m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,38.58164675532078,-0.00016760288583079997,-0.004076686598351998,4.2057295193e-05,-0.001539333585224999,0.00013742586059910006,0.0007449241550244005
0.1,0.2,38.58164675532078,-0.0006018259254251999,-0.004964354389156798,,,-0.001587391116175918,-0.0203734821604878
0.1,0.3,38.58164675532078,-0.001319831709307,-0.007315812098918701,,,-0.002224534697422341,
0.1,0.4,38.58164675532078,-0.0017190923890558,-0.008578239131918998,,,-0.0029060131257058466,
0.1,0.5,38.58164675532078,-0.0029146764885259,-0.0108347939489962,,,-0.0038254922194469313,
0.1,0.6,38.58164675532078,-0.0035192638578342,-0.0178345352272911,,,-0.004530416178339776,
0.1,0.7,38.58164675532078,-0.0032180274276054,-0.017981983737794603,,,-0.004280812383476471,
0.1,0.8,38.58164675532078,-0.0036606568596364002,-0.0255360985763496,,,-0.004588900758800816,
0.1,0.9,38.58164675532078,-0.0040764926201468,-0.028479821637765,,,-0.005097778378660378,
0.2,0.2,38.58164675532078,-0.0009390709198145999,-0.007386357264771201,-0.0006705152528173001,0.0006219397950696995,-0.0006923277559783998,0.0013220607693604988
0.2,0.3,38.58164675532078,-0.0008374858103495,-0.012741429969466702,,,-0.0018742319353523,-0.025270421187237203
0.2,0.4,38.58164675532078,-0.0021717836601634,-0.009132500026616901,,,-0.0031811247472196998,-0.0247630193487194
0.2,0.5,38.58164675532078,-0.002591095350402,-0.018286690317986798,,,-0.0037588262364955747,-0.033830656127985394
0.2,0.6,38.58164675532078,-0.0041447186756052,-0.021575444592727998,,,-0.005014240832799588,
0.2,0.7,38.58164675532078,-0.0045501836942741,-0.027599843804130098,,,-0.005531615443905979,
0.2,0.8,38.58164675532078,-0.0040385604579199,-0.0279378910654177,,,-0.004922070372366418,
0.2,0.9,38.58164675532078,-0.004733459643714501,-0.040385115628310306,,,-0.005743482929639496,
0.3,0.3,38.58164675532078,-0.0017482810586902,-0.015376580312008802,-0.0008355165305358998,-0.0032403886290486017,-0.0010536495122157,-0.0007336114917887021
0.3,0.4,38.58164675532078,-0.0019337337813170002,-0.0175699387646396,,,-0.0028818261469961003,-0.0296023706897542
0.3,0.5,38.58164675532078,-0.0036339673748066997,-0.0320222373062787,,,-0.0045704352477294,-0.0468924296342862
0.3,0.6,38.58164675532078,-0.0047610113707818,-0.0256067894689782,,,-0.005773493828584452,-0.040111838134415705
0.3,0.7,38.58164675532078,-0.0053472670859444,-0.0313297359693518,,,-0.006442412202881874,-0.048256027952332095
0.3,0.8,38.58164675532078,-0.0063899483021147,-0.034543814579148804,,,-0.0076559255055818325,-0.050991573311437804
0.3,0.9,38.58164675532078,-0.006955328435904499,-0.0503472005404659,,,-0.007832025001047752,
0.4,0.4,38.58164675532078,-0.0029959768281381007,-0.027474968772104,-0.0011941500619896,-0.002067482659394498,-0.0016605308113030004,-0.0033841605969143
0.4,0.5,38.58164675532078,-0.003422148477048,-0.0314807737688256,,,-0.0040523909522909,-0.0399851215710979
0.4,0.6,38.58164675532078,-0.0046388655810916,-0.0360013244029877,,,-0.005213263416429401,-0.0493163154856512
0.4,0.7,38.58164675532078,-0.0064969088924707995,-0.0407416449194562,,,-0.007311791255536538,-0.054920433056007495
0.4,0.8,38.58164675532078,-0.0087664268423722,-0.0493721409963923,,,-0.009593633383404238,-0.0645948987461271
0.4,0.9,38.58164675532078,-0.0097115820885147,-0.0594655727879395,,,-0.010835438957554008,
0.5,0.5,38.58164675532078,-0.0052897032930434,-0.0435283429958067,-0.0024101574296162,-0.005323707983771801,-0.0026325030555822,0.003282711820351704
0.5,0.6,38.58164675532078,-0.006291841859309,-0.060848566992453404,-0.0183654087431458,-0.36183460595673467,-0.0066426244715019,-0.06587450382610381
0.5,0.7,38.58164675532078,-0.0084779818307107,-0.0623043432160555,,,-0.0093211137673745,-0.0753916813537212
0.5,0.8,38.58164675532078,-0.0102426699899998,-0.0674380687427334,,,-0.011070917170066948,-0.0830978525054214
0.5,0.9,38.58164675532078,-0.0138912472629868,-0.0912735720111291,,,-0.014784735730226694,
0.6,0.6,38.58164675532078,-0.006943426757438701,-0.08486268798262199,-0.0030907061296185,-0.008008448707018301,-0.0033349094743826005,-0.002205903059477196
0.6,0.7,38.58164675532078,-0.0110516066440094,-0.0989781619306922,,,-0.0114172804501198,-0.1033375342844441
0.6,0.8,38.58164675532078,-0.013434205199983,-0.1092801266813469,,,-0.0142042152981328,-0.1215410013435976
0.6,0.9,38.58164675532078,-0.0173505159318017,-0.1447887973685705,,,-0.01833236016033001,-0.15914860781021742
0.7,0.7,38.58164675532078,-0.0128655708686356,-0.1728215990166321,-0.0057983255642247,-0.009108500967555097,-0.0045322883082601,-0.007597888905772204
0.7,0.8,38.58164675532078,-0.0182205097618361,-0.19177362691541858,,,-0.0188653852547454,-0.20072997952556138
0.7,0.9,38.58164675532078,-0.0240961913963967,-0.2402755774604957,,,-0.024841738372587067,-0.25609950569766937
0.8,0.8,38.58164675532078,-0.031523927947257,-0.4436649818870013,-0.0089211350799972,-0.0216103239178441,-0.014166371806178104,-0.08939319373177063
0.8,0.9,38.58164675532078,-0.0315227047295611,-0.4477775736753083,,,-0.0322767535449705,-0.45994703546136506
0.9,0.9,38.58164675532078,-0.12158846683117819,-1.8048204064779745,-0.0186713305160018,-0.058448931826366894,-0.051288502238186,-0.5495231596975003
0.01,0.01,38.58164675532078,-8.900254226839991e-05,0.004156480455087902,-0.0002517998948183001,0.0038492191996496034,-3.7163276369599945e-05,0.0002781467077580986
0.01,0.02,38.58164675532078,-0.00010662968109720014,-0.0023938133233097,,,-0.0011043145870013337,-0.018046253514632602
0.01,0.03,38.58164675532078,9.362246252700001e-05,-0.003060627416053001,,,-0.0009294052840034323,
0.01,0.04,38.58164675532078,-5.350347586799984e-05,-0.0005903730532687002,,,-0.0010990461345157477,
0.01,0.05,38.58164675532078,6.749425716710009e-05,-0.002149712147117601,,,-0.0009075755977844867,
0.01,0.06,38.58164675532078,0.00013155161533130017,-0.0009682218174783003,,,-0.0010308149112159763,
0.01,0.07,38.58164675532078,-4.110997793500045e-06,-0.0011008782622051998,,,-0.0011106250920305857,
0.01,0.08,38.58164675532078,-0.0003250630470226,-0.0028238741325490972,,,-0.001300798027071986,
0.01,0.09,38.58164675532078,-0.00016912364412950004,-0.0013681200323303003,,,-0.0010516673762286301,
0.02,0.02,38.58164675532078,-9.695874742790002e-05,0.0025609020023852,-0.00012905847163149995,0.003336708715027099,-9.022731469789992e-05,0.0018794075371930986
0.02,0.03,38.58164675532078,-7.164968641600001e-05,-0.003657761059437298,,,-0.0006786127915475001,-0.0182724360382776
0.02,0.04,38.58164675532078,5.188385058219991e-05,-0.004489373729969302,,,-0.0009763994273261701,-0.0190148018918656
0.02,0.05,38.58164675532078,-7.71205329296999e-05,0.004951166404611901,,,-0.001034458291917354,-0.014950689130681899
0.02,0.06,38.58164675532078,-0.0001540920717384999,-0.004605272121761601,,,-0.001070154515742999,
0.02,0.07,38.58164675532078,-7.174542858520011e-05,-0.002874411038268,,,-0.0011163352357476273,
0.02,0.08,38.58164675532078,-0.00020822944598160005,-0.0010735456962306014,,,-0.0011742522428593311,
0.02,0.09,38.58164675532078,-0.0005077847998141,-0.0013048246915847994,,,-0.0015272634808696328,
0.03,0.03,38.58164675532078,3.360753192640012e-05,-0.0013584531079458978,-0.00018330630495899994,-0.0011748029874335993,0.00023237610907320008,0.0015246397307179006
0.03,0.04,38.58164675532078,-4.2781602422100034e-05,-0.0014112857976689014,,,-0.0008424457520691,-0.014581870544627801
0.03,0.05,38.58164675532078,-0.0001789007435158002,-0.0020909682584705006,,,-0.001135195258797842,-0.016416264135341703
