m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,38.58164675532078,-0.0173618332730387,,-0.0166861653945844,,-0.0175323100774973,
0.1,0.2,38.58164675532078,-0.028805675721468898,,-0.0291678156102249,,-0.030187102852942,
0.1,0.3,38.58164675532078,-0.0542817186366215,,,,-0.0562363457382275,
0.1,0.4,38.58164675532078,-0.0846520327511844,,,,-0.0868066375868537,
0.1,0.5,38.58164675532078,-0.117268983289258,,,,-0.1199870301767787,
0.1,0.6,38.58164675532078,-0.15179628019262012,,,,-0.1544767789874433,
0.1,0.7,38.58164675532078,-0.18527660321961348,,,,-0.1882034441554909,
0.1,0.8,38.58164675532078,-0.21944662553679628,,,,-0.22238503703193238,
0.1,0.9,38.58164675532078,-0.2538730480896995,,,,-0.2568765519727895,
0.2,0.2,38.58164675532078,-0.0256106531266879,,-0.0256337817245427,,-0.0258524359503039,
0.2,0.3,38.58164675532078,-0.0360911247439882,,-0.037136142032946004,,-0.0368548749321262,
0.2,0.4,38.58164675532078,-0.0646922437770386,,-0.0654227449139806,,-0.0656658094396551,
0.2,0.5,38.58164675532078,-0.095715685896301,,-0.0968615507127241,,-0.0974090491584601,
0.2,0.6,38.58164675532078,-0.1329790364913587,,,,-0.13430408621792309,
0.2,0.7,38.58164675532078,-0.16888426468228862,,,,-0.171015697894313,
0.2,0.8,38.58164675532078,-0.21149388392471652,,,,-0.2131910832201555,
0.2,0.9,38.58164675532078,-0.2497836001308176,,,,-0.2522660154776344,
0.3,0.3,38.58164675532078,-0.0351940834900377,,-0.035878252303649195,,-0.034878580878534404,
0.3,0.4,38.58164675532078,-0.045629830379266996,,-0.046488569814409596,,-0.0453950462987867,
0.3,0.5,38.58164675532078,-0.07702914169499671,,-0.0756537154537118,,-0.0771574664654317,
0.3,0.6,38.58164675532078,-0.1117070374777285,,-0.1120081449833097,,-0.1122501546421344,
0.3,0.7,38.58164675532078,-0.1553136278940111,,-0.1546149750130044,,-0.1560203843589999,
0.3,0.8,38.58164675532078,-0.1956137022506567,,-0.1959846843754604,,-0.197029804112011,
0.3,0.9,38.58164675532078,-0.2444655647380837,,,,-0.2466915868000908,
0.4,0.4,38.58164675532078,-0.0452659660195182,,-0.0444036677967407,,-0.044518409558727094,
0.4,0.5,38.58164675532078,-0.05883499889955321,,-0.059700490436252904,,-0.05822401641085051,
0.4,0.6,38.58164675532078,-0.08914107143240871,,-0.08937398249774561,,-0.0887248315409675,
0.4,0.7,38.58164675532078,-0.1373707673757647,,-0.1371253308104344,,-0.13769576230721048,
0.4,0.8,38.58164675532078,-0.181686162652402,,-0.1821840361421978,,-0.18229166120884532,
0.4,0.9,38.58164675532078,-0.24127021311284058,,,,-0.2433339666458231,
0.5,0.5,38.58164675532078,-0.0563847493321776,,-0.0564094522562241,,-0.0551634375277302,
0.5,0.6,38.58164675532078,-0.07577053145376109,,-0.0762852790863178,,-0.0745966436337856,
0.5,0.7,38.58164675532078,-0.1112452076025716,,-0.1118939969245306,,-0.1102087144694852,
0.5,0.8,38.58164675532078,-0.1710698637298044,,-0.1711748552729364,,-0.1706725521384625,
0.5,0.9,38.58164675532078,-0.2252607848424579,,,,-0.2269901329126972,
0.6,0.6,38.58164675532078,-0.0722293249268809,,-0.071745598398546,,-0.0698770218540932,
0.6,0.7,38.58164675532078,-0.09122361792885121,,-0.0919454602194556,,-0.08918747502719221,
0.6,0.8,38.58164675532078,-0.14993993664399902,,-0.14969589561771332,,-0.1485033236338777,
0.6,0.9,38.58164675532078,-0.2134048171535663,,-0.21066508875383638,,-0.2141541262195771,
0.7,0.7,38.58164675532078,-0.085537871920042,,-0.0853376140727576,,-0.08224333364944371,
0.7,0.8,38.58164675532078,-0.1168819221635401,,-0.1162938309349368,,-0.113712386432015,
0.7,0.9,38.58164675532078,-0.19751835988420707,,-0.19528758155933,,-0.1973409548459548,
0.8,0.8,38.58164675532078,-0.1151853449515383,,-0.1142342423860687,,-0.10945501805700031,
0.8,0.9,38.58164675532078,-0.1577027156428191,,-0.15616377777677679,,-0.1541942063110627,
0.9,0.9,38.58164675532078,-0.178148329383243,,-0.17560186484804768,,-0.1644800664347118,
0.01,0.01,38.58164675532078,-0.0031743388691487006,,-0.0029572530961694005,,-0.0037311921425411004,
0.01,0.02,38.58164675532078,-0.0042365742782187995,,-0.0070737076584996,,-0.0057869130164779,
0.01,0.03,38.58164675532078,-0.005391100687840201,,,,-0.007273615585293101,
0.01,0.04,38.58164675532078,-0.006621733923308999,,,,-0.009416156089921999,
0.01,0.05,38.58164675532078,-0.009242934171365201,,,,-0.0118723162023869,
0.01,0.06,38.58164675532078,-0.0112010371366741,,,,-0.01405126442557,
0.01,0.07,38.58164675532078,-0.0131481927151599,,,,-0.0162279593535496,
0.01,0.08,38.58164675532078,-0.0162552995481103,,,,-0.01954430354808,
0.01,0.09,38.58164675532078,-0.0187998209098861,,,,-0.0218524705594455,
0.02,0.02,38.58164675532078,-0.0062847763653189,,-0.0058077275093115005,,-0.0064277910178142,
0.02,0.03,38.58164675532078,-0.006665241081715299,,-0.0079938651060413,,-0.0071739926497060985,
0.02,0.04,38.58164675532078,-0.0075637413846736,,-0.0095087568930073,,-0.008668906931466,
0.02,0.05,38.58164675532078,-0.0087904643280337,,-0.017846728669726503,,-0.0107124752834282,
0.02,0.06,38.58164675532078,-0.0108007373568458,,,,-0.0128867748328696,
0.02,0.07,38.58164675532078,-0.0123965894575978,,,,-0.014615187601790898,
0.02,0.08,38.58164675532078,-0.0148598899173495,,,,-0.017382035329692198,
0.02,0.09,38.58164675532078,-0.0170417475372751,,,,-0.020075426473588197,
0.03,0.03,38.58164675532078,-0.0078742780357285,,-0.008073078055321701,,-0.0075060151404261,
0.03,0.04,38.58164675532078,-0.008638896436303299,,-0.009420512892838,,-0.009056946034711699,
0.03,0.05,38.58164675532078,-0.0092294523814942,,-0.0101617022629941,,-0.010249524451443798,
0.03,0.06,38.58164675532078,-0.0107234524806166,,-0.012567799513617302,,-0.0122060852179867,
