m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,38.58164675532078,-0.00033237350683840004,-0.0013640395986191005,-0.00029489611759190003,-7.084399002300033e-06,-0.00027949679966860006,-0.0009929828772463007
0.1,0.2,38.58164675532078,-0.000540247478143,-0.0014422350914221,,,-0.0007412925725628963,-0.0047757866098621995
0.1,0.3,38.58164675532078,-0.0009182681648072001,-0.0031158606381233005,,,-0.001216099280759028,
0.1,0.4,38.58164675532078,-0.0014751741053001,-0.0035581498432539,,,-0.0016752834289696303,
0.1,0.5,38.58164675532078,-0.0017506236381331002,-0.005164451884348701,,,-0.002026543384486247,
0.1,0.6,38.58164675532078,-0.0016866572043219,-0.008683494020962499,,,-0.0019508636283897254,
0.1,0.7,38.58164675532078,-0.0019366291235975,-0.0115554594444914,,,-0.002212907954092475,
0.1,0.8,38.58164675532078,-0.0023136678073407,-0.011690970855084897,,,-0.0025034099145331183,
0.1,0.9,38.58164675532078,-0.0023764457073757,-0.0132225097561748,,,-0.0026160506097669053,
0.2,0.2,38.58164675532078,-0.0005996629238382,-0.0035341093888233,-0.0005216134323420001,-0.001873229476014,-0.00043909156685679996,-0.0006686894127756002
0.2,0.3,38.58164675532078,-0.0010588677236226,-0.0032941026214835002,,,-0.00118467922904246,-0.0061326879333595
0.2,0.4,38.58164675532078,-0.0016308163716868,-0.0051769462961496,,,-0.0018331038962897841,-0.0087491396623847
0.2,0.5,38.58164675532078,-0.0023939361860849,-0.0052295612376224996,,,-0.0026452297726390853,-0.0090503186494871
0.2,0.6,38.58164675532078,-0.0027953304565156,-0.008707128951151801,,,-0.0030653717220611013,
0.2,0.7,38.58164675532078,-0.0028963170850899002,-0.0123753869544969,,,-0.0031430283275360902,
0.2,0.8,38.58164675532078,-0.002906481523214,-0.0145387261033732,,,-0.003189330149218211,
0.2,0.9,38.58164675532078,-0.003284353473385,-0.016988506815425797,,,-0.0035084443580516,
0.3,0.3,38.58164675532078,-0.0012409151668477999,-0.0045897349010978,-0.0009422797251072999,-0.0016278942084474997,-0.0011194245899769,-0.0010729898727880006
0.3,0.4,38.58164675532078,-0.0017928571019384999,-0.005258020418274101,-0.002521911078589,-0.0246823503413811,-0.0018825119942234999,-0.006854365528433501
0.3,0.5,38.58164675532078,-0.0025381474464983003,-0.0077153918390037,,,-0.0028019557901620886,-0.0106790951330224
0.3,0.6,38.58164675532078,-0.0031758852245704,-0.011392009926468698,,,-0.0034538166063180333,-0.014723830163802899
0.3,0.7,38.58164675532078,-0.0036963937972199004,-0.014200217951516,,,-0.0038893835827423836,-0.0176077644177257
0.3,0.8,38.58164675532078,-0.0047999775257637,-0.0164914844894201,,,-0.005084198212303916,-0.0203562693542126
0.3,0.9,38.58164675532078,-0.0046352590343448005,-0.021062975002202902,,,-0.004860843757979667,
0.4,0.4,38.58164675532078,-0.0017060663445632002,-0.0084633882529004,-0.0013662232522562,-0.0027925228067541006,-0.0013254765030828002,-0.0031023543825963
0.4,0.5,38.58164675532078,-0.0024488170011439,-0.0100856689204325,-0.0023562516057818996,-0.011444877103314502,-0.00251081297664,-0.010353261633702298
0.4,0.6,38.58164675532078,-0.0036209201888425004,-0.010512912998508098,,,-0.0037801130334268003,-0.0125479192171473
0.4,0.7,38.58164675532078,-0.0049273427978696995,-0.0157746437687477,,,-0.005120732436686345,-0.019071456231255498
0.4,0.8,38.58164675532078,-0.0061875607821022995,-0.0208749726162951,,,-0.006334399622335124,-0.0240225977423183
0.4,0.9,38.58164675532078,-0.0064869712721256,-0.022685313076663,,,-0.006735613453703178,
0.5,0.5,38.58164675532078,-0.0028709566403765,-0.015818890895095902,-0.0023243446472733,-0.0040279359204154,-0.0021912803090423,-0.006392596301804101
0.5,0.6,38.58164675532078,-0.0039029542718509004,-0.0163999421133482,-0.0032325600561902,-0.0121131922385879,-0.0038361568911449003,-0.014911881276840903
0.5,0.7,38.58164675532078,-0.0057134660143113,-0.024533107123234803,-0.0149280660923243,-0.1419122414773403,-0.0057767077181096,-0.026133445703949102
0.5,0.8,38.58164675532078,-0.0072027673921752,-0.0248114982515826,,,-0.00739843936613044,-0.027745407227764498
0.5,0.9,38.58164675532078,-0.0089983267329959,-0.0351371033570716,,,-0.009218077496849034,
0.6,0.6,38.58164675532078,-0.0041366115359835,-0.0263681892916942,-0.0035159670258533,-0.007029479628620701,-0.0034678106961817997,-0.011343426510201399
0.6,0.7,38.58164675532078,-0.0062758279227909,-0.027618810324601104,-0.0053711887931154004,-0.0145235294625635,-0.0060705980910476,-0.024190116662444403
0.6,0.8,38.58164675532078,-0.0086775384174944,-0.0300397694887356,,,-0.008801838879566301,-0.0317150873955719
0.6,0.9,38.58164675532078,-0.0112352525360129,-0.0458703779899281,,,-0.011498476521541212,-0.0494148456724603
0.7,0.7,38.58164675532078,-0.0082250827866575,-0.0465064457345268,-0.0059780091228841,-0.008548763094361601,-0.006408049089071,-0.019086828484112098
0.7,0.8,38.58164675532078,-0.0088479967446872,-0.0489740464382658,-0.009219528591040199,-0.0533754318957869,-0.0087378112829498,-0.0476464991084355
0.7,0.9,38.58164675532078,-0.0143777329004648,-0.0640273787927943,,,-0.014595787711257368,-0.0677002932376765
0.8,0.8,38.58164675532078,-0.0129345884315176,-0.0846123307137375,-0.007883792074803499,-0.013782743638654098,-0.009135115821193501,-0.010501322169168104
0.8,0.9,38.58164675532078,-0.017184681622093,-0.1298274941602143,,,-0.0172130439246579,-0.130675617938637
0.9,0.9,38.58164675532078,-0.0458419449571018,-0.44196318550001806,-0.0180408615843745,,-0.0320280728822595,-0.174402490568343
0.01,0.01,38.58164675532078,6.002600101300001e-05,0.00015657681934479976,3.79267006689999e-06,-0.00037708128817040033,5.3761152861000024e-05,-0.00020415464274060012
0.01,0.02,38.58164675532078,6.271357196889997e-05,0.00014091944873049957,,,-0.00023320977446781045,-0.0037670899000338
0.01,0.03,38.58164675532078,-3.185799434010002e-05,-0.00017762319190969995,,,-0.0002627652748266574,
0.01,0.04,38.58164675532078,-7.03647374720003e-06,-8.225110642170064e-05,,,-0.00025556489559003904,
0.01,0.05,38.58164675532078,-0.00016490575648829997,-2.6180594883400132e-05,,,-0.00037034121453888774,
0.01,0.06,38.58164675532078,-8.220941820459999e-05,-0.0002158982149914005,,,-0.00033730233198838057,
0.01,0.07,38.58164675532078,-6.830355823529997e-05,0.0007939192693133005,,,-0.00031929872051773443,
0.01,0.08,38.58164675532078,-0.0001839131491843,-0.0006026748389831001,,,-0.0003694073967608001,
0.01,0.09,38.58164675532078,-0.00011813626306640001,-0.0006884652119051996,,,-0.00040639154151916873,
0.02,0.02,38.58164675532078,-3.989573375250003e-05,-0.0007342017778044002,3.926475463499998e-05,-0.00021647991509390029,2.4294524350000006e-05,-0.0007592241028768001
0.02,0.03,38.58164675532078,1.2329380044799989e-05,-0.0008710670613393005,,,-0.00023059488056095904,-0.0040113291591421
0.02,0.04,38.58164675532078,-7.287261129569996e-05,-0.0003880333028304997,,,-0.0002896714450558794,-0.004012778989772099
0.02,0.05,38.58164675532078,-0.00011202400386520003,-0.0005325654107895999,,,-0.00034000279680084145,-0.0044060600315269
0.02,0.06,38.58164675532078,-0.00010201197548580002,-0.0006245417710358,,,-0.0003243996594778483,
0.02,0.07,38.58164675532078,-7.101158550110002e-05,-0.0013667696737650996,,,-0.0002994940596761054,
