m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,38.58164675532078,-0.00022513408764599218,-0.0007032162380684,-0.0002834729331947922,-0.0004559061185438999,-0.00022639176222161966,-0.0005329066024808999
0.1,0.2,38.58164675532078,-0.000543411227282661,-0.0007294973444273,,,-0.0005770335936744856,-0.0015453714629955
0.1,0.3,38.58164675532078,-0.0009761468244882794,-0.0012690405566807,,,-0.0010329701302603449,
0.1,0.4,38.58164675532078,-0.0011730168157577203,-0.0029235070005127002,,,-0.0012363522204302576,
0.1,0.5,38.58164675532078,-0.0012406567318220263,-0.003350636952658,,,-0.0012959156476553748,
0.1,0.6,38.58164675532078,-0.0013411354999153145,-0.0042003988852916,,,-0.0013901283477635233,
0.1,0.7,38.58164675532078,-0.001531937143846965,-0.004485550179969,,,-0.0015871616695324053,
0.1,0.8,38.58164675532078,-0.0017141432155517008,-0.0049662204814704,,,-0.0017781232268146146,
0.1,0.9,38.58164675532078,-0.0019014767212632555,-0.0052558706445765,,,-0.001962416621746578,
0.2,0.2,38.58164675532078,-0.0005364164987848346,-0.0008523372238208001,-0.0005481753391923345,-0.0006283780528229001,-0.0005211648035779203,-0.0003508568510588001
0.2,0.3,38.58164675532078,-0.0009600272642229849,-0.0016190978778025998,-0.0010168400262950848,-0.0040897271051241,-0.0009805204109522654,-0.001981760734567
0.2,0.4,38.58164675532078,-0.0015172618495559668,-0.0031397077637667996,,,-0.0015565716938252643,-0.0037454548137977
0.2,0.5,38.58164675532078,-0.0020534910948523098,-0.0038786823527611,,,-0.002098516241457634,
0.2,0.6,38.58164675532078,-0.0023032745856169305,-0.0047618446350592,,,-0.0023533911621556975,
0.2,0.7,38.58164675532078,-0.0023783728104512236,-0.0062251956563031,,,-0.0024303287986865902,
0.2,0.8,38.58164675532078,-0.002467715820110474,-0.0075544227681351005,,,-0.0025248466395699654,
0.2,0.9,38.58164675532078,-0.0024266927913779604,-0.0065141410244072,,,-0.00248443430664137,
0.3,0.3,38.58164675532078,-0.0010143407336033671,-0.0016936283550386,-0.0009956004687771674,-0.0014938166547431003,-0.0009577011339005,-0.0009540178072789999
0.3,0.4,38.58164675532078,-0.0015266280353045732,-0.0020241479732503,-0.0014529372269679733,-0.0031179459173763997,-0.0015350011961801717,-0.0022601249282366
0.3,0.5,38.58164675532078,-0.0022986593596736105,-0.0036022112717267996,-0.0024622493289919102,-0.008439725694349101,-0.002321056153213575,-0.0038987144766518995
0.3,0.6,38.58164675532078,-0.0030384135044859875,-0.0054960427601502,,,-0.0030872807712463645,-0.0059294335682826
0.3,0.7,38.58164675532078,-0.003100295467917918,-0.0069791538788775,,,-0.003142514883559212,-0.0074901932211414
0.3,0.8,38.58164675532078,-0.0034482207594269906,-0.0080285441608877,,,-0.0034910162713742564,
0.3,0.9,38.58164675532078,-0.003477923518059487,-0.0091241391318169,,,-0.0035479402848476137,
0.4,0.4,38.58164675532078,-0.0014984403706390426,-0.002979916693816,-0.0015251251615225427,-0.0019458169782050998,-0.0014675803981030991,-0.0021417513914457
