m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,38.58164675532078,-0.013915737077754401,-0.010312188751036101,-0.0148540103188315,-0.007347987346347402,-0.013812110774456002,-0.008389197951512703
0.1,0.2,38.58164675532078,-0.027063445076127696,-0.014292571676621,,,-0.030173073503203,-0.034454708717769594
0.1,0.3,38.58164675532078,-0.05113051922921599,-0.023849418641569198,,,-0.056633184732041,
0.1,0.4,38.58164675532078,-0.0805745868443695,-0.05821873616894271,,,-0.08649701886511629,
0.1,0.5,38.58164675532078,-0.1133756712721675,-0.083057426759017,,,-0.1198881242704556,
0.1,0.6,38.58164675532078,-0.147184401937215,-0.11088845641780459,,,-0.15388017947783741,
0.1,0.7,38.58164675532078,-0.18093820793103982,-0.1470782235814749,,,-0.1876874378901972,
0.1,0.8,38.58164675532078,-0.2139766446008824,-0.179903843154933,,,-0.2214126802788832,
0.1,0.9,38.58164675532078,-0.24936231663986647,-0.2116236741091691,,,-0.25679193949606216,
0.2,0.2,38.58164675532078,-0.0221137837749263,-0.014879562696805598,-0.0230279445566065,-0.007549416145702002,-0.0211865836159019,-0.009563929499096901
0.2,0.3,38.58164675532078,-0.035068041332558295,-0.026728539974382307,-0.0354792795694915,-0.0464740113641456,-0.036795222589419294,-0.0376424352930804
0.2,0.4,38.58164675532078,-0.061834908977600994,-0.045059734366083896,,,-0.0648207803219935,-0.05998426193147449
0.2,0.5,38.58164675532078,-0.092744476520512,-0.0662857444639609,,,-0.09731015941631681,
0.2,0.6,38.58164675532078,-0.1302325537517336,-0.0952888313167255,,,-0.1351499939633101,
0.2,0.7,38.58164675532078,-0.1654110485394002,-0.1356174797890913,,,-0.1711213546399388,
0.2,0.8,38.58164675532078,-0.20701000250236548,-0.1740648372155153,,,-0.2126543940494623,
0.2,0.9,38.58164675532078,-0.24604477664525629,-0.2142673496149602,,,-0.2525022092291402,
0.3,0.3,38.58164675532078,-0.0333996624710271,-0.031703453206335004,-0.03334005828767,-0.021814924531373493,-0.030334014210129802,-0.01928731224362991
0.3,0.4,38.58164675532078,-0.04240267442515071,-0.03462607305607571,-0.041426343276309896,-0.0444101990722916,-0.0429602937032314,-0.035925109876488705
0.3,0.5,38.58164675532078,-0.0737456296137514,-0.054528859984403,-0.07357901631587199,-0.08663994262823749,-0.07625867215991601,-0.061902145728329805
0.3,0.6,38.58164675532078,-0.1091570499822015,-0.08934756845827352,,,-0.1121366938643091,-0.1006191756522507
0.3,0.7,38.58164675532078,-0.1513784971120507,-0.12875394365088333,,,-0.1551229346107304,-0.145020514796099
0.3,0.8,38.58164675532078,-0.1937331778614573,-0.1579779090205057,,,-0.19816741878149421,
0.3,0.9,38.58164675532078,-0.23967755381677,-0.20679395640436632,,,-0.2461558883861286,
