m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.13,0.13,0.8258880392638693,2.586258621465528e-10,1.0,1.0,1.0,0.0
0.14,0.14,0.8324034423260348,2.616331396133732e-10,1.0,1.0,1.0,0.0
0.15,0.15,0.8390284773503881,2.647111765500011e-10,1.0,1.0,1.0,0.0
0.16,0.16,0.8457660840475646,2.6786250008035834e-10,1.0,1.0,1.0,0.0
0.17,0.17,0.8526193131140032,2.71089759117471e-10,1.0,1.0,1.0,0.0
0.18,0.18,0.8595913317251941,2.743957317896352e-10,1.0,1.0,1.0,0.0
0.19,0.19,0.8666854293688858,2.777833334166678e-10,1.0,1.0,1.0,0.0
0.21,0.21,0.8812536688507701,2.8481582287025427e-10,1.0,1.0,1.0,0.0
0.22,0.22,0.8887350590087172,2.884673077788472e-10,1.0,1.0,1.0,0.0
0.23,0.23,0.8963530393245699,2.9221363645129984e-10,1.0,1.0,1.0,0.0
0.24,0.24,0.9041116121567843,2.9605855272039594e-10,1.0,1.0,1.0,0.0
0.25,0.25,0.9120149459094247,3.000060000900011e-10,1.0,1.0,1.0,0.0
0.26,0.26,0.9200673841004647,3.040601352263525e-10,1.0,1.0,1.0,0.0
0.27,0.27,0.928273455051213,3.082253425582204e-10,1.0,1.0,1.0,0.0
0.28,0.28,0.9366378822483967,3.125062500937512e-10,1.0,1.0,1.0,0.0
0.29,0.29,0.945165595435516,3.16907746573945e-10,1.0,1.0,1.0,0.0
0.31,0.31,0.9627317021944346,3.2609347835869696e-10,1.0,1.0,1.0,0.0
0.32,0.32,0.9717810978580785,3.308889706875014e-10,1.0,1.0,1.0,0.0
0.33,0.33,0.9810158120708207,3.358276120410461e-10,1.0,1.0,1.0,0.0
0.34,0.34,0.9904420024828995,3.4091590919318326e-10,1.0,1.0,1.0,0.0
0.35,0.35,1.0000661188316402,3.4616076933461673e-10,1.0,,1.0,0.0
0.36,0.36,1.0098949212885167,3.5156953135547025e-10,1.0,,1.0,0.0
0.37,0.37,1.0199355002577364,3.571500001071443e-10,1.0,,1.0,0.0
0.38,0.38,1.0301952977659714,3.6291048397984015e-10,1.0,,1.0,0.0
0.39,0.39,1.0406821305987044,3.6885983617623097e-10,1.0,,1.0,0.0
0.41,0.41,1.0623701956267642,3.8136355943644206e-10,1.0,,1.0,0.0
0.42,0.42,1.0735891714831978,3.8793879321982907e-10,1.0,,1.0,0.0
0.43,0.43,1.0850707315648382,3.9474473696052783e-10,1.0,,1.0,0.0
0.44,0.44,1.0968249880002003,4.0179375012053735e-10,1.0,,1.0,0.0
0.45,0.45,1.1088626144898888,4.090990910318197e-10,1.0,,1.0,0.0
0.46,0.46,1.1211948878939972,4.166750001250016e-10,1.0,,1.0,0.0
0.47,0.47,1.1338337337180995,4.2453679258019024e-10,1.0,,1.0,0.0
0.48,0.48,1.1467917759439052,4.32700961668271e-10,1.0,,1.0,0.0
0.49,0.49,1.1600823917112844,4.411852942500018e-10,1.0,,1.0,0.0
0.51,0.51,1.1877189849705343,4.591928572806142e-10,1.0,,1.0,0.0
0.52,0.52,1.2020960547155022,4.68759375140627e-10,1.0,,1.0,0.0
0.53,0.53,1.2168680362902786,4.787329788670233e-10,1.0,,1.0,0.0
0.54,0.54,1.232053108014251,4.891402175380455e-10,1.0,,1.0,0.0
0.55,0.55,1.2476706701932345,5.000100001500021e-10,1.0,,1.0,0.0
0.56,0.56,1.263741455591361,5.113738637897746e-10,1.0,,1.0,0.0
0.57,0.57,1.2802876526240972,5.232662792267464e-10,1.0,,1.0,0.0
0.58,0.58,1.2973330430696883,5.357250001607165e-10,1.0,,1.0,0.0
0.59,0.59,1.3149031563995686,5.487914635792704e-10,1.0,,1.0,0.0
0.61,0.61,1.3517294705264757,5.769346155576944e-10,1.0,,1.0,0.0
0.62,0.62,1.3710471427965076,5.921171054407919e-10,1.0,,1.0,0.0
0.63,0.63,1.3910129519938252,6.08120270452705e-10,1.0,,1.0,0.0
0.64,0.64,1.4116642623288036,6.250125001875024e-10,1.0,,1.0,0.0
0.65,0.65,1.433041634983773,6.428700001928598e-10,1.0,,1.0,0.0
0.66,0.66,1.4551891999869706,6.617779413750028e-10,1.0,,1.0,0.0
0.67,0.67,1.4781550836517285,6.818318183863665e-10,1.0,,1.0,0.0
0.68,0.68,1.501991901845917,7.031390627109405e-10,1.0,,1.0,0.0
0.69,0.69,1.5267573316393228,7.258209679596801e-10,1.0,,1.0,0.0
0.71,0.71,1.5793341459410297,7.758775864396581e-10,1.0,,1.0,0.0
0.72,0.72,1.6072927679793911,8.035875002410747e-10,1.0,,1.0,0.0
