m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.04,0.08,1.948106899758262,2.1600432006480083e-10,1.0,,1.0,0.0
0.04,0.09,2.191426744254741,2.1600432006480083e-10,1.0,,1.0,0.0
0.05,0.05,0.9678837214223395,2.137542750641258e-10,1.0,1.0,1.0,0.0
0.05,0.06,1.1613348096444507,2.137542750641258e-10,1.0,,1.0,0.0
0.05,0.07,1.354742726741889,2.137542750641258e-10,1.0,,1.0,0.0
0.05,0.08,1.5481068997582628,2.137542750641258e-10,1.0,,1.0,0.0
0.05,0.09,1.7414267442547409,2.137542750641258e-10,1.0,,1.0,0.0
0.06,0.06,0.9613348096444502,2.1150423006345087e-10,1.0,1.0,1.0,0.0
0.06,0.07,1.1214093934085554,2.1150423006345087e-10,1.0,,1.0,0.0
0.06,0.08,1.2814402330915955,2.1150423006345087e-10,1.0,,1.0,0.0
0.06,0.09,1.441426744254741,2.1150423006345087e-10,1.0,,1.0,0.0
0.07,0.07,0.9547427267418882,2.0925418506277583e-10,1.0,1.0,1.0,0.0
0.07,0.08,1.0909640426154046,2.0925418506277583e-10,1.0,,1.0,0.0
0.07,0.09,1.2271410299690262,2.0925418506277583e-10,1.0,,1.0,0.0
0.08,0.08,0.9481068997582622,2.0700414006210092e-10,1.0,1.0,1.0,0.0
0.08,0.09,1.066426744254741,2.0700414006210092e-10,1.0,,1.0,0.0
0.09,0.09,0.9414267442547409,2.0475409506142587e-10,1.0,1.0,1.0,0.0
0.11,0.11,0.9279310506567138,2.0025400506007579e-10,1.0,1.0,1.0,0.0
0.12,0.12,0.9211142834396617,1.9800396005940085e-10,1.0,1.0,1.0,0.0
0.13,0.13,0.9142507287858314,1.9575391505872575e-10,1.0,1.0,1.0,0.0
0.14,0.14,0.9073397399952268,1.935038700580507e-10,1.0,1.0,1.0,0.0
0.15,0.15,0.9003806568663714,1.9125382505737582e-10,1.0,1.0,1.0,0.0
0.16,0.16,0.89337280531784,1.8900378005670073e-10,1.0,1.0,1.0,0.0
0.17,0.17,0.8863154969964301,1.8675373505602566e-10,1.0,1.0,1.0,0.0
0.18,0.18,0.8792080288714119,1.8450369005535077e-10,1.0,1.0,1.0,0.0
0.19,0.19,0.8720496828142519,1.822536450546757e-10,1.0,1.0,1.0,0.0
0.21,0.21,0.8575774062720013,1.7775355505332575e-10,1.0,1.0,1.0,0.0
0.22,0.22,0.8502619600422529,1.755035100526507e-10,1.0,1.0,1.0,0.0
0.23,0.23,0.8428926034383277,1.7325346505197566e-10,1.0,1.0,1.0,0.0
0.24,0.24,0.8354685359844455,1.7100342005130077e-10,1.0,1.0,1.0,0.0
0.25,0.25,0.8279889392428699,1.6875337505062563e-10,1.0,1.0,1.0,0.0
0.26,0.26,0.8204529762724546,1.6650333004995064e-10,1.0,1.0,1.0,0.0
0.27,0.27,0.8128597910666385,1.6425328504927567e-10,1.0,1.0,1.0,0.0
0.28,0.28,0.8052085079699279,1.6200324004860063e-10,1.0,1.0,1.0,0.0
0.29,0.29,0.797498231071897,1.597531950479256e-10,1.0,1.0,1.0,0.0
0.31,0.31,0.7818970071535288,1.5525310504657563e-10,1.0,1.0,1.0,0.0
0.32,0.32,0.77400416124728,1.530030600459006e-10,1.0,1.0,1.0,0.0
0.33,0.33,0.7660485223807948,1.5075301504522562e-10,1.0,1.0,1.0,0.0
0.34,0.34,0.758029083414783,1.4850297004455058e-10,1.0,1.0,1.0,0.0
0.35,0.35,0.7499448127836005,1.4625292504387556e-10,1.0,1.0,1.0,0.0
0.36,0.36,0.7417946536989195,1.440028800432006e-10,1.0,1.0,1.0,0.0
0.37,0.37,0.7335775233206772,1.4175283504252555e-10,1.0,1.0,1.0,0.0
0.38,0.38,0.7252923118936785,1.3950279004185054e-10,1.0,1.0,1.0,0.0
0.39,0.39,0.7169378818481357,1.372527450411756e-10,1.0,1.0,1.0,0.0
0.41,0.41,0.7000166708853597,1.3275265503982554e-10,1.0,1.0,1.0,0.0
0.42,0.42,0.6914474671182481,1.3050261003915055e-10,1.0,1.0,1.0,0.0
0.43,0.43,0.6828041969507084,1.282525650384755e-10,1.0,1.0,1.0,0.0
0.44,0.44,0.6740855688517897,1.260025200378005e-10,1.0,1.0,1.0,0.0
0.45,0.45,0.6652902572116409,1.2375247503712552e-10,1.0,1.0,1.0,0.0
0.46,0.46,0.6564169011319041,1.2150243003645048e-10,1.0,1.0,1.0,0.0
0.47,0.47,0.6474641031619576,1.1925238503577549e-10,1.0,1.0,1.0,0.0
0.48,0.48,0.6384304279780763,1.1700234003510052e-10,1.0,1.0,1.0,0.0
0.49,0.49,0.6293144010023839,1.1475229503442544e-10,1.0,1.0,1.0,0.0
0.51,0.51,0.6108291883587842,1.1025220503307539e-10,1.0,1.0,1.0,0.0
0.52,0.52,0.6014568439240734,1.0800216003240041e-10,1.0,1.0,1.0,0.0
0.53,0.53,0.5919958269241085,1.0575211503172544e-10,1.0,1.0,1.0,0.0
0.54,0.54,0.5824444434421473,1.0350207003105039e-10,1.0,1.0,1.0,0.0
0.55,0.55,0.5728009505545074,1.0125202503037539e-10,1.0,1.0,1.0,0.0
0.56,0.56,0.563063554421708,9.900198002970042e-11,1.0,1.0,1.0,0.0
0.57,0.57,0.5532304082857555,9.675193502902541e-11,1.0,1.0,1.0,0.0
0.58,0.58,0.5432996103679851,9.450189002835036e-11,1.0,1.0,1.0,0.0
0.59,0.59,0.5332692016614697,9.225184502767539e-11,1.0,1.0,1.0,0.0
0.61,0.61,0.5129014156778685,8.775175502632535e-11,1.0,1.0,1.0,0.0
0.62,0.62,0.5025598127697941,8.550171002565039e-11,1.0,1.0,1.0,0.0
0.63,0.63,0.49211014254857327,8.325166502497532e-11,1.0,1.0,1.0,0.0
0.64,0.64,0.48155012258647906,8.100162002430031e-11,1.0,1.0,1.0,0.0
0.65,0.65,0.47087739737457307,7.875157502362534e-11,1.0,1.0,1.0,0.0
0.66,0.66,0.46008953516903,7.65015300229503e-11,1.0,1.0,1.0,0.0
0.67,0.67,0.44918402466548485,7.425148502227529e-11,1.0,1.0,1.0,0.0
0.68,0.68,0.43815827149003633,7.200144002160027e-11,1.0,1.0,1.0,0.0
0.69,0.69,0.4270095944946357,6.97513950209253e-11,1.0,1.0,1.0,0.0
0.71,0.71,0.40433228687716244,6.525130501957527e-11,1.0,1.0,1.0,0.0
0.72,0.72,0.3927978237360112,6.300126001890026e-11,1.0,1.0,1.0,0.0
0.73,0.73,0.3811287627311192,6.075121501822524e-11,1.0,1.0,1.0,0.0
