m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.75,0.75,0.9544585927932409,5.625112501687524e-11,1.0,1.0,1.0,0.0
0.76,0.76,0.9295517994500337,5.400108001620021e-11,1.0,1.0,1.0,0.0
0.77,0.77,0.9040087776111622,5.1751035015525197e-11,1.0,1.0,1.0,0.0
0.78,0.78,0.8777961691839321,4.950099001485021e-11,1.0,1.0,1.0,0.0
0.79,0.79,0.8508779217882115,4.725094501417518e-11,1.0,1.0,1.0,0.0
0.81,0.81,0.7947649975091858,4.275085501282517e-11,1.0,1.0,1.0,0.0
0.82,0.82,0.7654818410218275,4.050081001215016e-11,1.0,1.0,1.0,0.0
0.83,0.83,0.7353152463923233,3.8250765011475166e-11,1.0,1.0,1.0,0.0
0.84,0.84,0.7042102464645194,3.6000720010800155e-11,1.0,1.0,1.0,0.0
0.85,0.85,0.6721065788577636,3.375067501012514e-11,1.0,1.0,1.0,0.0
0.86,0.86,0.6389379831880825,3.150063000945013e-11,1.0,1.0,1.0,0.0
0.87,0.87,0.6046313776858756,2.925058500877513e-11,1.0,1.0,1.0,0.0
0.88,0.88,0.5691058894886825,2.7000540008100104e-11,1.0,1.0,1.0,0.0
0.89,0.89,0.5322717062509686,2.4750495007425106e-11,1.0,1.0,1.0,0.0
0.91,0.91,0.4542648270914779,2.0250405006075075e-11,1.0,1.0,1.0,0.0
0.92,0.92,0.4128540676629339,1.8000360005400065e-11,1.0,1.0,1.0,0.0
0.93,0.93,0.3696540979731015,1.575031500472505e-11,1.0,1.0,1.0,0.0
0.94,0.94,0.32450329803193706,1.3500270004050068e-11,1.0,1.0,1.0,0.0
0.95,0.95,0.27721710894494084,1.1250225003375056e-11,1.0,1.0,1.0,0.0
0.96,0.96,0.2275834754134653,9.000180002700044e-12,1.0,1.0,1.0,0.0
0.97,0.97,0.17535709695257054,6.750135002025034e-12,1.0,1.0,1.0,0.0
0.98,0.98,0.12025209344841342,4.500090001350022e-12,1.0,1.0,1.0,0.0
0.99,0.99,0.061932529416331664,2.250045000675011e-12,1.0,1.0,1.0,0.0
