m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.4,0.4,0.3287516252694073,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.5,0.5309298036201614,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.6,0.7354847533049613,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.7,0.9724216723792499,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.8,1.3625307643525733,1.3500270004050055e-10,1.0,,1.0,0.0
0.4,0.9,2.7046149070688505,1.3500270004050055e-10,1.0,,1.0,0.0
0.5,0.5,0.28092980362016146,1.1250225003375047e-10,1.0,1.0,1.0,0.0
0.5,0.6,0.4410405561104139,1.1250225003375047e-10,1.0,1.0,1.0,0.0
0.5,0.7,0.6388931431982581,1.1250225003375047e-10,1.0,1.0,1.0,0.0
0.5,0.8,0.9886300258909754,1.1250225003375047e-10,1.0,1.0,1.0,0.0
0.5,0.9,2.177825113937637,1.1250225003375047e-10,1.0,,1.0,0.0
0.6,0.6,0.2307056927355977,9.000180002700038e-11,1.0,1.0,1.0,0.0
0.6,0.7,0.3902683998635958,9.000180002700038e-11,1.0,1.0,1.0,0.0
0.6,0.8,0.6829925611006017,9.000180002700038e-11,1.0,1.0,1.0,0.0
0.6,0.9,1.6502978251128062,9.000180002700038e-11,1.0,,1.0,0.0
0.7,0.7,0.1778251139376357,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.7,0.8,0.4152962404726778,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.7,0.9,1.1219912833392713,6.750135002025028e-11,1.0,,1.0,0.0
0.8,0.8,0.12199128333927091,4.5000900013500165e-11,1.0,1.0,1.0,0.0
0.8,0.9,0.5928600813128483,4.5000900013500165e-11,1.0,1.0,1.0,0.0
0.9,0.9,0.06285472347373035,2.2500450006750082e-11,1.0,1.0,1.0,0.0
0.01,0.01,0.49605754532553353,2.2275445506682583e-10,1.0,1.0,1.0,0.0
0.01,0.02,1.4920994861619232,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.03,2.488125698490994,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.04,3.4841360568101942,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.05,4.480130434108827,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.06,5.476108701843772,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.07,6.472070729914749,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.08,7.468016386639051,2.2275445506682583e-10,1.0,,1.0,0.0
0.01,0.09,8.463945538725794,2.2275445506682583e-10,1.0,,1.0,0.0
0.02,0.02,0.4920994861619237,2.2050441006615078e-10,1.0,1.0,1.0,0.0
0.02,0.03,0.9881256984909933,2.2050441006615078e-10,1.0,1.0,1.0,0.0
0.02,0.04,1.484136056810195,2.2050441006615078e-10,1.0,,1.0,0.0
0.02,0.05,1.9801304341088264,2.2050441006615078e-10,1.0,,1.0,0.0
0.02,0.06,2.476108701843772,2.2050441006615078e-10,1.0,,1.0,0.0
0.02,0.07,2.972070729914748,2.2050441006615078e-10,1.0,,1.0,0.0
0.02,0.08,3.4680163866390505,2.2050441006615078e-10,1.0,,1.0,0.0
0.02,0.09,3.9639455387257905,2.2050441006615078e-10,1.0,,1.0,0.0
0.03,0.03,0.48812569849099385,2.182543650654759e-10,1.0,1.0,1.0,0.0
0.03,0.04,0.8174693901435289,2.182543650654759e-10,1.0,1.0,1.0,0.0
0.03,0.05,1.1467971007754936,2.182543650654759e-10,1.0,,1.0,0.0
0.03,0.06,1.476108701843772,2.182543650654759e-10,1.0,,1.0,0.0
0.03,0.07,1.8054040632480823,2.182543650654759e-10,1.0,,1.0,0.0
0.03,0.08,2.1346830533057184,2.182543650654759e-10,1.0,,1.0,0.0
0.03,0.09,2.4639455387257914,2.182543650654759e-10,1.0,,1.0,0.0
0.04,0.04,0.4841360568101951,2.1600432006480083e-10,1.0,1.0,1.0,0.0
0.04,0.05,0.7301304341088268,2.1600432006480083e-10,1.0,1.0,1.0,0.0
0.04,0.06,0.9761087018437724,2.1600432006480083e-10,1.0,1.0,1.0,0.0
