m,M,epsilon_of_M,stat_NICV
0.38,0.38,0.5,0.4624167658156298
0.39,0.39,0.5,0.46278344411730654
0.41,0.41,0.5,0.4636220394092956
0.42,0.42,0.5,0.4633161384879205
0.43,0.43,0.5,0.4628250843393403
0.44,0.44,0.5,0.4611831046831277
0.45,0.45,0.5,0.46164015361287875
0.46,0.46,0.5,0.4617134222459665
0.47,0.47,0.5,0.4618937245053743
0.48,0.48,0.5,0.4626596854594515
0.49,0.49,0.5,0.46263572199523567
0.51,0.51,0.5,0.4632892627884564
0.52,0.52,0.5,0.46367873766754
0.53,0.53,0.5,0.4625972837612192
0.54,0.54,0.5,0.4616042756120886
0.55,0.55,0.5,0.46307800899329743
0.56,0.56,0.5,0.46041169865001214
0.57,0.57,0.5,0.46193959474275054
0.58,0.58,0.5,0.46234835999314955
0.59,0.59,0.5,0.4626079005318051
0.61,0.61,0.5,0.46278414381877514
0.62,0.62,0.5,0.46347834645656544
0.63,0.63,0.5,0.4639811353119897
0.64,0.64,0.5,0.46409166314752726
0.65,0.65,0.5,0.46336166837941994
0.66,0.66,0.5,0.46477272576398865
0.67,0.67,0.5,0.46440317456430863
0.68,0.68,0.5,0.463487202242652
0.69,0.69,0.5,0.4634795626580919
0.71,0.71,0.5,0.46437679988452524
0.72,0.72,0.5,0.4644200830504609
0.73,0.73,0.5,0.46295850082417495
0.74,0.74,0.5,0.4647677961385875
0.75,0.75,0.5,0.4635534646041094
0.76,0.76,0.5,0.4642689378404543
0.77,0.77,0.5,0.4646372940665003
0.78,0.78,0.5,0.4633315064275801
0.79,0.79,0.5,0.4639771164870801
0.81,0.81,0.5,0.46385553511051614
0.82,0.82,0.5,0.46478978823913764
0.83,0.83,0.5,0.46355301462154996
0.84,0.84,0.5,0.4644488179943586
0.85,0.85,0.5,0.46336381626430545
0.86,0.86,0.5,0.4638452222947371
0.87,0.87,0.5,0.4643077498598476
0.88,0.88,0.5,0.4642706578479575
0.89,0.89,0.5,0.46352268822757003
0.91,0.91,0.5,0.4641866645122919
0.92,0.92,0.5,0.46432261185991797
0.93,0.93,0.5,0.4646722025179272
0.94,0.94,0.5,0.46287377768096416
0.95,0.95,0.5,0.46453048830164595
0.96,0.96,0.5,0.46356036490853314
0.97,0.97,0.5,0.46443274087819225
0.98,0.98,0.5,0.464396086404259
0.99,0.99,0.5,0.4634421202907736
