m,M,epsilon_of_M,stat_NICV
0.25,0.25,1.0,0.4242994282538296
0.26,0.26,1.0,0.42356577993516986
0.27,0.27,1.0,0.4247690104202411
0.28,0.28,1.0,0.42459713819393324
0.29,0.29,1.0,0.4254780838252843
0.31,0.31,1.0,0.42788123941537926
0.32,0.32,1.0,0.42848544267924166
0.33,0.33,1.0,0.4303189425290743
0.34,0.34,1.0,0.4323944324530188
0.35,0.35,1.0,0.4331544124405224
0.36,0.36,1.0,0.4336215091165796
0.37,0.37,1.0,0.43580294560036936
0.38,0.38,1.0,0.43679709579883935
0.39,0.39,1.0,0.439228269036495
0.41,0.41,1.0,0.4427834609131405
0.42,0.42,1.0,0.4427779222821732
0.43,0.43,1.0,0.4460517515512388
0.44,0.44,1.0,0.4474019343884866
0.45,0.45,1.0,0.4510879387217365
0.46,0.46,1.0,0.45302184580528954
0.47,0.47,1.0,0.45467512855181974
0.48,0.48,1.0,0.45738834277413876
0.49,0.49,1.0,0.46065282940865004
0.51,0.51,1.0,0.4678728791291769
0.52,0.52,1.0,0.469308869686413
0.53,0.53,1.0,0.4728159775507722
0.54,0.54,1.0,0.4751277250942762
0.55,0.55,1.0,0.48337075312404953
0.56,0.56,1.0,0.4860444834602235
0.57,0.57,1.0,0.48665691387444965
0.58,0.58,1.0,0.4911794201615512
0.59,0.59,1.0,0.4962025609823264
0.61,0.61,1.0,0.5067464831058109
0.62,0.62,1.0,0.512466965319942
0.63,0.63,1.0,0.5178772423789292
0.64,0.64,1.0,0.5249019443951981
0.65,0.65,1.0,0.5312793788977033
0.66,0.66,1.0,0.5411285096410707
0.67,0.67,1.0,0.5536759155716569
0.68,0.68,1.0,0.5532299909664523
0.69,0.69,1.0,0.5679437414443884
0.71,0.71,1.0,0.5927437749337019
0.72,0.72,1.0,0.6159173742818325
0.73,0.73,1.0,0.6378144158435741
0.74,0.74,1.0,0.644440653666669
0.75,0.75,1.0,0.6655380100090242
0.76,0.76,1.0,0.6987154081311225
0.77,0.77,1.0,0.7119951256966801
0.78,0.78,1.0,0.7568917403903657
0.79,0.79,1.0,0.7937923195003017
0.81,0.81,1.0,0.8664028787418925
0.82,0.82,1.0,0.9263955335772444
0.83,0.83,1.0,0.9804672734090912
0.84,0.84,1.0,1.0398111148652602
0.85,0.85,1.0,1.0823300575423758
0.86,0.86,1.0,1.2042368948839057
0.87,0.87,1.0,1.2777639737677269
0.88,0.88,1.0,1.3389686014786477
0.89,0.89,1.0,1.486828921882362
0.91,0.91,1.0,1.7197837692158968
0.92,0.92,1.0,1.8469620898438357
0.93,0.93,1.0,2.0845695078069437
0.94,0.94,1.0,2.356801744027203
0.95,0.95,1.0,2.5407910546210215
0.96,0.96,1.0,2.7521991589602703
0.97,0.97,1.0,2.9296462431007746
0.98,0.98,1.0,3.106947016525732
0.99,0.99,1.0,3.264979174751471
