m,M,epsilon_of_M,stat_NICV
0.1,0.1,0.2276317642164649,0.7388290208162162
0.1,0.2,1.204751720390425,0.3924370606105336
0.1,0.3,2.181335897592665,0.3321278872333347
0.1,0.4,3.1573586003831196,0.30422552287194027
0.1,0.5,4.132792239318897,0.28223926443290326
0.1,0.6,5.1076071401137195,0.26988141529216886
0.1,0.7,6.08177132813837,0.2583658842944508
0.1,0.8,7.055250284336993,0.24879750258812952
0.1,0.9,8.029507033393072,0.24256512756552334
0.2,0.2,0.20475172039042486,0.814253162036671
0.2,0.3,0.6813358975926657,0.4297601070325057
0.2,0.4,1.1573586003831198,0.3951482512386791
0.2,0.5,1.632792239318899,0.3620234897474295
0.2,0.6,2.1076071401137213,0.334802450241281
0.2,0.7,2.5817713281383705,0.318226635681808
0.2,0.8,3.0573522448022388,0.30827262859743193
0.2,0.9,4.184423931697394,0.2820237540369841
0.3,0.3,0.1813358975926658,0.9600822508775992
0.3,0.4,0.49069193371645264,0.4667988486500153
0.3,0.5,0.7994589059855651,0.418270759416311
0.3,0.6,1.107607140113722,0.3984612812724588
0.3,0.7,1.4170752389268555,0.3744936899942791
0.3,0.8,1.8318256398571757,0.3499115855007592
0.3,0.9,3.1680653810118526,0.30419303990677055
0.4,0.4,0.1573586003831194,1.1210844172008039
0.4,0.5,0.3827922393188983,0.5107034867324718
0.4,0.6,0.608842815911888,0.439833895910325
0.4,0.7,0.8614405358423055,0.41392529302113223
0.4,0.8,1.2587587916218517,0.38728312869500353
0.4,0.9,2.5947726679531735,0.317644610963437
0.5,0.5,0.13279223931889822,1.3379608095823246
0.5,0.6,0.31363298754965957,0.5659596379520005
0.5,0.7,0.5281196739639038,0.45679402637808686
0.5,0.8,0.8877165533807067,0.41102095771938185
0.5,0.9,2.0817713281383723,0.33638894268064107
0.6,0.6,0.10760714011372241,1.5529812219123484
0.6,0.7,0.3186641024073341,0.5657407345515851
0.6,0.8,0.5900686112809056,0.44090503345710624
0.6,0.9,1.5685987243816586,0.36456203756379446
0.7,0.7,0.08177132813837003,1.9234004820936097
0.7,0.8,0.37858161294290865,0.5082562094463992
0.7,0.9,1.0552502843369957,0.40046129969356775
0.8,0.8,0.055250284336995255,2.6059507104348967
0.8,0.9,0.5417212500717896,0.4501009501275948
0.9,0.9,0.028006667885320094,3.110970332272405
0.01,0.01,0.2477855577623473,0.6673895249512224
0.02,0.02,0.24556620088507244,0.6821193464457882
0.03,0.03,0.2433419075049566,0.6881259058095789
0.04,0.04,0.2411126556125652,0.6911914837516665
0.05,0.05,0.23887842305094018,0.6923246975082682
0.06,0.06,0.23663918751428026,0.7004517133643111
0.07,0.07,0.23439492654660346,0.7058652946015868
0.08,0.08,0.2321456175403962,0.702745287587461
0.09,0.09,0.229891237735247,0.717072749699151
0.11,0.11,0.22536717391368066,0.7201094105228865
0.12,0.12,0.22309744359943545,0.7346100863631796
0.13,0.13,0.22082254988774924,0.7338528259592791
0.14,0.14,0.21854246923267656,0.745409565093797
0.15,0.15,0.216257177926844,0.7508617539596637
0.16,0.16,0.21396665209996982,0.7519738868225339
0.17,0.17,0.21167086771737015,0.7595428440191629
0.18,0.18,0.2093698005784441,0.7707858313553697
0.19,0.19,0.20706342631514338,0.7722396673420387
0.21,0.21,0.20243465809668282,0.7874890978457384
0.22,0.22,0.20011221455416608,0.7955075062803227
0.23,0.23,0.19778436470937377,0.804348590392543
0.24,0.24,0.19545108333343392,0.813169857109686
0.25,0.25,0.19311234502046387,0.8320384676659983
0.26,0.26,0.19076812418590924,0.8455838800931158
0.27,0.27,0.18841839506486482,0.8466490050705212
0.28,0.28,0.18606313171037664,0.8641505548668859
0.29,0.29,0.18370230799172074,0.8685382973534908
0.31,0.31,0.17896387400971187,0.8759906519099341
0.32,0.32,0.17658621055030907,0.8661825232059059
0.33,0.33,0.1742028803310564,0.8799890949671374
0.34,0.34,0.17181385627587667,0.8858836174390512
0.35,0.35,0.16941911111417207,0.9010149466328151
0.36,0.36,0.16701861737895565,0.9120939335611433
0.37,0.37,0.16461234740496086,0.9260049101692287
0.38,0.38,0.1622002733267292,0.9441969700374808
0.39,0.39,0.159782367076674,0.9676722018310174
0.41,0.41,0.1549289447683191,1.0164866326646516
0.42,0.42,0.15249337154644674,1.024610694029841
0.43,0.43,0.15005185182156497,1.0646724194346167
0.44,0.44,0.14760435648556838,1.069033472987921
0.45,0.45,0.14515085621610022,1.1192196493134543
0.46,0.46,0.14269132147444627,1.1343820902332933
0.47,0.47,0.14022572250339935,1.1632895569999955
0.48,0.48,0.13775402932510028,1.187196284628191
0.49,0.49,0.13527621173885068,1.2167413711630606
0.51,0.51,0.1303020814121958,1.2337407278231636
0.52,0.52,0.12780570713613162,1.2565265056986523
0.53,0.53,0.12530308537623064,1.2690982280143175
0.54,0.54,0.12279418478382828,1.2736494973378492
0.55,0.55,0.12027897377371442,1.3032660796237945
0.56,0.56,0.11775742052174641,1.3584210460231816
0.57,0.57,0.11522949296243468,1.3833218507479754
0.58,0.58,0.11269515878649454,1.404856473893793
0.59,0.59,0.11015438543836982,1.4319936173071637
0.61,0.61,0.10505338975689196,1.52643265525732
0.62,0.62,0.10249310105832164,1.5351822544593137
0.63,0.63,0.09992624045195068,1.587688808722874
0.64,0.64,0.09735277411257505,1.7139535139619495
0.65,0.65,0.09477266795317243,1.737085388212116
0.66,0.66,0.09218588762219261,1.7511568793278396
0.67,0.67,0.08959239850081431,1.7954251757202866
0.68,0.68,0.08699216570016496,1.8311394327829116
0.69,0.69,0.08438515405850369,1.8877167468318063
0.71,0.71,0.07915065222369187,1.955893609331148
0.72,0.72,0.07652309031685876,2.002315428463824
0.73,0.73,0.0738886061357543,2.1301369138617514
0.74,0.74,0.07124716311074951,2.2000508102027103
0.75,0.75,0.06859872438165848,2.2377291426822796
0.76,0.76,0.0659432527946505,2.2934961862766885
0.77,0.77,0.0632807108991239,2.299276264841794
