m,M,epsilon_of_M,NICV
0.1,0.1,0.5,0.5565759612483371
0.1,0.1,0.5,0.45685783099639177
0.1,0.1,0.5,0.5200034235765133
0.1,0.1,0.5,0.44748378284949847
0.1,0.1,0.5,0.41394463215488947
0.1,0.1,0.5,0.423647230696848
0.1,0.1,0.5,0.38844864155349873
0.1,0.1,0.5,0.4489262236684727
0.1,0.1,0.5,0.5152890449960916
0.1,0.1,0.5,0.4195191739974337
0.1,0.1,0.5,0.41830892165681927
0.1,0.1,0.5,0.43475470047809034
0.1,0.1,0.5,0.46526550799819133
0.1,0.1,0.5,0.465400927851079
0.1,0.1,0.5,0.42345128816080035
0.1,0.1,0.5,0.41079197824599833
0.1,0.1,0.5,0.4034289186774908
0.1,0.1,0.5,0.6162807899446404
0.1,0.1,0.5,0.4958542729813632
0.1,0.1,0.5,0.44423439346858784
0.1,0.1,0.5,0.5348535809616572
0.1,0.1,0.5,0.7741480690061322
0.1,0.1,0.5,0.4149797874296112
0.1,0.1,0.5,0.4839814211996812
0.1,0.1,0.5,0.39966480263415183
0.1,0.1,0.5,0.561626642334129
0.1,0.1,0.5,0.42889415020265115
0.1,0.1,0.5,0.5472555563137241
0.1,0.1,0.5,0.5131572616548209
0.1,0.1,0.5,0.4587913337332762
0.1,0.1,0.5,0.4220328655287779
0.1,0.1,0.5,0.3908935956355221
0.1,0.1,0.5,0.47860555590582254
0.1,0.1,0.5,0.5340793770516262
0.1,0.1,0.5,0.4416441936443776
0.1,0.1,0.5,0.4098145310406489
0.1,0.1,0.5,0.4794149713888925
0.1,0.1,0.5,0.4763857050963589
0.1,0.1,0.5,0.4108940926100718
0.1,0.1,0.5,0.42412368039986853
0.1,0.1,0.5,0.4418651543855944
0.1,0.1,0.5,0.393656052445321
0.1,0.1,0.5,0.4385294159272777
0.1,0.1,0.5,0.39116068538406884
0.1,0.1,0.5,0.40243781365757536
0.1,0.1,0.5,0.5221411055727512
0.1,0.1,0.5,0.6092187521106558
0.1,0.1,0.5,0.4717939490200221
0.1,0.1,0.5,0.4409821429982082
0.1,0.1,0.5,0.43226355875946054
0.1,0.1,0.5,0.45329791466634
0.1,0.1,0.5,0.42606411678849826
0.1,0.1,0.5,0.4810836439649159
0.1,0.1,0.5,0.48282438585241827
0.1,0.1,0.5,0.4366690125016587
0.1,0.1,0.5,0.46361569133947034
0.1,0.1,0.5,0.4795787743898941
0.1,0.1,0.5,0.44236061650029446
0.1,0.1,0.5,0.5437432011753071
0.1,0.1,0.5,0.40153965709346234
0.1,0.1,0.5,0.5036172373605569
0.1,0.1,0.5,0.4687965574413398
0.1,0.1,0.5,0.5054696710894647
0.1,0.1,0.5,0.43931137894382183
0.1,0.1,0.5,0.4149360454358337
0.1,0.1,0.5,0.4098228863120836
0.1,0.1,0.5,0.4065610553514546
0.1,0.1,0.5,0.4364965627981918
0.1,0.1,0.5,0.40611619472385635
0.1,0.1,0.5,0.40953928654858185
0.1,0.1,0.5,0.6971974188002594
0.1,0.1,0.5,0.4671188185581619
0.1,0.1,0.5,0.4287738755493484
0.1,0.1,0.5,0.5453940670859986
0.1,0.1,0.5,0.5852326509977767
0.1,0.1,0.5,0.47211730484665165
0.1,0.1,0.5,0.6129386956151593
0.1,0.1,0.5,0.7414906479535149
0.1,0.1,0.5,0.5179664667517285
0.1,0.1,0.5,0.505217178919755
0.1,0.1,0.5,0.392795363182606
0.1,0.1,0.5,0.448287878946801
0.1,0.1,0.5,0.43519839595854626
0.1,0.1,0.5,0.5975369634340949
0.1,0.1,0.5,0.4249652408465599
0.1,0.1,0.5,0.6251117874443827
0.1,0.1,0.5,0.410402020401549
0.1,0.1,0.5,0.42420586084210365
0.1,0.1,0.5,0.5694361012493526
0.1,0.1,0.5,0.4754090495506353
0.1,0.1,0.5,0.4202645282317572
0.1,0.1,0.5,0.46440642537903737
0.1,0.1,0.5,0.7348217852177835
0.1,0.1,0.5,0.5007670853516131
0.1,0.1,0.5,0.546769316086705
0.1,0.1,0.5,0.42296134954283926
0.1,0.1,0.5,0.5046395565665922
0.1,0.1,0.5,0.46676239533450203
0.1,0.1,0.5,0.6615726002826259
0.1,0.1,0.5,0.4568012819554607
0.1,0.1,0.5,0.46393070035060835
0.1,0.1,0.5,0.5838278844563936
0.1,0.1,0.5,0.6336565274303371
0.1,0.1,0.5,0.4238605237672629
0.1,0.1,0.5,0.44807601417135295
0.1,0.1,0.5,0.40374652975387487
0.1,0.1,0.5,0.48156483560760527
0.1,0.1,0.5,0.5389271015655976
0.1,0.1,0.5,0.4121596357407441
0.1,0.1,0.5,0.5195286358435296
0.1,0.1,0.5,0.45580227863264816
0.1,0.1,0.5,0.7897929732667961
0.1,0.1,0.5,0.4210246616785339
