m,M,epsilon_of_M,NICV
0.1,0.1,0.5,0.4173152832917756
0.1,0.1,0.5,0.4371758765848364
0.1,0.1,0.5,0.455851824596883
0.1,0.1,0.5,0.4990322634762966
0.1,0.1,0.5,0.6675044518082919
0.1,0.1,0.5,0.4603692923795392
0.1,0.1,0.5,0.4080587559766046
0.1,0.1,0.5,0.6003520711405008
0.1,0.1,0.5,0.5356424095489685
0.1,0.1,0.5,0.5401701782866185
0.1,0.1,0.5,0.41974767952696873
0.1,0.1,0.5,0.5368915810592416
0.1,0.1,0.5,0.6021796150135166
0.1,0.1,0.5,0.47226606647865943
0.1,0.1,0.5,0.4551878195372668
0.1,0.1,0.5,0.5453268841493035
0.1,0.1,0.5,0.406390325229535
0.1,0.1,0.5,0.4855324645640599
0.1,0.1,0.5,0.41970461631402006
0.1,0.1,0.5,0.41205948770365464
0.1,0.1,0.5,0.4870457626776788
0.1,0.1,0.5,0.401160060407625
0.1,0.1,0.5,0.4203777295571896
0.1,0.1,0.5,0.5215939653296084
0.1,0.1,0.5,0.44014769784629165
0.1,0.1,0.5,0.4244932550178325
0.1,0.1,0.5,0.4576833097315734
0.1,0.1,0.5,0.45033125755855874
0.1,0.1,0.5,0.4008216103676806
0.1,0.1,0.5,0.3938889375594536
0.1,0.1,0.5,0.5006452357707613
0.1,0.1,0.5,0.42181324343001814
0.1,0.1,0.5,0.5029202924338687
0.1,0.1,0.5,0.4588546005117386
0.1,0.1,0.5,0.45224040612840943
0.1,0.1,0.5,0.5888659023214672
0.1,0.1,0.5,0.43429363455355036
0.1,0.1,0.5,0.4555571403545094
0.1,0.1,0.5,0.42760809053226034
0.1,0.1,0.5,0.5223148825442461
0.1,0.1,0.5,0.4294008391847176
0.1,0.1,0.5,0.555580085956936
0.1,0.1,0.5,0.4066862634823866
0.1,0.1,0.5,0.4511231159016939
0.1,0.1,0.5,0.5066295673197374
0.1,0.1,0.5,0.4912009270939764
0.1,0.1,0.5,0.5427698127693363
0.1,0.1,0.5,0.4780418021632197
0.1,0.1,0.5,0.43048364603877676
0.1,0.1,0.5,0.47116010438542427
0.1,0.1,0.5,0.45886729469788523
0.1,0.1,0.5,0.474424097774361
0.1,0.1,0.5,0.4665626467822365
0.1,0.1,0.5,0.4202100274986852
0.1,0.1,0.5,0.42720243323149315
0.1,0.1,0.5,0.39530834933960673
0.1,0.1,0.5,0.46966450263006215
0.1,0.1,0.5,0.46533059434834906
0.1,0.1,0.5,0.5692903774797061
0.1,0.1,0.5,0.4510573712052604
0.1,0.1,0.5,0.38519085945353543
0.1,0.1,0.5,0.43213107886578367
0.1,0.1,0.5,0.4672188691285349
