m,M,epsilon_of_M,stat_NICV
0.1,0.1,0.9347016640011662,0.0005950189544353317
0.1,0.2,1.8648397251631903,0.0016834236048728544
0.1,0.3,2.789728043577632,0.0016308127980959174
0.1,0.4,3.708513066862316,0.0012442362104256434
0.1,0.5,4.620114506958276,0.0011587192135195789
0.1,0.6,5.523137163611585,0.0008416308352263702
0.1,0.7,6.415735221843628,0.0006208596677170356
0.1,0.8,7.295394529120346,0.0005532039152888753
0.1,0.9,8.195987029498752,0.0005724594321142322
0.2,0.2,0.86483972516319,0.0007319140289535892
0.2,0.3,1.289728043577631,0.0010536102811347478
0.2,0.4,1.7085130668623156,0.0016417635802394284
0.2,0.5,2.1201145069582776,0.001617825399221231
0.2,0.6,2.5231371636115854,0.00156212496407865
0.2,0.7,2.915735221843628,0.0015847484872885064
0.2,0.8,3.3359931249441237,0.0014132961504588525
0.2,0.9,4.536418382828267,0.0011757800865029313
0.3,0.3,0.7897280435776313,0.0009159532420733912
0.3,0.4,1.0418464001956487,0.0006193349270363424
0.3,0.5,1.2867811736249446,0.0010726264564438126
0.3,0.6,1.5238551221072782,0.001484934972451781
0.3,0.7,1.7804540248006582,0.0016599199541828236
0.3,0.8,2.1802663867405028,0.0016154257649686496
0.3,0.9,3.555753648618441,0.0013544612339034387
0.4,0.4,0.7085130668623149,0.0013227847259410376
0.4,0.5,0.8719887568651661,0.0007214394971768772
0.4,0.6,1.040004453643959,0.0006032319701720028
0.4,0.7,1.2474029062976228,0.0009793430051334953
0.4,0.8,1.621924354411025,0.001663331089042555
0.4,0.9,2.970877397374573,0.0015615850295437306
0.5,0.5,0.6201145069582774,0.0022317385513411134
0.5,0.6,0.7441312242084209,0.0011204015925875659
0.5,0.7,0.9109181462991321,0.0006496772508599394
0.5,0.8,1.24047842129593,0.0009523698286328797
0.5,0.9,2.41573522184363,0.00159384177828619
0.6,0.6,0.5231371636115855,0.003996979800247771
0.6,0.7,0.6491258279171362,0.0018449645381445284
0.6,0.8,0.9168332207542781,0.0006455038507827181
0.6,0.9,1.8573740195087889,0.0016170780229509166
0.7,0.7,0.4157352218436286,0.009267536875108794
0.7,0.8,0.6073740195087886,0.002032699473028504
0.7,0.9,1.2953945291203475,0.0009712309408397789
0.8,0.8,0.29539452912034764,0.035255959321305416
0.8,0.9,0.7293182678690189,0.0011418695265764923
0.9,0.9,0.1585650787404291,0.27335805265580276
0.01,0.01,0.9936587309970014,0.0005974156195853184
0.02,0.02,0.9872769935436304,0.0006004410775881963
0.03,0.03,0.9808542678008313,0.000600303783419305
0.04,0.04,0.9743900238483449,0.000582058146434611
0.05,0.05,0.9678837214223395,0.0005628466379652896
0.06,0.06,0.9613348096444502,0.0005963162071772712
0.07,0.07,0.9547427267418882,0.0006130963331231696
0.08,0.08,0.9481068997582622,0.0006127841578068184
0.09,0.09,0.9414267442547409,0.0006324238781586624
0.11,0.11,0.9279310506567138,0.0006377602302172559
0.12,0.12,0.9211142834396617,0.0006637205325753806
0.13,0.13,0.9142507287858314,0.0006461173171375887
0.14,0.14,0.9073397399952268,0.0006641449971172471
0.15,0.15,0.9003806568663714,0.000618353683224306
0.16,0.16,0.89337280531784,0.0006986367295787482
0.17,0.17,0.8863154969964301,0.0006953254088179858
0.18,0.18,0.8792080288714119,0.0006621507371218425
0.19,0.19,0.8720496828142519,0.000646549753042911
0.21,0.21,0.8575774062720013,0.000706091615579254
0.22,0.22,0.8502619600422529,0.0007079036914191735
0.23,0.23,0.8428926034383277,0.0007187279296567147
0.24,0.24,0.8354685359844455,0.000740729771878748
0.25,0.25,0.8279889392428699,0.0007619634953962835
0.26,0.26,0.8204529762724546,0.0009436924117659009
0.27,0.27,0.8128597910666385,0.0009437738788316511
0.28,0.28,0.8052085079699279,0.0009507243692246021
0.29,0.29,0.797498231071897,0.001005903294832253
0.31,0.31,0.7818970071535288,0.0010147293696212106
0.32,0.32,0.77400416124728,0.0010807662837908523
0.33,0.33,0.7660485223807948,0.0010902333076274208
0.34,0.34,0.758029083414783,0.0010267975637084576
0.35,0.35,0.7499448127836005,0.0011529928797402843
0.36,0.36,0.7417946536989195,0.00124542278559699
0.37,0.37,0.7335775233206772,0.0012319973737813061
0.38,0.38,0.7252923118936785,0.0012417775494948347
0.39,0.39,0.7169378818481357,0.0013349727492319005
0.41,0.41,0.7000166708853597,0.0013853407464366422
0.42,0.42,0.6914474671182481,0.0015085898558321088
0.43,0.43,0.6828041969507084,0.0015857639564294337
0.44,0.44,0.6740855688517897,0.0013978653649066603
0.45,0.45,0.6652902572116409,0.0016936548121985848
0.46,0.46,0.6564169011319041,0.001824553666918889
0.47,0.47,0.6474641031619576,0.0018850543278009367
0.48,0.48,0.6384304279780763,0.0020190065068260692
0.49,0.49,0.6293144010023839,0.0020259956432382943
0.51,0.51,0.6108291883587842,0.0022973566781243153
0.52,0.52,0.6014568439240734,0.0024351552073726902
0.53,0.53,0.5919958269241085,0.0026356708373463777
0.54,0.54,0.5824444434421473,0.00270484683402176
0.55,0.55,0.5728009505545074,0.002653998631805212
0.56,0.56,0.563063554421708,0.0030915135662805873
0.57,0.57,0.5532304082857555,0.0033741226242505157
0.58,0.58,0.5432996103679851,0.0035541342011802053
0.59,0.59,0.5332692016614697,0.003698519434095536
0.61,0.61,0.5129014156778685,0.00441613899750075
0.62,0.62,0.5025598127697941,0.004504908202975092
0.63,0.63,0.49211014254857327,0.004854091793038734
0.64,0.64,0.48155012258647906,0.005319893902942248
0.65,0.65,0.47087739737457307,0.005570381014661916
0.66,0.66,0.46008953516903,0.006399056822657984
0.67,0.67,0.44918402466548485,0.006957775685402738
0.68,0.68,0.43815827149003633,0.007825857042969031
0.69,0.69,0.4270095944946357,0.008586758128406655
0.71,0.71,0.40433228687716244,0.009122514890661564
0.72,0.72,0.3927978237360112,0.011374196578757528
0.73,0.73,0.3811287627311192,0.01262308864874213
0.74,0.74,0.3693219254397696,0.013963519286493187
0.75,0.75,0.35737401950878844,0.014753669947292119
0.76,0.76,0.34528163314351795,0.017410471825245903
0.77,0.77,0.33304122925948504,0.019343184567237992
0.78,0.78,0.32064913927168365,0.02183161386482046
0.79,0.79,0.30810155649418186,0.024971968920432994
0.81,0.81,0.2825239527513005,0.03419742104754557
0.82,0.82,0.2694855624372465,0.03769503730245714
0.83,0.83,0.25627492419307796,0.054811317910247445
0.84,0.84,0.24288742594601273,0.073124354538207
0.85,0.85,0.2293182678690199,0.08780560980906521
0.86,0.86,0.21556245204933774,0.1211016375388009
0.87,0.87,0.20161477143643658,0.1585406412269814
0.88,0.88,0.1874697980082618,0.1386507279864518
0.89,0.89,0.17312187008846108,0.23434957659601158
0.91,0.91,0.14379325315634003,0.4312663385987884
0.92,0.92,0.12879994495075114,0.5068791311774657
0.93,0.93,0.11357841125871503,0.786372998581273
0.94,0.94,0.09812159652752409,0.8628532568345103
0.95,0.95,0.08242211287901122,0.9091015626340964
0.96,0.96,0.06647221890559728,1.2278021684880047
0.97,0.97,0.05026379674774627,1.3096831340249404
0.98,0.98,0.033788327282916586,1.5028035960327994
0.99,0.99,0.017036863236176657,1.5612955299361562
