m,M,epsilon_of_M,NICV
0.1,0.1,1,0.37762702718111024
0.1,0.1,1,0.4274029913777517
0.1,0.1,1,0.4712782136146817
0.1,0.1,1,0.40437910933810817
0.1,0.1,1,0.4260025151894759
0.1,0.1,1,0.3827764760182468
0.1,0.1,1,0.4283998907566494
0.1,0.1,1,0.40599624540623835
0.1,0.1,1,0.3415485076561032
0.1,0.1,1,0.399010624214859
0.1,0.1,1,0.393893926378453
0.1,0.1,1,0.44250288555794126
0.1,0.1,1,0.41500644512738394
0.1,0.1,1,0.39709322464740365
0.1,0.1,1,0.4249358681129292
0.1,0.1,1,0.4678714324837612
0.1,0.1,1,0.41094884837209383
0.1,0.1,1,0.41449998895874857
0.1,0.1,1,0.39152495566266093
0.1,0.1,1,0.429420089468645
0.1,0.1,1,0.39789801771853783
0.1,0.1,1,0.4179415739093415
0.1,0.1,1,0.41392638737307064
0.1,0.1,1,0.44826336363716135
0.1,0.1,1,0.3998456270404
0.1,0.1,1,0.4223870698369252
0.1,0.1,1,0.3973362807021867
0.1,0.1,1,0.3981572743086058
0.1,0.1,1,0.40877759095154437
0.1,0.1,1,0.40742518737294103
0.1,0.1,1,0.48928703679653723
0.1,0.1,1,0.45515700386607366
0.1,0.1,1,0.47033174851810533
0.1,0.1,1,0.4178603296443621
0.1,0.1,1,0.416145463991515
0.1,0.1,1,0.4174606448294139
0.1,0.1,1,0.39679501218807955
0.1,0.1,1,0.45944755082216426
0.1,0.1,1,0.4047653117625406
0.1,0.1,1,0.3980677970581545
0.1,0.1,1,0.4122077194465675
0.1,0.1,1,0.401736690965771
0.1,0.1,1,0.4188434426034753
0.1,0.1,1,0.40899702231867346
0.1,0.1,1,0.38703561736033854
0.1,0.1,1,0.38979371366516125
0.1,0.1,1,0.4016323122122147
0.1,0.1,1,0.4128957076101245
0.1,0.1,1,0.3890987936846457
0.1,0.1,1,0.38919610806965776
0.1,0.1,1,0.3436864623730758
0.1,0.1,1,0.3939666044058882
0.1,0.1,1,0.43310189419340783
0.1,0.1,1,0.5205503636272985
0.1,0.1,1,0.4019933483332118
0.1,0.1,1,0.4584647230333648
0.1,0.1,1,0.38761416955468353
0.1,0.1,1,0.44605721711888063
0.1,0.1,1,0.328976652072434
0.1,0.1,1,0.4264163173171957
0.1,0.1,1,0.38525628096536874
0.1,0.1,1,0.4964862395916761
0.1,0.1,1,0.3919999135426524
0.1,0.1,1,0.3969647398484519
0.1,0.1,1,0.43536169760256715
0.1,0.1,1,0.45189143177744934
0.1,0.1,1,0.40167856278437114
0.1,0.1,1,0.3813347191885186
0.1,0.1,1,0.3973595148640627
0.1,0.1,1,0.40729073505142616
0.1,0.1,1,0.3883636580269117
0.1,0.1,1,0.4038287849758865
0.1,0.1,1,0.4104792500794452
0.1,0.1,1,0.4679268225566417
0.1,0.1,1,0.4229059930006567
0.1,0.1,1,0.4216224420110642
0.1,0.1,1,0.41257381467355275
0.1,0.1,1,0.4007968862088545
0.1,0.1,1,0.39595778245399904
0.1,0.1,1,0.4008168895652926
0.1,0.1,1,0.39146060688360607
0.1,0.1,1,0.39371595510989005
0.1,0.1,1,0.4362644117618186
0.1,0.1,1,0.405319993546734
0.1,0.1,1,0.3312667588940389
0.1,0.1,1,0.393041143295151
0.1,0.1,1,0.40232890630492885
0.1,0.1,1,0.39093920163266965
