m,M,epsilon_of_M,stat_NICV
0.29,0.29,0.5,0.528705455117727
0.31,0.31,0.5,0.5384603536578679
0.32,0.32,0.5,0.5415907051749198
0.33,0.33,0.5,0.5410386038371602
0.34,0.34,0.5,0.5540972891404331
0.35,0.35,0.5,0.5574362689637921
0.36,0.36,0.5,0.5647845046880368
0.37,0.37,0.5,0.566334945786519
0.38,0.38,0.5,0.5734846846828825
0.39,0.39,0.5,0.5780061970436933
0.41,0.41,0.5,0.5931532059254114
0.42,0.42,0.5,0.5987661624381949
0.43,0.43,0.5,0.6057221334315137
0.44,0.44,0.5,0.6077133204377905
0.45,0.45,0.5,0.6210945236968998
0.46,0.46,0.5,0.627931631352216
0.47,0.47,0.5,0.6328198590902023
0.48,0.48,0.5,0.6387381203621016
0.49,0.49,0.5,0.6492085224278111
0.51,0.51,0.5,0.6607308458866449
0.52,0.52,0.5,0.6715356327568162
0.53,0.53,0.5,0.677709843832691
0.54,0.54,0.5,0.6843423363364434
0.55,0.55,0.5,0.7057997726726296
0.56,0.56,0.5,0.7253998688804718
0.57,0.57,0.5,0.737868138817215
0.58,0.58,0.5,0.7464086764112355
0.59,0.59,0.5,0.7704315018419361
0.61,0.61,0.5,0.8076083997985499
0.62,0.62,0.5,0.8233939678939811
0.63,0.63,0.5,0.8492742865197156
0.64,0.64,0.5,0.872771893207186
0.65,0.65,0.5,0.9021429618597551
0.66,0.66,0.5,0.9151905903652441
0.67,0.67,0.5,0.9514138927351152
0.68,0.68,0.5,1.0103664466545044
0.69,0.69,0.5,1.0112814700046648
0.71,0.71,0.5,1.1585242380632925
0.72,0.72,0.5,1.1554172306310098
0.73,0.73,0.5,1.2042148792367604
0.74,0.74,0.5,1.1949887131900232
0.75,0.75,0.5,1.3220168555938694
0.76,0.76,0.5,1.3714555728918785
0.77,0.77,0.5,1.3594559847330185
0.78,0.78,0.5,1.4098656052186676
0.79,0.79,0.5,1.525016420033404
0.81,0.81,0.5,1.644432502424726
0.82,0.82,0.5,1.734418966144395
0.83,0.83,0.5,1.848089205390053
0.84,0.84,0.5,1.964661188249298
0.85,0.85,0.5,2.05995614094385
0.86,0.86,0.5,2.125586650468711
0.87,0.87,0.5,2.2441113307244622
0.88,0.88,0.5,2.319942525486371
0.89,0.89,0.5,2.4838946896730945
0.91,0.91,0.5,2.6731508551623615
0.92,0.92,0.5,2.906166528097699
0.93,0.93,0.5,2.982646386244328
0.94,0.94,0.5,2.997937009561888
0.95,0.95,0.5,3.197499081845177
0.96,0.96,0.5,3.270969998842059
0.97,0.97,0.5,3.3372310164623005
0.98,0.98,0.5,3.3661033354988725
0.99,0.99,0.5,3.4240145277770697
