m,M,epsilon_of_M,stat_NICV
0.1,0.1,0.9347016640011662,0.408917561406763
0.1,0.2,1.8648397251631903,0.3486946347190162
0.1,0.3,2.789728043577632,0.31320656576141426
0.1,0.4,3.708513066862316,0.2909666368223111
0.1,0.5,4.620114506958276,0.2763613009094174
0.1,0.6,5.523137163611585,0.2640113718829186
0.1,0.7,6.415735221843628,0.25526095710883545
0.1,0.8,7.295394529120346,0.24649009614593617
0.1,0.9,8.195987029498752,0.24189650156794562
0.2,0.2,0.86483972516319,0.41299291677906297
0.2,0.3,1.289728043577631,0.3857936831549078
0.2,0.4,1.7085130668623156,0.3590533151343327
0.2,0.5,2.1201145069582776,0.33476646621719114
0.2,0.6,2.5231371636115854,0.3190139691252756
0.2,0.7,2.915735221843628,0.30941724286432293
0.2,0.8,3.3359931249441237,0.3002011648306046
0.2,0.9,4.536418382828267,0.27823630723529147
0.3,0.3,0.7897280435776313,0.4188525774547121
0.3,0.4,1.0418464001956487,0.4022807266857675
0.3,0.5,1.2867811736249446,0.3855473528154637
0.3,0.6,1.5238551221072782,0.3691803031909418
0.3,0.7,1.7804540248006582,0.3528212996652703
0.3,0.8,2.1802663867405028,0.33187972793869464
0.3,0.9,3.555753648618441,0.2954170287176757
0.4,0.4,0.7085130668623149,0.426017142977214
0.4,0.5,0.8719887568651661,0.41308593281148
0.4,0.6,1.040004453643959,0.4024792939577742
0.4,0.7,1.2474029062976228,0.38876946651224176
0.4,0.8,1.621924354411025,0.36216999020556034
0.4,0.9,2.970877397374573,0.30913154953200944
0.5,0.5,0.6201145069582774,0.43875834066238767
0.5,0.6,0.7441312242084209,0.42207059900489086
0.5,0.7,0.9109181462991321,0.4107593920459858
0.5,0.8,1.24047842129593,0.3888072151750208
0.5,0.9,2.41573522184363,0.32109017497649994
0.6,0.6,0.5231371636115855,0.4544826754426879
0.6,0.7,0.6491258279171362,0.43299889646576106
0.6,0.8,0.9168332207542781,0.4096822695954747
0.6,0.9,1.8573740195087889,0.3486976166867806
0.7,0.7,0.4157352218436286,0.49349762917149387
0.7,0.8,0.6073740195087886,0.4363116461474068
0.7,0.9,1.2953945291203475,0.3836133962279237
0.8,0.8,0.29539452912034764,0.5891293571353579
0.8,0.9,0.7293182678690189,0.42326117856118567
0.9,0.9,0.1585650787404291,0.9655816398521754
0.01,0.01,0.9936587309970014,0.40479947096997365
0.02,0.02,0.9872769935436304,0.4051484594774378
0.03,0.03,0.9808542678008313,0.4055575448881888
0.04,0.04,0.9743900238483449,0.40584468602189666
0.05,0.05,0.9678837214223395,0.40602743970363575
0.06,0.06,0.9613348096444502,0.4067944137044842
0.07,0.07,0.9547427267418882,0.40708095230957586
0.08,0.08,0.9481068997582622,0.4072500699213872
0.09,0.09,0.9414267442547409,0.4080953969043337
0.11,0.11,0.9279310506567138,0.4086629427771628
0.12,0.12,0.9211142834396617,0.40961158748644205
0.13,0.13,0.9142507287858314,0.4097852905084684
0.14,0.14,0.9073397399952268,0.4105140747495906
0.15,0.15,0.9003806568663714,0.41033168237945006
0.16,0.16,0.89337280531784,0.41067538700620004
0.17,0.17,0.8863154969964301,0.41160203996041933
0.18,0.18,0.8792080288714119,0.412001064764628
0.19,0.19,0.8720496828142519,0.4124132671223399
0.21,0.21,0.8575774062720013,0.41314764172902096
0.22,0.22,0.8502619600422529,0.4144648038364361
0.23,0.23,0.8428926034383277,0.4146917115507774
0.24,0.24,0.8354685359844455,0.41524414799081893
0.25,0.25,0.8279889392428699,0.41484506282197015
0.26,0.26,0.8204529762724546,0.4142057424535982
0.27,0.27,0.8128597910666385,0.41549257185231886
0.28,0.28,0.8052085079699279,0.41569734679151504
0.29,0.29,0.797498231071897,0.41626311509905983
0.31,0.31,0.7818970071535288,0.4170742155100334
0.32,0.32,0.77400416124728,0.417558640177224
