m,M,epsilon_of_M,NICV
0.1,0.1,1.9095647993081508,0.39336446207948306
0.1,0.1,1.9095647993081508,0.41263061888435026
0.1,0.1,1.9095647993081508,0.33991392186235686
0.1,0.1,1.9095647993081508,0.3448895183101874
0.1,0.1,1.9095647993081508,0.30396320061484605
0.1,0.1,1.9095647993081508,0.32599793350778433
0.1,0.1,1.9095647993081508,0.33838413157142927
0.1,0.1,1.9095647993081508,0.3108471752441343
0.1,0.1,1.9095647993081508,0.31607228468576143
0.1,0.1,1.9095647993081508,0.3944096858350006
0.1,0.1,1.9095647993081508,0.34164517497869157
0.1,0.1,1.9095647993081508,0.3980167457280656
0.1,0.1,1.9095647993081508,0.30468064706946324
0.1,0.1,1.9095647993081508,0.3996377076750311
0.1,0.1,1.9095647993081508,0.3917787111153191
0.1,0.1,1.9095647993081508,0.29904882653618
0.1,0.1,1.9095647993081508,0.39831407515389705
0.1,0.1,1.9095647993081508,0.30641790401088487
0.1,0.1,1.9095647993081508,0.39572414784182386
0.1,0.1,1.9095647993081508,0.3053168523256737
0.1,0.1,1.9095647993081508,0.3948263863177554
0.1,0.1,1.9095647993081508,0.3173657910586541
0.1,0.1,1.9095647993081508,0.29239062764596785
0.1,0.1,1.9095647993081508,0.30902588423138255
0.1,0.1,1.9095647993081508,0.3405796326127865
0.1,0.1,1.9095647993081508,0.3956142502136231
0.1,0.1,1.9095647993081508,0.3887392523990272
0.1,0.1,1.9095647993081508,0.2676842929503491
0.1,0.1,1.9095647993081508,0.32620810423318103
0.1,0.1,1.9095647993081508,0.3178563951585469
0.1,0.1,1.9095647993081508,0.3875558770502704
0.1,0.1,1.9095647993081508,0.39473595558070573
0.1,0.1,1.9095647993081508,0.3102992525978702
0.1,0.1,1.9095647993081508,0.29222367044961156
0.1,0.1,1.9095647993081508,0.3074875574264999
0.1,0.1,1.9095647993081508,0.3963586001300672
0.1,0.1,1.9095647993081508,0.3939925380961702
0.1,0.1,1.9095647993081508,0.314918458239622
0.1,0.1,1.9095647993081508,0.38446367352967176
0.1,0.1,1.9095647993081508,0.4072824265027015
0.1,0.1,1.9095647993081508,0.30571161794496476
0.1,0.1,1.9095647993081508,0.39714631813993617
0.1,0.1,1.9095647993081508,0.4056872287423234
0.1,0.1,1.9095647993081508,0.40038277666743555
0.1,0.1,1.9095647993081508,0.3962949214128334
0.1,0.1,1.9095647993081508,0.32986022006886306
0.1,0.1,1.9095647993081508,0.3562190456524731
0.1,0.1,1.9095647993081508,0.3971884345775431
0.1,0.1,1.9095647993081508,0.29902443152399977
0.1,0.1,1.9095647993081508,0.371063362189176
0.1,0.1,1.9095647993081508,0.31156284600970663
0.1,0.1,1.9095647993081508,0.30700344800595797
0.1,0.1,1.9095647993081508,0.3993079463585604
0.1,0.1,1.9095647993081508,0.31692430924887777
0.1,0.1,1.9095647993081508,0.3919315119065387
0.1,0.1,1.9095647993081508,0.31490111279420974
0.1,0.1,1.9095647993081508,0.35162643487681844
0.1,0.1,1.9095647993081508,0.39183056925087134
0.1,0.1,1.9095647993081508,0.34847129795246623
0.1,0.1,1.9095647993081508,0.3991117383322429
0.1,0.1,1.9095647993081508,0.38976272175975774
0.1,0.1,1.9095647993081508,0.31494176366587273
0.1,0.1,1.9095647993081508,0.3168650061519257
0.1,0.1,1.9095647993081508,0.2868281080402882
0.1,0.1,1.9095647993081508,0.3938366920189544
0.1,0.1,1.9095647993081508,0.31668285127701346
0.1,0.1,1.9095647993081508,0.3060030387077482
0.1,0.1,1.9095647993081508,0.35178148711736673
0.1,0.1,1.9095647993081508,0.33045282600575265
0.1,0.1,1.9095647993081508,0.27001629712060476
0.1,0.1,1.9095647993081508,0.314106444335312
0.1,0.1,1.9095647993081508,0.3278967825774984
0.1,0.1,1.9095647993081508,0.39213958929673015
0.1,0.1,1.9095647993081508,0.3185711026464359
0.1,0.1,1.9095647993081508,0.339657983741301
0.1,0.1,1.9095647993081508,0.3234268114579464
0.1,0.1,1.9095647993081508,0.2921350587504506
0.1,0.1,1.9095647993081508,0.31844375131643526
0.1,0.1,1.9095647993081508,0.32079093664599545
0.1,0.1,1.9095647993081508,0.3085110112102932
0.1,0.1,1.9095647993081508,0.30589378810972817
0.1,0.1,1.9095647993081508,0.3181834716725528
0.1,0.1,1.9095647993081508,0.4019372324949063
0.1,0.1,1.9095647993081508,0.39186845085999455
0.1,0.1,1.9095647993081508,0.37872373791867164
0.1,0.1,1.9095647993081508,0.40006387956350403
0.1,0.1,1.9095647993081508,0.3159241459792988
0.1,0.1,1.9095647993081508,0.267520953374676
0.1,0.1,1.9095647993081508,0.30918527009130153
0.1,0.1,1.9095647993081508,0.3763262284827499
0.1,0.1,1.9095647993081508,0.31343757686700563
0.1,0.1,1.9095647993081508,0.2973363270727949
0.1,0.1,1.9095647993081508,0.29984196590712264
0.1,0.1,1.9095647993081508,0.4023813211802974
0.1,0.1,1.9095647993081508,0.3246989866344055
0.1,0.1,1.9095647993081508,0.3953275662977022
0.1,0.1,1.9095647993081508,0.33654528074370377
0.1,0.1,1.9095647993081508,0.3279465609591989
0.1,0.1,1.9095647993081508,0.3958028233112425
0.1,0.1,1.9095647993081508,0.3999453462460381
0.1,0.1,1.9095647993081508,0.3825676365844393
0.1,0.1,1.9095647993081508,0.3077426975277446
0.1,0.1,1.9095647993081508,0.33546893675525813
0.1,0.1,1.9095647993081508,0.314594257835323
0.1,0.1,1.9095647993081508,0.3265644266881233
0.1,0.1,1.9095647993081508,0.3153959784882968
0.1,0.1,1.9095647993081508,0.3196790229050394
0.1,0.1,1.9095647993081508,0.31929488622117713
0.1,0.1,1.9095647993081508,0.3282742155847286
0.1,0.1,1.9095647993081508,0.31603691283830493
0.1,0.1,1.9095647993081508,0.33144662869147196
0.1,0.1,1.9095647993081508,0.3959125448281594
0.1,0.1,1.9095647993081508,0.3442659982455024
0.1,0.1,1.9095647993081508,0.3505616206877831
0.1,0.1,1.9095647993081508,0.3994192635800302
0.1,0.1,1.9095647993081508,0.33552952113761847
0.1,0.1,1.9095647993081508,0.30619024309034115
0.1,0.1,1.9095647993081508,0.38842981720301906
0.1,0.1,1.9095647993081508,0.39195695888621973
0.1,0.1,1.9095647993081508,0.40167953353947367
0.1,0.1,1.9095647993081508,0.2557948775353137
0.1,0.1,1.9095647993081508,0.31458371176483846
0.1,0.1,1.9095647993081508,0.388649433203775
0.1,0.1,1.9095647993081508,0.3212396339966183
0.1,0.1,1.9095647993081508,0.3022854959057477
0.1,0.1,1.9095647993081508,0.31088313547317364
0.1,0.1,1.9095647993081508,0.3147917104001951
0.1,0.1,1.9095647993081508,0.41411514459529475
0.1,0.1,1.9095647993081508,0.3819096429168995
0.1,0.1,1.9095647993081508,0.30549958574391894
0.1,0.1,1.9095647993081508,0.2929378859892527
0.1,0.1,1.9095647993081508,0.4062423682389227
0.1,0.1,1.9095647993081508,0.3889701020517926
0.1,0.1,1.9095647993081508,0.3092899956135969
0.1,0.1,1.9095647993081508,0.3320686632501435
0.1,0.1,1.9095647993081508,0.30889268836194334
0.1,0.1,1.9095647993081508,0.3879519838095537
0.1,0.1,1.9095647993081508,0.39639071298473755
0.1,0.1,1.9095647993081508,0.3300179156031081
0.1,0.1,1.9095647993081508,0.3048953384882638
0.1,0.1,1.9095647993081508,0.3174235834301813
0.1,0.1,1.9095647993081508,0.3175964942934274
0.1,0.1,1.9095647993081508,0.3015765558226095
0.1,0.1,1.9095647993081508,0.3072259003499182
0.1,0.1,1.9095647993081508,0.3114264868956076
0.1,0.1,1.9095647993081508,0.4011060052025517
0.1,0.1,1.9095647993081508,0.4017610114106918
0.1,0.1,1.9095647993081508,0.39018534980662095
0.1,0.1,1.9095647993081508,0.27748554072321263
0.1,0.1,1.9095647993081508,0.4005148549532342
0.1,0.1,1.9095647993081508,0.3947744361592615
0.1,0.1,1.9095647993081508,0.34114124834280185
0.1,0.1,1.9095647993081508,0.39244696810300356
0.1,0.1,1.9095647993081508,0.29583156399731564
0.1,0.1,1.9095647993081508,0.3046781240629504
0.1,0.1,1.9095647993081508,0.3243543566752566
0.1,0.1,1.9095647993081508,0.32683800864563795
0.1,0.1,1.9095647993081508,0.39618296344078624
0.1,0.1,1.9095647993081508,0.3024657197158971
0.1,0.1,1.9095647993081508,0.3829884738187926
0.1,0.1,1.9095647993081508,0.3940163222962108
0.1,0.1,1.9095647993081508,0.3905711648841483
0.1,0.1,1.9095647993081508,0.3551271141877377
0.1,0.1,1.9095647993081508,0.37575355864688276
0.1,0.1,1.9095647993081508,0.32815717878528256
0.1,0.1,1.9095647993081508,0.36473046644792323
0.1,0.1,1.9095647993081508,0.31468620276288656
0.1,0.1,1.9095647993081508,0.3217806618811883
0.1,0.1,1.9095647993081508,0.3117059463098279
0.1,0.1,1.9095647993081508,0.3678300263214987
0.1,0.1,1.9095647993081508,0.3775212144438345
0.1,0.1,1.9095647993081508,0.34974152752020177
0.1,0.1,1.9095647993081508,0.31059873221076856
0.1,0.1,1.9095647993081508,0.3110818119618438
0.1,0.1,1.9095647993081508,0.3046440733414334
0.1,0.1,1.9095647993081508,0.40782027482674477
0.1,0.1,1.9095647993081508,0.32603666749808674
0.1,0.1,1.9095647993081508,0.31379719035391745
0.1,0.1,1.9095647993081508,0.4095378734149503
0.1,0.1,1.9095647993081508,0.394829763557373
0.1,0.1,1.9095647993081508,0.32284378338407077
0.1,0.1,1.9095647993081508,0.33975579896403096
0.1,0.1,1.9095647993081508,0.36441269965846396
0.1,0.1,1.9095647993081508,0.3934782999653539
0.1,0.1,1.9095647993081508,0.3406719484197389
0.1,0.1,1.9095647993081508,0.3062969327060089
0.1,0.1,1.9095647993081508,0.31931042648084523
0.1,0.1,1.9095647993081508,0.3865364511621714
0.1,0.1,1.9095647993081508,0.30177912113453115
0.1,0.1,1.9095647993081508,0.30000035463260655
0.1,0.1,1.9095647993081508,0.39133288363633695
0.1,0.1,1.9095647993081508,0.3107402204959837
0.1,0.1,1.9095647993081508,0.31060563643096556
0.1,0.1,1.9095647993081508,0.33547557744060685
0.1,0.1,1.9095647993081508,0.27775473279755397
0.1,0.1,1.9095647993081508,0.3894708735369243
0.1,0.1,1.9095647993081508,0.3670757222856112
0.1,0.1,1.9095647993081508,0.2709609375578157
0.1,0.1,1.9095647993081508,0.33864435162674167
0.1,0.1,1.9095647993081508,0.4013992455521392
0.1,0.1,1.9095647993081508,0.35533760856953683
0.1,0.1,1.9095647993081508,0.40895938249753755
0.1,0.1,1.9095647993081508,0.312838958266936
0.1,0.1,1.9095647993081508,0.3139503417643092
0.1,0.1,1.9095647993081508,0.3242396791429867
0.1,0.1,1.9095647993081508,0.3962452394059753
0.1,0.1,1.9095647993081508,0.37768356349889864
0.1,0.1,1.9095647993081508,0.321185707784623
0.1,0.1,1.9095647993081508,0.3033185901277859
0.1,0.1,1.9095647993081508,0.3137041621011486
0.1,0.1,1.9095647993081508,0.3948390746257101
0.1,0.1,1.9095647993081508,0.3098325548990831
0.1,0.1,1.9095647993081508,0.26354734309720995
0.1,0.1,1.9095647993081508,0.317099754618507
0.1,0.1,1.9095647993081508,0.38583792239292947
0.1,0.1,1.9095647993081508,0.3380320034052917
0.1,0.1,1.9095647993081508,0.3169978860187773
0.1,0.1,1.9095647993081508,0.40002865126901815
0.1,0.1,1.9095647993081508,0.2998632295409646
0.1,0.1,1.9095647993081508,0.3356937160078845
0.1,0.1,1.9095647993081508,0.39795598893606987
0.1,0.1,1.9095647993081508,0.41346557352356383
0.1,0.1,1.9095647993081508,0.38915010596083405
0.1,0.1,1.9095647993081508,0.2990272036729547
0.1,0.1,1.9095647993081508,0.3260443168049357
0.1,0.1,1.9095647993081508,0.3883814966966733
0.1,0.1,1.9095647993081508,0.3876962862430392
0.1,0.1,1.9095647993081508,0.3987370109867601
0.1,0.1,1.9095647993081508,0.32248966969722115
0.1,0.1,1.9095647993081508,0.3024538503335829
0.1,0.1,1.9095647993081508,0.30753978431273327
0.1,0.1,1.9095647993081508,0.3042949988183242
0.1,0.1,1.9095647993081508,0.3117999800503736
0.1,0.1,1.9095647993081508,0.3141913014164932
0.1,0.1,1.9095647993081508,0.4036128651333052
0.1,0.1,1.9095647993081508,0.33648980537772194
0.1,0.1,1.9095647993081508,0.3060071065299891
0.1,0.1,1.9095647993081508,0.3938790024283805
0.1,0.1,1.9095647993081508,0.3011695745768854
0.1,0.1,1.9095647993081508,0.35817608747198476
0.1,0.1,1.9095647993081508,0.32628362800443017
0.1,0.1,1.9095647993081508,0.31641133619751305
0.1,0.1,1.9095647993081508,0.39811448315245707
0.1,0.1,1.9095647993081508,0.39330953315369965
0.1,0.1,1.9095647993081508,0.3373656669346489
0.1,0.1,1.9095647993081508,0.37764805408773205
0.1,0.1,1.9095647993081508,0.3985212670245481
0.1,0.1,1.9095647993081508,0.31305432677466655
0.1,0.1,1.9095647993081508,0.39130706108489133
0.1,0.1,1.9095647993081508,0.38844681868964015
0.1,0.1,1.9095647993081508,0.30874590022432435
0.1,0.1,1.9095647993081508,0.31269543996703936
0.1,0.1,1.9095647993081508,0.38767318962069064
0.1,0.1,1.9095647993081508,0.33645426350652263
0.1,0.1,1.9095647993081508,0.40033257272045875
0.1,0.1,1.9095647993081508,0.40142102159603177
0.1,0.1,1.9095647993081508,0.3938909590846034
0.1,0.1,1.9095647993081508,0.3055629263517204
0.1,0.1,1.9095647993081508,0.4008795966004013
0.1,0.1,1.9095647993081508,0.3050283752874088
0.1,0.1,1.9095647993081508,0.3944620039189631
0.1,0.1,1.9095647993081508,0.3166974133503791
0.1,0.1,1.9095647993081508,0.3312564977374756
0.1,0.1,1.9095647993081508,0.3979891940913082
0.1,0.1,1.9095647993081508,0.39336446207948306
0.1,0.1,1.9095647993081508,0.41263061888435026
0.1,0.1,1.9095647993081508,0.33991392186235686
0.1,0.1,1.9095647993081508,0.3448895183101874
0.1,0.1,1.9095647993081508,0.30396320061484605
0.1,0.1,1.9095647993081508,0.32599793350778433
0.1,0.1,1.9095647993081508,0.33838413157142927
0.1,0.1,1.9095647993081508,0.3108471752441343
0.1,0.1,1.9095647993081508,0.31607228468576143
0.1,0.1,1.9095647993081508,0.3944096858350006
0.1,0.1,1.9095647993081508,0.34164517497869157
0.1,0.1,1.9095647993081508,0.3980167457280656
0.1,0.1,1.9095647993081508,0.30468064706946324
0.1,0.1,1.9095647993081508,0.3996377076750311
0.1,0.1,1.9095647993081508,0.3917787111153191
0.1,0.1,1.9095647993081508,0.29904882653618
0.1,0.1,1.9095647993081508,0.39831407515389705
0.1,0.1,1.9095647993081508,0.30641790401088487
0.1,0.1,1.9095647993081508,0.39572414784182386
0.1,0.1,1.9095647993081508,0.3053168523256737
0.1,0.1,1.9095647993081508,0.3948263863177554
0.1,0.1,1.9095647993081508,0.3173657910586541
0.1,0.1,1.9095647993081508,0.29239062764596785
0.1,0.1,1.9095647993081508,0.30902588423138255
0.1,0.1,1.9095647993081508,0.3405796326127865
0.1,0.1,1.9095647993081508,0.3956142502136231
0.1,0.1,1.9095647993081508,0.3887392523990272
