m,M,epsilon_of_M,stat_NICV
0.1,0.1,0.5,0.006234642591780139
0.1,0.2,0.5,0.006926618802991823
0.1,0.3,0.5,0.007305005527865917
0.1,0.4,0.5,0.007917220258704836
0.1,0.5,0.5,0.008242519548019295
0.1,0.6,0.5,0.009021442517084968
0.1,0.7,0.5,0.00965129083951939
0.1,0.8,0.5,0.011190412948576235
0.1,0.9,0.5,0.012044308878921337
0.2,0.2,0.5,0.010290139287835152
0.2,0.3,0.5,0.011229134979294795
0.2,0.4,0.5,0.012278408098248752
0.2,0.5,0.5,0.014275046157780623
0.2,0.6,0.5,0.01372984047120778
0.2,0.7,0.5,0.014325344742578228
0.2,0.8,0.5,0.017457485722561755
0.2,0.9,0.5,0.01684943094452833
0.3,0.3,0.5,0.016724651570697125
0.3,0.4,0.5,0.017714235256970967
0.3,0.5,0.5,0.019531971367467302
0.3,0.6,0.5,0.02213958852175098
0.3,0.7,0.5,0.024250704268638058
0.3,0.8,0.5,0.026344724687062327
0.3,0.9,0.5,0.02929455592095798
0.4,0.4,0.5,0.028544046879334067
0.4,0.5,0.5,0.03184971693607529
0.4,0.6,0.5,0.03597860878295635
0.4,0.7,0.5,0.041536117492052375
0.4,0.8,0.5,0.046714839633632266
0.4,0.9,0.5,0.047792328687291316
0.5,0.5,0.5,0.05250529373113793
0.5,0.6,0.5,0.062280897937336224
0.5,0.7,0.5,0.07215540688212232
0.5,0.8,0.5,0.08312588468299381
0.5,0.9,0.5,0.10839626120335213
0.6,0.6,0.5,0.12437533108818283
0.6,0.7,0.5,0.13041568451022348
0.6,0.8,0.5,0.1397712069339808
0.6,0.9,0.5,0.15268756189870153
0.7,0.7,0.5,0.22927965436087994
0.7,0.8,0.5,0.31787816813886105
0.7,0.9,0.5,0.41940531034607376
0.8,0.8,0.5,0.8724514409119448
0.8,0.9,0.5,0.9900034860797844
0.9,0.9,0.5,1.5979496054100746
0.01,0.01,0.5,0.005005761651534582
0.02,0.02,0.5,0.004646431273945798
0.03,0.03,0.5,0.0055827329196184786
0.04,0.04,0.5,0.005734373514703993
0.05,0.05,0.5,0.006015167342424097
0.06,0.06,0.5,0.00599499979511565
0.07,0.07,0.5,0.006398568148325114
0.08,0.08,0.5,0.0066674559627486
0.09,0.09,0.5,0.0067420901355075315
0.11,0.11,0.5,0.007390197753786771
0.12,0.12,0.5,0.006938115039590616
0.13,0.13,0.5,0.008192548796446696
0.14,0.14,0.5,0.008573732688593664
0.15,0.15,0.5,0.009130076346085373
0.16,0.16,0.5,0.009193240753832762
0.17,0.17,0.5,0.009803011297573211
0.18,0.18,0.5,0.010557359283817416
0.19,0.19,0.5,0.01066584204978117
0.21,0.21,0.5,0.012166278029585555
0.22,0.22,0.5,0.012021999606653016
0.23,0.23,0.5,0.01206516700030863
0.24,0.24,0.5,0.013839996714969542
0.25,0.25,0.5,0.014578994708776912
0.26,0.26,0.5,0.015276656438546076
0.27,0.27,0.5,0.014617160278436861
0.28,0.28,0.5,0.016512837420698232
0.29,0.29,0.5,0.017096420258322788
0.31,0.31,0.5,0.019757153716384878
0.32,0.32,0.5,0.019829255684849244
0.33,0.33,0.5,0.019541114438106348
0.34,0.34,0.5,0.02349918993320794
0.35,0.35,0.5,0.024877460950672555
0.36,0.36,0.5,0.02659302962381983
0.37,0.37,0.5,0.026865923130271932
0.38,0.38,0.5,0.02982187824163648
0.39,0.39,0.5,0.029173225163296845
0.41,0.41,0.5,0.037515774025725174
0.42,0.42,0.5,0.038984647317872476
0.43,0.43,0.5,0.041197231812698173
0.44,0.44,0.5,0.04143566715463031
0.45,0.45,0.5,0.04673814163234486
0.46,0.46,0.5,0.04677369740829088
0.47,0.47,0.5,0.04857030157435691
0.48,0.48,0.5,0.0478453365772726
0.49,0.49,0.5,0.05120929980390652
0.51,0.51,0.5,0.05597597400148763
0.52,0.52,0.5,0.059834654805567204
0.53,0.53,0.5,0.060896477721993636
0.54,0.54,0.5,0.06331260322434257
0.55,0.55,0.5,0.07193779270504848
0.56,0.56,0.5,0.0819733607184975
0.57,0.57,0.5,0.08323009722577418
0.58,0.58,0.5,0.09403451194752406
0.59,0.59,0.5,0.10526723277583948
0.61,0.61,0.5,0.1343912451957781
0.62,0.62,0.5,0.1352526703078008
0.63,0.63,0.5,0.14097267780089787
0.64,0.64,0.5,0.16888086491723953
0.65,0.65,0.5,0.17582013576245584
0.66,0.66,0.5,0.16519272216338712
0.67,0.67,0.5,0.19432626066024455
0.68,0.68,0.5,0.308750699787369
0.69,0.69,0.5,0.2993395708855524
0.71,0.71,0.5,0.3788057385188999
0.72,0.72,0.5,0.4884425637491586
0.73,0.73,0.5,0.530647662453039
0.74,0.74,0.5,0.5790183205712401
0.75,0.75,0.5,0.6010191108722055
0.76,0.76,0.5,0.6391939437755338
0.77,0.77,0.5,0.6138412352911026
0.78,0.78,0.5,0.6597166856035387
0.79,0.79,0.5,0.781564768887681
0.81,0.81,0.5,0.998043485596164
0.82,0.82,0.5,0.8966007771597577
0.83,0.83,0.5,1.1667733591880476
0.84,0.84,0.5,1.3333731430630702
0.85,0.85,0.5,1.3664895019890406
0.86,0.86,0.5,1.4953748279366663
0.87,0.87,0.5,1.4346367119763253
0.88,0.88,0.5,1.4231673244409562
0.89,0.89,0.5,1.432356714957983
0.91,0.91,0.5,1.548972089344761
0.92,0.92,0.5,1.613166513885955
0.93,0.93,0.5,1.6471257638417918
0.94,0.94,0.5,1.571440583015382
0.95,0.95,0.5,1.493746547412587
0.96,0.96,0.5,1.549570123766287
0.97,0.97,0.5,1.465715936478649
0.98,0.98,0.5,1.5769357345644048
0.99,0.99,0.5,1.5672997477625998
