m,M,epsilon_of_M,stat_NICV
0.1,0.1,1.067878827641591,0.4036502285901539
0.1,0.2,0.0,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.2,1.146720406193046,0.40661906817420185
0.2,0.3,0.6558318735740907,0.4526218867635831
0.2,0.4,0.0,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.3,1.2397322437062515,0.4106058516736001
0.3,0.4,0.9476175694143071,0.42631824570151333
0.3,0.5,0.5828996559875119,0.4982032217441762
0.3,0.6,0.0,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.4,1.3516519438896402,0.4135384494264642
0.4,0.5,1.1695594588372513,0.4215680355612285
0.4,0.6,0.939892178874537,0.44306112254693153
0.4,0.7,0.5565492766542918,0.5545479226240765
0.4,0.8,,
0.4,0.9,,
0.5,0.5,1.4898801256447494,0.41910795995692307
0.5,0.6,1.3619804581563222,0.4242364085043036
0.5,0.7,1.1419580257817248,0.4415951511762746
0.5,0.8,0.5258403076416316,0.6720632405991779
0.5,0.9,,
0.6,0.6,1.666896033685178,0.43102781954485364
0.6,0.7,1.0,0.5126068224898006
0.6,0.8,1.1504947316609875,0.4842654432224752
0.6,0.9,,
0.7,0.7,1.9062193738198776,0.447728966511356
0.7,0.8,1.6989129250349178,0.4644220510762566
0.7,0.9,0.0,
0.8,0.8,2.260867816817828,0.47967738002028054
0.8,0.9,1.672376735673487,0.5744270697375098
0.9,0.9,2.900477097889386,0.6084023397456463
0.01,0.01,1.0063647580360118,0.4046185267364637
0.02,0.02,1.0128179179349637,0.40438665366168414
0.03,0.03,1.0193614715465262,0.4066117399086463
0.04,0.04,1.0259974746609668,0.4058269873636814
0.05,0.05,1.032728049717885,0.4065430629033653
0.06,0.06,1.0395553886588504,0.4064985168554948
0.07,0.07,1.046481755933204,0.4052509134099065
0.08,0.08,1.053509491666951,0.40588325227335903
0.09,0.09,1.0606410150054735,0.4072219490721594
0.11,0.11,1.0752255175414156,0.40848697390619904
0.12,0.12,1.0826837628814319,0.40720822668663914
0.13,0.13,1.0902563362112878,0.4074117797361632
