m,M,epsilon_of_M,stat_NICV
0.1,0.1,2.0,0.35008440942684965
0.1,0.2,2.0,0.3506954387339225
0.1,0.3,2.0,0.3515759290625084
0.1,0.4,2.0,0.35109826778399034
0.1,0.5,2.0,0.3513675373131785
0.1,0.6,2.0,0.35117025393941453
0.1,0.7,2.0,0.3529625280050119
0.1,0.8,2.0,0.3518026951644807
0.1,0.9,2.0,0.35158215873625787
0.2,0.2,2.0,0.362796735863909
0.2,0.3,2.0,0.3641672482933003
0.2,0.4,2.0,0.364518360912278
0.2,0.5,2.0,0.365128757789659
0.2,0.6,2.0,0.3655589176589583
0.2,0.7,2.0,0.3654463500561185
0.2,0.8,2.0,0.3644885114321519
0.2,0.9,2.0,0.3642867415128443
0.3,0.3,2.0,0.3785145983497183
0.3,0.4,2.0,0.3793528834701051
0.3,0.5,2.0,0.37928340963250595
0.3,0.6,2.0,0.3782797278463016
0.3,0.7,2.0,0.37779574625786777
0.3,0.8,2.0,0.3760815151076389
0.3,0.9,2.0,0.3743373165171725
0.4,0.4,2.0,0.3921753602738296
0.4,0.5,2.0,0.39022813072405427
0.4,0.6,2.0,0.3887466650493142
0.4,0.7,2.0,0.38777903695047894
0.4,0.8,2.0,0.3864532749884197
0.4,0.9,2.0,0.3840644904408946
0.5,0.5,2.0,0.40346754605984525
0.5,0.6,2.0,0.4025165938290859
0.5,0.7,2.0,0.4002208440962504
0.5,0.8,2.0,0.3987308161224987
0.5,0.9,2.0,0.3960561337832811
0.6,0.6,2.0,0.41796463513240056
0.6,0.7,2.0,0.4149329104294589
0.6,0.8,2.0,0.41269197141506864
0.6,0.9,2.0,0.4099785906529564
0.7,0.7,2.0,0.4390856894728449
0.7,0.8,2.0,0.4387349690381236
0.7,0.9,2.0,0.43691211159565013
0.8,0.8,2.0,0.5011466243253764
0.8,0.9,2.0,0.5091737425412803
0.9,0.9,2.0,0.7982405639959214
0.01,0.01,2.0,0.33879771086972144
0.02,0.02,2.0,0.33901684376108154
0.03,0.03,2.0,0.34010956534446646
0.04,0.04,2.0,0.34084660524877436
0.05,0.05,2.0,0.34242072300979465
0.06,0.06,2.0,0.34353624328783633
0.07,0.07,2.0,0.34463203045929613
0.08,0.08,2.0,0.3454856227909089
0.09,0.09,2.0,0.34713709116521085
0.11,0.11,2.0,0.3502054614072894
0.12,0.12,2.0,0.3502271629487944
0.13,0.13,2.0,0.35244909226842774
0.14,0.14,2.0,0.35322252767214163
0.15,0.15,2.0,0.35399516717367474
0.16,0.16,2.0,0.3556107571564969
0.17,0.17,2.0,0.35679848996074454
0.18,0.18,2.0,0.3582749104627638
0.19,0.19,2.0,0.3589172397880382
0.21,0.21,2.0,0.3628717186890081
0.22,0.22,2.0,0.3635367764024311
0.23,0.23,2.0,0.36408705157244675
0.24,0.24,2.0,0.3645073583213588
0.25,0.25,2.0,0.3691571001499416
0.26,0.26,2.0,0.37035673352421566
0.27,0.27,2.0,0.3724194171100179
0.28,0.28,2.0,0.3722641246575074
0.29,0.29,2.0,0.3752423751715866
0.31,0.31,2.0,0.3773173819324005
0.32,0.32,2.0,0.3793529984241144
0.33,0.33,2.0,0.38012125201501296
0.34,0.34,2.0,0.3817556030298012
0.35,0.35,2.0,0.3831319881013354
0.36,0.36,2.0,0.3842846398123529
0.37,0.37,2.0,0.3858461185894575
0.38,0.38,2.0,0.38825258720170686
0.39,0.39,2.0,0.38920387411316526
0.41,0.41,2.0,0.392473158028625
0.42,0.42,2.0,0.3931658128606661
0.43,0.43,2.0,0.39480953366074956
0.44,0.44,2.0,0.3958261156729894
0.45,0.45,2.0,0.3977614623969698
0.46,0.46,2.0,0.3994818102782986
0.47,0.47,2.0,0.399995655452268
0.48,0.48,2.0,0.40124760771844187
0.49,0.49,2.0,0.4031489190920029
0.51,0.51,2.0,0.40637113790698787
0.52,0.52,2.0,0.4070407006100727
0.53,0.53,2.0,0.4078194030612087
0.54,0.54,2.0,0.40911061911319346
0.55,0.55,2.0,0.41066544044504316
0.56,0.56,2.0,0.41218815888829236
0.57,0.57,2.0,0.41404338203357677
0.58,0.58,2.0,0.414264138768562
0.59,0.59,2.0,0.41628000146431904
0.61,0.61,2.0,0.4187669158184941
0.62,0.62,2.0,0.4215840112396297
0.63,0.63,2.0,0.4223198804180205
0.64,0.64,2.0,0.4230680136359929
0.65,0.65,2.0,0.42675587873077997
0.66,0.66,2.0,0.42931668221997826
0.67,0.67,2.0,0.4318507163863118
0.68,0.68,2.0,0.43558904256549125
0.69,0.69,2.0,0.4376784422275279
0.71,0.71,2.0,0.4452101277769175
0.72,0.72,2.0,0.44678302573509016
0.73,0.73,2.0,0.4543049462226736
0.74,0.74,2.0,0.4564270337270669
0.75,0.75,2.0,0.4610425661584094
0.76,0.76,2.0,0.45899040957901527
0.77,0.77,2.0,0.4663917911597646
0.78,0.78,2.0,0.47184628572616427
0.79,0.79,2.0,0.47933780686043714
0.81,0.81,2.0,0.49920336697397716
0.82,0.82,2.0,0.5179893511790481
0.83,0.83,2.0,0.534636229282443
0.84,0.84,2.0,0.5529136617433276
0.85,0.85,2.0,0.5697718229191215
0.86,0.86,2.0,0.5965258617023357
0.87,0.87,2.0,0.6252806403546775
0.88,0.88,2.0,0.6830141230955745
0.89,0.89,2.0,0.72374728924729
0.91,0.91,2.0,0.8771138170736439
0.92,0.92,2.0,0.958104507762428
0.93,0.93,2.0,1.1156597642002466
0.94,0.94,2.0,1.3928812725337913
0.95,0.95,2.0,1.6380113471971864
0.96,0.96,2.0,1.954842869134496
0.97,0.97,2.0,2.379488788926308
0.98,0.98,2.0,2.8795228181924006
0.99,0.99,2.0,3.289331961019783
