m,M,epsilon_of_M,NICV
0.1,0.1,2,0.371794107360319
0.1,0.1,2,0.30567740893099793
0.1,0.1,2,0.41048236535223515
0.1,0.1,2,0.3770944929301629
0.1,0.1,2,0.28511619691263934
0.1,0.1,2,0.2940891876605344
0.1,0.1,2,0.38917595452069453
0.1,0.1,2,0.30848186619015466
0.1,0.1,2,0.3187257188178493
0.1,0.1,2,0.31112304180535927
0.1,0.1,2,0.3294825629776247
0.1,0.1,2,0.3027916059842315
0.1,0.1,2,0.30689790097110964
0.1,0.1,2,0.3842618353695956
0.1,0.1,2,0.2905082967279932
0.1,0.1,2,0.30894273087812624
0.1,0.1,2,0.29776520640066084
0.1,0.1,2,0.3410801902939838
0.1,0.1,2,0.28848673433588107
0.1,0.1,2,0.29536156294974864
0.1,0.1,2,0.3218901116996973
0.1,0.1,2,0.31313818368097124
0.1,0.1,2,0.38118859579604053
0.1,0.1,2,0.2703784513414516
0.1,0.1,2,0.38460912912788503
0.1,0.1,2,0.30728831002237444
0.1,0.1,2,0.3786745274179501
0.1,0.1,2,0.3014411117882226
0.1,0.1,2,0.390831037672673
0.1,0.1,2,0.3052281576500642
0.1,0.1,2,0.38717290545328215
0.1,0.1,2,0.30226462377289975
0.1,0.1,2,0.3154274986837342
0.1,0.1,2,0.39361915937381153
0.1,0.1,2,0.3075919840579754
0.1,0.1,2,0.29489865985168917
0.1,0.1,2,0.3328692052792215
0.1,0.1,2,0.3046352612315015
0.1,0.1,2,0.39801429089171564
0.1,0.1,2,0.3175807444322655
0.1,0.1,2,0.3075123342397323
0.1,0.1,2,0.3975169509330517
0.1,0.1,2,0.3056878397737322
0.1,0.1,2,0.36541579752155523
0.1,0.1,2,0.39355344275056403
0.1,0.1,2,0.29844886212964084
0.1,0.1,2,0.399098233608132
0.1,0.1,2,0.3092087017462519
0.1,0.1,2,0.30452191076546414
0.1,0.1,2,0.3564194123135293
0.1,0.1,2,0.31260159710850194
0.1,0.1,2,0.31432843840755287
0.1,0.1,2,0.3197740607594482
0.1,0.1,2,0.32215324080216723
0.1,0.1,2,0.25998876218398403
0.1,0.1,2,0.3147662962257835
0.1,0.1,2,0.3226538133302189
0.1,0.1,2,0.3281507229250192
0.1,0.1,2,0.3831441746821815
0.1,0.1,2,0.39142536425023905
0.1,0.1,2,0.32294185636556705
0.1,0.1,2,0.41046461097044656
0.1,0.1,2,0.3055157115536701
0.1,0.1,2,0.3048501968077441
0.1,0.1,2,0.40035405666600926
0.1,0.1,2,0.3306049029811011
0.1,0.1,2,0.3193351148727849
0.1,0.1,2,0.3261465874450361
