m,M,epsilon_of_M,stat_NICV
0.17,0.17,0.21167086771737015,0.16644241242127206
0.18,0.18,0.2093698005784441,0.17165317572960134
0.19,0.19,0.20706342631514338,0.15911189787050956
0.21,0.21,0.20243465809668282,0.17971897038677398
0.22,0.22,0.20011221455416608,0.1724420618634233
0.23,0.23,0.19778436470937377,0.1977816181195435
0.24,0.24,0.19545108333343392,0.20541432659393374
0.25,0.25,0.19311234502046387,0.19545611782233377
0.26,0.26,0.19076812418590924,0.257201188333249
0.27,0.27,0.18841839506486482,0.2248706334204748
0.28,0.28,0.18606313171037664,0.260439095279782
0.29,0.29,0.18370230799172074,0.24901588252166368
0.31,0.31,0.17896387400971187,0.24413211610789126
0.32,0.32,0.17658621055030907,0.22972748984736108
0.33,0.33,0.1742028803310564,0.2468882975736555
0.34,0.34,0.17181385627587667,0.25397313719469916
0.35,0.35,0.16941911111417207,0.2591593541128163
0.36,0.36,0.16701861737895565,0.28425092495189436
0.37,0.37,0.16461234740496086,0.29414339736924594
0.38,0.38,0.1622002733267292,0.29263427236748013
0.39,0.39,0.159782367076674,0.3265012538340465
0.41,0.41,0.1549289447683191,0.3641481463082769
0.42,0.42,0.15249337154644674,0.3613000041735315
0.43,0.43,0.15005185182156497,0.4055796672323794
0.44,0.44,0.14760435648556838,0.4040865662761878
0.45,0.45,0.14515085621610022,0.511896225928372
0.46,0.46,0.14269132147444627,0.5266504756825762
0.47,0.47,0.14022572250339935,0.5664596659612496
0.48,0.48,0.13775402932510028,0.6019322082082246
0.49,0.49,0.13527621173885068,0.5885400581498595
0.51,0.51,0.1303020814121958,0.6017180397884192
0.52,0.52,0.12780570713613162,0.5347357325414908
0.53,0.53,0.12530308537623064,0.5241713406575139
0.54,0.54,0.12279418478382828,0.5220463339093446
0.55,0.55,0.12027897377371442,0.5840013047605804
0.56,0.56,0.11775742052174641,0.6290189845918823
0.57,0.57,0.11522949296243468,0.6226607767126964
0.58,0.58,0.11269515878649454,0.6444965759580998
0.59,0.59,0.11015438543836982,0.6391600940473469
0.61,0.61,0.10505338975689196,0.7271194319935451
0.62,0.62,0.10249310105832164,0.7046932989255644
0.63,0.63,0.09992624045195068,0.7502237622719388
0.64,0.64,0.09735277411257505,0.8966903813046669
0.65,0.65,0.09477266795317243,0.9382027390544712
0.66,0.66,0.09218588762219261,0.9318292131850506
0.67,0.67,0.08959239850081431,0.9168140060541525
0.68,0.68,0.08699216570016496,0.9039081560944192
0.69,0.69,0.08438515405850369,1.0191334166646184
0.71,0.71,0.07915065222369187,0.8324498452212418
0.72,0.72,0.07652309031685876,0.8652592558315652
0.73,0.73,0.0738886061357543,1.0534613880620007
0.74,0.74,0.07124716311074951,1.1084587632046778
0.75,0.75,0.06859872438165848,1.2091113308790578
0.76,0.76,0.0659432527946505,1.235577756658992
0.77,0.77,0.0632807108991239,1.1312217563609097
