m,M,epsilon_of_M,stat_NICV
0.1,0.1,0.5,0.005700040647606181
0.1,0.2,0.5,0.005711226351228463
0.1,0.3,0.5,0.005719978434984426
0.1,0.4,0.5,0.005333774201116827
0.1,0.5,0.5,0.005854402262045541
0.1,0.6,0.5,0.005228071556964201
0.1,0.7,0.5,0.005695762188960316
0.1,0.8,0.5,0.005845555972720865
0.1,0.9,0.5,0.005804743437251762
0.2,0.2,0.5,0.0056800804199203
0.2,0.3,0.5,0.005683114083950011
0.2,0.4,0.5,0.005784371248108183
0.2,0.5,0.5,0.005595992111606525
0.2,0.6,0.5,0.005456008439129571
0.2,0.7,0.5,0.005769856428092984
0.2,0.8,0.5,0.005180671265146121
0.2,0.9,0.5,0.005816325764862532
0.3,0.3,0.5,0.005846898844788729
0.3,0.4,0.5,0.005704263602743831
0.3,0.5,0.5,0.005687526891516796
0.3,0.6,0.5,0.005716170923303227
0.3,0.7,0.5,0.005633571455952212
0.3,0.8,0.5,0.005424272439183439
0.3,0.9,0.5,0.005846725405584279
0.4,0.4,0.5,0.005237973001858554
0.4,0.5,0.5,0.005685351145761529
0.4,0.6,0.5,0.005855999503826716
0.4,0.7,0.5,0.005781502321751677
0.4,0.8,0.5,0.005599388751165765
0.4,0.9,0.5,0.00573812218721185
0.5,0.5,0.5,0.005818026687647269
0.5,0.6,0.5,0.00560508875748312
0.5,0.7,0.5,0.0054504729530105
0.5,0.8,0.5,0.0056108288702781265
0.5,0.9,0.5,0.005685101475570175
0.6,0.6,0.5,0.00526956877781297
0.6,0.7,0.5,0.005667908333451812
0.6,0.8,0.5,0.0056041354211337985
0.6,0.9,0.5,0.005485265474501211
0.7,0.7,0.5,0.005714928833554389
0.7,0.8,0.5,0.005191788393818454
0.7,0.9,0.5,0.0057527800231727344
0.8,0.8,0.5,0.005596384062045223
0.8,0.9,0.5,0.005465171758268109
0.9,0.9,0.5,0.005685547401875912
0.01,0.01,0.5,0.005224699284881455
0.02,0.02,0.5,0.00567677942959943
0.03,0.03,0.5,0.005496447971943306
0.04,0.04,0.5,0.005622654494925812
0.05,0.05,0.5,0.005622500847552959
0.06,0.06,0.5,0.0053247437079923495
0.07,0.07,0.5,0.005625920752144064
0.08,0.08,0.5,0.005463906787979769
0.09,0.09,0.5,0.00567987564876011
0.11,0.11,0.5,0.005275087683289135
0.12,0.12,0.5,0.0056172032236004215
0.13,0.13,0.5,0.005651724597289289
0.14,0.14,0.5,0.005460420773109788
0.15,0.15,0.5,0.005732455856303159
0.16,0.16,0.5,0.00519943082181507
0.17,0.17,0.5,0.0057638317692947725
0.18,0.18,0.5,0.005428928674004278
0.19,0.19,0.5,0.005617246668069339
0.21,0.21,0.5,0.00567153492650058
0.22,0.22,0.5,0.005245657810410349
0.23,0.23,0.5,0.0055854297631650965
0.24,0.24,0.5,0.005581792047190918
0.25,0.25,0.5,0.004696554961357279
0.26,0.26,0.5,0.005374749629282844
0.27,0.27,0.5,0.005421101352141944
0.28,0.28,0.5,0.005238379803090298
0.29,0.29,0.5,0.005361694854779383
0.31,0.31,0.5,0.005439773613742454
0.32,0.32,0.5,0.005460070930299933
0.33,0.33,0.5,0.005347891700108435
0.34,0.34,0.5,0.0053819441388908
0.35,0.35,0.5,0.004518512661584386
0.36,0.36,0.5,0.0053503890786362075
0.37,0.37,0.5,0.005400289991535548
0.38,0.38,0.5,0.005426440559184166
0.39,0.39,0.5,0.005151266409886803
0.41,0.41,0.5,0.005437395554064863
0.42,0.42,0.5,0.005454671420484275
0.43,0.43,0.5,0.005471823681018095
0.44,0.44,0.5,0.005278638077886645
0.45,0.45,0.5,0.004532241757012326
0.46,0.46,0.5,0.005302999083582942
0.47,0.47,0.5,0.005425357559972383
0.48,0.48,0.5,0.00543066865629286
0.49,0.49,0.5,0.005231188187971336
0.51,0.51,0.5,0.005355603744954138
0.52,0.52,0.5,0.0054601166260758085
0.53,0.53,0.5,0.005426570979403343
0.54,0.54,0.5,0.005325490492780308
0.55,0.55,0.5,0.005425899417471877
0.56,0.56,0.5,0.004448586932237091
0.57,0.57,0.5,0.005397847998336503
0.58,0.58,0.5,0.005436307171410791
0.59,0.59,0.5,0.005406669592337194
