m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,4.165871658716587,-4.573055229973525e-06,-1.1238080477172821e-05,-3.9994073637093654e-06,-8.987066423798984e-06,-3.932711675422333e-06,-3.523105864163603e-06
0.1,0.2,4.165871658716587,-1.8785721851724442e-05,-8.144860487753055e-05,,,-1.9901781209589817e-05,-0.00010040829846351153
0.1,0.3,4.165871658716587,-2.376243198787143e-05,-8.689058389577968e-05,,,-2.5069882432464265e-05,
0.1,0.4,4.165871658716587,-2.7560575306453288e-05,-8.890975042295685e-05,,,-2.9060631335349677e-05,
0.1,0.5,4.165871658716587,-3.4657566764548884e-05,-0.0001156080584423032,,,-3.6181937583896905e-05,
0.1,0.6,4.165871658716587,-3.806453352294325e-05,-0.00011934070754510305,,,-3.921197470878596e-05,
0.1,0.7,4.165871658716587,-4.895424314993838e-05,-0.00014436818263375024,,,-5.036935859284848e-05,
0.1,0.8,4.165871658716587,-4.803306026707268e-05,-0.00016224536404409068,,,-4.930036823496446e-05,
0.1,0.9,4.165871658716587,-5.603965523471861e-05,-0.00017112657094784075,,,-5.717970726713809e-05,
0.2,0.2,4.165871658716587,-1.0904703708970777e-05,-1.7312712383080656e-05,-1.0567360530974604e-05,-6.9933309760505375e-06,-1.0404259929110012e-05,-7.504916283666191e-06
0.2,0.3,4.165871658716587,-3.349698458058616e-05,-0.0001087363302953429,,,-3.4704903414598906e-05,-0.00012979661529144323
0.2,0.4,4.165871658716587,-3.6107769917080175e-05,-0.00011856915390598376,,,-3.707889464451115e-05,-0.00013966663861012587
0.2,0.5,4.165871658716587,-4.4085923373917254e-05,-0.000136063056150256,,,-4.505645934223127e-05,-0.00015776923579755774
0.2,0.6,4.165871658716587,-5.066306526900587e-05,-0.00014695062750747873,,,-5.1826056061507495e-05,
0.2,0.7,4.165871658716587,-5.5134875774906186e-05,-0.0001889226406305688,,,-5.6548272474625824e-05,
0.2,0.8,4.165871658716587,-6.854798537443897e-05,-0.00021500012937402516,,,-6.981724550546649e-05,
0.2,0.9,4.165871658716587,-6.943360453198052e-05,-0.0002008613870064693,,,-7.108533400468566e-05,
0.3,0.3,4.165871658716587,-1.581609272901434e-05,-3.0320147249027232e-05,-1.3212136793386824e-05,-1.5214710829809765e-05,-1.4653717785347503e-05,-1.3386763146807605e-05
0.3,0.4,4.165871658716587,-5.247623762898098e-05,-0.00013114519651818526,,,-5.3745155689007125e-05,-0.0001488759632398789
0.3,0.5,4.165871658716587,-5.7839074293523834e-05,-0.00018942593171579345,,,-5.880941715366125e-05,-0.00021172482775193424
0.3,0.6,4.165871658716587,-6.648530310232872e-05,-0.00022865030794566173,,,-6.766917488088506e-05,-0.00025473775409787984
0.3,0.7,4.165871658716587,-7.24433839433027e-05,-0.00024911494240635,,,-7.350005296759705e-05,-0.00027516081848246094
0.3,0.8,4.165871658716587,-8.01127423520743e-05,-0.000269938401764182,,,-8.139905470041855e-05,-0.0002927521644783918
0.3,0.9,4.165871658716587,-8.576743264311061e-05,-0.00031840066537564406,,,-8.714030590135613e-05,
0.4,0.4,4.165871658716587,-2.5562803048013233e-05,-6.555844895030345e-05,-2.237643764671955e-05,-2.447689382414296e-05,-2.3560027891711545e-05,-1.816868099626549e-05
0.4,0.5,4.165871658716587,-8.171049184748174e-05,-0.0002318775443303625,,,-8.249959808443976e-05,-0.00024142226047299626
0.4,0.6,4.165871658716587,-8.126546898290307e-05,-0.00028049965471299565,,,-8.245106507480374e-05,-0.0002997303681684698
