m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,4.165871658716587,-0.0024068354073553,,-0.0024335207959342003,,-0.0023793817951931,
0.1,0.2,4.165871658716587,-0.020461755765384598,,-0.0204572623839844,,-0.0205082844832576,
0.1,0.3,4.165871658716587,-0.0427485167518215,,,,-0.04281690537136769,
0.1,0.4,4.165871658716587,-0.0667399778636561,,,,-0.06681215028622628,
0.1,0.5,4.165871658716587,-0.0923331510851232,,,,-0.09243353983673379,
0.1,0.6,4.165871658716587,-0.1207309949893375,,,,-0.12083259430963889,
0.1,0.7,4.165871658716587,-0.15108558978110959,,,,-0.1512131183157335,
0.1,0.8,4.165871658716587,-0.1845038976631406,,,,-0.1846186080014093,
0.1,0.9,4.165871658716587,-0.2212647371718529,,,,-0.22138822950935608,
0.2,0.2,4.165871658716587,-0.0036668215566455,,-0.0036581555413474002,,-0.0036534576026716,
0.2,0.3,4.165871658716587,-0.0230252284080041,,-0.0230499344435601,,-0.0230568486381543,
0.2,0.4,4.165871658716587,-0.0483822460879545,,-0.048352374564347204,,-0.0484214042667051,
0.2,0.5,4.165871658716587,-0.07626821892009909,,-0.0762634223236976,,-0.0763217953945573,
0.2,0.6,4.165871658716587,-0.1062973801815955,,,,-0.10636334264432053,
0.2,0.7,4.165871658716587,-0.13918326926150099,,,,-0.1392476730256975,
0.2,0.8,4.165871658716587,-0.1758273562247112,,,,-0.17589807670981536,
0.2,0.9,4.165871658716587,-0.21621044190597138,,,,-0.21630378529879324,
0.3,0.3,4.165871658716587,-0.004795764305636299,,-0.0048119417617805,,-0.0047549210310723,
0.3,0.4,4.165871658716587,-0.0267702887158487,,-0.0267750874660908,,-0.0267632816206234,
0.3,0.5,4.165871658716587,-0.0559250201301415,,-0.0559088862346638,,-0.0559200879201431,
0.3,0.6,4.165871658716587,-0.08823658453792449,,-0.08821936929832999,,-0.0882611241638507,
0.3,0.7,4.165871658716587,-0.124403989408816,,-0.1244222037034578,,-0.1244342409196621,
0.3,0.8,4.165871658716587,-0.1649625264722772,,-0.165017133098498,,-0.16501411713761518,
0.3,0.9,4.165871658716587,-0.2104315798518518,,,,-0.21050670806862243,
0.4,0.4,4.165871658716587,-0.0060333016436608005,,-0.006033481358225,,-0.0059970908386,
0.4,0.5,4.165871658716587,-0.0308599059853158,,-0.030865107828184902,,-0.0308184620580645,
0.4,0.6,4.165871658716587,-0.0662741433794407,,-0.0662516091738718,,-0.06626523323106401,
0.4,0.7,4.165871658716587,-0.1059157920970962,,-0.10594384512708531,,-0.1059134344265329,
0.4,0.8,4.165871658716587,-0.1513219834427265,,-0.15130656520670271,,-0.1513524322342503,
0.4,0.9,4.165871658716587,-0.2029066727798644,,,,-0.20297462543346742,
0.5,0.5,4.165871658716587,-0.0075388677081239,,-0.0075294976812121,,-0.0074704951162826005,
0.5,0.6,4.165871658716587,-0.037712884598061,,-0.037685697446772096,,-0.0376574148293691,
0.5,0.7,4.165871658716587,-0.0822536616841271,,-0.0822588265705662,,-0.0822196515951261,
0.5,0.8,4.165871658716587,-0.13251470216895048,,-0.13255403073890198,,-0.1325088375862315,
0.5,0.9,4.165871658716587,-0.1919746222656929,,,,-0.19203335133286084,
0.6,0.6,4.165871658716587,-0.008782930074410202,,-0.0088105539384906,,-0.008691556997503,
0.6,0.7,4.165871658716587,-0.0486416532579472,,-0.0486393180467498,,-0.0485651363242297,
0.6,0.8,4.165871658716587,-0.10621892428910171,,-0.10619529306679011,,-0.1061591488530793,
0.6,0.9,4.165871658716587,-0.1756837843760109,,-0.1757336244570305,,-0.175706199393268,
