m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,4.165871658716587,-4.068376441983942e-06,-4.9775314938417e-06,-4.036309924127897e-06,-3.608746658432588e-06,-4.046953696784493e-06,-4.597052249922618e-06
0.1,0.2,4.165871658716587,-1.5517998201608218e-05,-1.9984672349432e-05,,,-1.5582010747001207e-05,-2.1012129183885223e-05
0.1,0.3,4.165871658716587,-2.0870944210982728e-05,-2.4394904719733247e-05,,,-2.0954972438774012e-05,
0.1,0.4,4.165871658716587,-2.63845523628232e-05,-3.083377234746948e-05,,,-2.6459625063935675e-05,
0.1,0.5,4.165871658716587,-2.964367725040963e-05,-3.3191124018858925e-05,,,-2.9727928668015956e-05,
0.1,0.6,4.165871658716587,-3.4195629562410904e-05,-3.950700849013665e-05,,,-3.427195972056282e-05,
0.1,0.7,4.165871658716587,-4.370574102970312e-05,-4.9974091877832294e-05,,,-4.3775857556806796e-05,
0.1,0.8,4.165871658716587,-4.445801820977753e-05,-5.043645951606014e-05,,,-4.455077776192636e-05,
0.1,0.9,4.165871658716587,-5.230201153528765e-05,-5.907043935976516e-05,,,-5.238485696952282e-05,
0.2,0.2,4.165871658716587,-1.0200265932528535e-05,-1.0540043449091522e-05,-1.0411199365880686e-05,-1.0354597758833145e-05,-1.0187636397908136e-05,-1.0245839504639708e-05
0.2,0.3,4.165871658716587,-2.913770415527038e-05,-3.328617978712307e-05,-3.041144905008028e-05,-4.493305937866877e-05,-2.91767863613715e-05,-3.4129659892711687e-05
0.2,0.4,4.165871658716587,-3.205938618536659e-05,-3.9324601128956804e-05,,,-3.209812840427259e-05,-4.0444612344372665e-05
0.2,0.5,4.165871658716587,-4.070814918278561e-05,-4.5837143718602627e-05,,,-4.077256184363664e-05,
0.2,0.6,4.165871658716587,-4.59626008793516e-05,-5.614690741922024e-05,,,-4.603522601267824e-05,
0.2,0.7,4.165871658716587,-5.447835545017542e-05,-6.0229025512952626e-05,,,-5.454049783487339e-05,
0.2,0.8,4.165871658716587,-5.6828476683476666e-05,-6.643143655873685e-05,,,-5.692184738278625e-05,
0.2,0.9,4.165871658716587,-6.331762362039375e-05,-7.672949138656073e-05,,,-6.339879998194754e-05,
0.3,0.3,4.165871658716587,-1.4963871536814267e-05,-1.6773112997863105e-05,-1.4667249918185051e-05,-1.4511986656263063e-05,-1.4935451303821867e-05,-1.5989890732181724e-05
0.3,0.4,4.165871658716587,-4.739968945815727e-05,-5.5128270761131545e-05,-4.8144047116340775e-05,-5.475085789018344e-05,-4.7423823992244414e-05,-5.5160566774927725e-05
0.3,0.5,4.165871658716587,-5.132540483911949e-05,-5.992012582241048e-05,-5.0635109224927394e-05,-7.733648623026161e-05,-5.135514746743612e-05,-6.049031085860733e-05
0.3,0.6,4.165871658716587,-6.300349328340927e-05,-6.653985810676427e-05,,,-6.304941448079562e-05,-6.744518513378211e-05
0.3,0.7,4.165871658716587,-6.749498844534999e-05,-7.609257079097705e-05,,,-6.754612133006575e-05,-7.70292302064272e-05
0.3,0.8,4.165871658716587,-7.207217824627871e-05,-8.490888538261688e-05,,,-7.215383562217527e-05,
0.3,0.9,4.165871658716587,-7.86611652677744e-05,-9.117438943038267e-05,,,-7.873758523588019e-05,
0.4,0.4,4.165871658716587,-2.396455296041149e-05,-2.6246458323733115e-05,-2.363105129807616e-05,-2.177369176224863e-05,-2.3871303238298877e-05,-2.497240164489696e-05
0.4,0.5,4.165871658716587,-7.078413507403024e-05,-8.153052170368366e-05,-7.218101740909494e-05,-8.047494047265374e-05,-7.075217334325773e-05,-8.058529195855724e-05
0.4,0.6,4.165871658716587,-7.908625058825018e-05,-9.381839902265676e-05,-7.815746883607304e-05,-9.516974233005223e-05,-7.910280198574072e-05,-9.39609222694789e-05
0.4,0.7,4.165871658716587,-8.53115102472284e-05,-9.5429131109805e-05,-8.863489517833462e-05,-0.0001357529147087158,-8.53404426357788e-05,-9.599128015496105e-05
0.4,0.8,4.165871658716587,-9.889128192316271e-05,-0.00011544582790332614,,,-9.894361227161513e-05,-0.00011640654690599104
0.4,0.9,4.165871658716587,-9.862155290743352e-05,-0.00011709859336581153,,,-9.869988491662359e-05,
0.5,0.5,4.165871658716587,-3.135320264616516e-05,-3.556211364632029e-05,-3.1061026420827196e-05,-3.421688734270368e-05,-3.116147421499197e-05,-3.2901232068977745e-05
0.5,0.6,4.165871658716587,-9.472730577142686e-05,-0.0001078976724021064,-9.519540850008482e-05,-0.00010117873363890639,-9.4647196625674e-05,-0.00010646242645947771
0.5,0.7,4.165871658716587,-0.00011422373399946468,-0.00013975070006315478,-0.00011507551672656467,-0.00012772601551755476,-0.00011421727284953341,-0.0001393797642177205
0.5,0.8,4.165871658716587,-0.00011576149834776025,-0.0001350270522469552,-0.00011587747566566025,-0.00020386352213395522,-0.00011579337391280004,-0.00013553038162620421
0.5,0.9,4.165871658716587,-0.00014335071883628104,-0.0001572134670236029,,,-0.00014343199042757886,
0.6,0.6,4.165871658716587,-4.044359051564574e-05,-4.836715039337346e-05,-3.958423924606294e-05,-4.24119284269931e-05,-4.023414222545546e-05,-4.415764283210456e-05
0.6,0.7,4.165871658716587,-0.00014806903366935202,-0.00016706274435651788,-0.00014685132451535202,-0.00016548975215331787,-0.000147960380372693,-0.00016469242606213818
0.6,0.8,4.165871658716587,-0.00016161933885802755,-0.00017848345090255683,-0.00015810724115332755,-0.00016440083033145684,-0.00016160736225319725,-0.00017827198876412735
0.6,0.9,4.165871658716587,-0.000194497822512072,-0.00023912863139905315,,,-0.00019455073440050762,-0.0002400126342845997
0.7,0.7,4.165871658716587,-7.8759951933317e-05,-9.039979878884254e-05,-7.767787945333815e-05,-8.01203086376617e-05,-7.849279259564606e-05,-8.433520538709114e-05
0.7,0.8,4.165871658716587,-0.0002413923581030516,-0.00028757508530088033,-0.0002371910508729516,-0.00025377792130818036,-0.0002412532748481398,-0.000284911840210753
0.7,0.9,4.165871658716587,-0.0002738086256456824,-0.0003405782219056197,,,-0.0002738448067217914,-0.0003411529430993012
0.8,0.8,4.165871658716587,-0.00013586532080237467,-0.00016315616089816856,-0.00013286196593327465,,-0.0001349940539521852,-0.0001464630407288028
0.8,0.9,4.165871658716587,-0.0004084552956122299,-0.0005008045213554411,-0.00040043430420922993,-0.00041981555036464115,-0.00040840527089682014,-0.0004991767478751835
0.9,0.9,4.165871658716587,-0.0003424373348559031,-0.0004925602329112869,-0.0003396357076925031,,-0.000339568202928225,-0.0004289140203038511
0.01,0.01,4.165871658716587,-3.2661393476202855e-07,1.0216768739018069e-07,-3.23031665554274e-07,-2.0890477862028751e-07,-3.2856428853438913e-07,-2.485699121213787e-07
0.01,0.02,4.165871658716587,-1.2754085626393106e-06,-1.2363286290239305e-06,,,-1.3234675702902064e-06,-2.439785540560318e-06
0.01,0.03,4.165871658716587,-2.0304643120839414e-06,-3.16979924823372e-06,,,-2.091979653848795e-06,
0.01,0.04,4.165871658716587,-2.4306167393066428e-06,-4.448781496149149e-06,,,-2.4907676679008594e-06,
0.01,0.05,4.165871658716587,-2.6774754930486016e-06,-5.657099194098131e-06,,,-2.7563106341777672e-06,
0.01,0.06,4.165871658716587,-3.282844499993909e-06,-6.950752425313183e-06,,,-3.3630990052035638e-06,
0.01,0.07,4.165871658716587,-3.5589927725766026e-06,-6.365239728966808e-06,,,-3.6395568301484816e-06,
0.01,0.08,4.165871658716587,-4.386176874171282e-06,-7.103045417295451e-06,,,-4.456574733486189e-06,
0.01,0.09,4.165871658716587,-4.294306317525587e-06,-6.052260502486139e-06,,,-4.375390330979054e-06,
0.02,0.02,4.165871658716587,-7.173480835800302e-07,-6.943518193000099e-07,-7.547834386536794e-07,-6.636790911542154e-07,-7.328152971458712e-07,-5.985968728766287e-07
0.02,0.03,4.165871658716587,-1.5805088666054616e-06,-1.8775126764196962e-06,-1.8971226787984074e-06,-6.52738296559604e-06,-1.63932075168644e-06,-2.6881466829369818e-06
0.02,0.04,4.165871658716587,-2.732894427000044e-06,-3.884694812006075e-06,,,-2.7819840872769313e-06,-5.0838868245828275e-06
0.02,0.05,4.165871658716587,-3.4829346656469544e-06,-5.538666046680691e-06,,,-3.5591637110193406e-06,
0.02,0.06,4.165871658716587,-3.910683377279551e-06,-6.377316337717478e-06,,,-3.979635075393379e-06,
0.02,0.07,4.165871658716587,-4.210370020415518e-06,-7.478613661423753e-06,,,-4.290213331407027e-06,
