m,M,epsilon_of_M,delta_of_M,original_average,stat_AE_laplace,stat_AE_gaussian
0.1,0.1,1.0,2.2500450006750095e-10,4.165871658716587,0.00030763086321188205,0.0016309030212019167
0.1,0.2,1.0,2.2500450006750095e-10,4.165871658716587,0.0003079588594486733,0.0015645793029967
0.1,0.3,1.0,2.2500450006750095e-10,4.165871658716587,0.000314159265738633,0.0017106036438361673
0.1,0.4,1.0,2.2500450006750095e-10,4.165871658716587,0.00030262629593776855,0.0016858520697292541
0.1,0.5,1.0,2.2500450006750095e-10,4.165871658716587,0.0003227813780816291,0.0016473375750795042
0.1,0.6,1.0,2.2500450006750095e-10,4.165871658716587,0.0003053622444876254,0.0016286262838888686
0.1,0.7,1.0,2.2500450006750095e-10,4.165871658716587,0.0002958978550266682,0.0016292147401145466
0.1,0.8,1.0,2.2500450006750095e-10,4.165871658716587,0.00033557752894419225,0.0016474149894002731
0.1,0.9,1.0,2.2500450006750095e-10,4.165871658716587,0.00031821397707804523,0.0016758279893253417
0.2,0.2,1.0,2.2500450006750095e-10,4.165871658716587,0.0003231374873614889,0.0016374129749199664
0.2,0.3,1.0,2.2500450006750095e-10,4.165871658716587,0.000331159068585638,0.0016867142330167137
0.2,0.4,1.0,2.2500450006750095e-10,4.165871658716587,0.00030308815451908445,0.001624794631022022
0.2,0.5,1.0,2.2500450006750095e-10,4.165871658716587,0.0003053378076987414,0.0016088430241136481
0.2,0.6,1.0,2.2500450006750095e-10,4.165871658716587,0.00029086613363861605,0.001608249082622871
0.2,0.7,1.0,2.2500450006750095e-10,4.165871658716587,0.0003050857719614104,0.0016046665640603007
0.2,0.8,1.0,2.2500450006750095e-10,4.165871658716587,0.0003228681720935871,0.0015421827418876984
0.2,0.9,1.0,2.2500450006750095e-10,4.165871658716587,0.00033030079736806785,0.0016004868911245608
0.3,0.3,1.0,2.2500450006750095e-10,4.165871658716587,0.00031392168119990415,0.0016714025365967195
0.3,0.4,1.0,2.2500450006750095e-10,4.165871658716587,0.00033149630601464784,0.0015803606328914873
0.3,0.5,1.0,2.2500450006750095e-10,4.165871658716587,0.00029074165704710174,0.0016038418608593742
0.3,0.6,1.0,2.2500450006750095e-10,4.165871658716587,0.0003064945458535586,0.0016048237748475227
0.3,0.7,1.0,2.2500450006750095e-10,4.165871658716587,0.0003039723892299193,0.0015703306101967965
0.3,0.8,1.0,2.2500450006750095e-10,4.165871658716587,0.0003402592030368705,0.0017246559474545383
0.3,0.9,1.0,2.2500450006750095e-10,4.165871658716587,0.00031890773896335036,0.001624891601439602
0.4,0.4,1.0,2.2500450006750095e-10,4.165871658716587,0.0003093749968881223,0.0016312495395689145
0.4,0.5,1.0,2.2500450006750095e-10,4.165871658716587,0.00030482037332137677,0.0015519490064835146
0.4,0.6,1.0,2.2500450006750095e-10,4.165871658716587,0.0003074222966453881,0.0016588629313742552
0.4,0.7,1.0,2.2500450006750095e-10,4.165871658716587,0.00032042057175467596,0.0015913966258754523
0.4,0.8,1.0,2.2500450006750095e-10,4.165871658716587,0.0002995281503109588,0.0016413284788622366
0.4,0.9,1.0,2.2500450006750095e-10,4.165871658716587,0.00031535019044477865,0.0016056485791147654
0.5,0.5,1.0,2.2500450006750095e-10,4.165871658716587,0.0003075722651669288,0.0015261962191552758
0.5,0.6,1.0,2.2500450006750095e-10,4.165871658716587,0.0003118431217331814,0.001614257706727191
0.5,0.7,1.0,2.2500450006750095e-10,4.165871658716587,0.0003314235746156733,0.0016042134381204392
0.5,0.8,1.0,2.2500450006750095e-10,4.165871658716587,0.00032265333297471876,0.0015679197974236504
0.5,0.9,1.0,2.2500450006750095e-10,4.165871658716587,0.0003222736863830935,0.0016226907070098556
0.6,0.6,1.0,2.2500450006750095e-10,4.165871658716587,0.0003293513257036373,0.0015785682181266604
0.6,0.7,1.0,2.2500450006750095e-10,4.165871658716587,0.00030283857005673374,0.0015444459231931428
