m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,4.165871658716587,-4.158011137128998e-06,-3.882638733316329e-06,-4.221732018808733e-06,-3.3062949556708954e-06,-4.104204923313376e-06,-3.5579145709052016e-06
0.1,0.2,4.165871658716587,-1.559784196450243e-05,-2.2016502160479185e-05,,,-1.5724699017609797e-05,-2.439752101730699e-05
0.1,0.3,4.165871658716587,-2.150417069388517e-05,-2.9741438987856637e-05,,,-2.1620507374031552e-05,
0.1,0.4,4.165871658716587,-2.6184720275632512e-05,-3.441851959634051e-05,,,-2.6348733929267464e-05,
0.1,0.5,4.165871658716587,-2.9687917344366968e-05,-3.714136863431532e-05,,,-2.983290951400417e-05,
0.1,0.6,4.165871658716587,-3.4492429942316146e-05,-4.622993410769051e-05,,,-3.461770127082691e-05,
0.1,0.7,4.165871658716587,-4.4479144801609504e-05,-5.582513396517441e-05,,,-4.460214149359936e-05,
0.1,0.8,4.165871658716587,-4.438658957403704e-05,-5.775001437226977e-05,,,-4.4519806418667905e-05,
0.1,0.9,4.165871658716587,-5.329652993789282e-05,-6.485154882397739e-05,,,-5.3446994076361405e-05,
0.2,0.2,4.165871658716587,-1.007520876761549e-05,-1.244380626103108e-05,-1.0421822116486062e-05,-9.254352303121126e-06,-1.005330432447815e-05,-1.117499680707043e-05
0.2,0.3,4.165871658716587,-2.955410473868657e-05,-3.707790020778243e-05,-3.05972404112513e-05,-8.359405814320307e-05,-2.9638868004312015e-05,-3.8298889379375354e-05
0.2,0.4,4.165871658716587,-3.277707737421956e-05,-4.063337633959584e-05,,,-3.289173232538952e-05,-4.291403259263758e-05
0.2,0.5,4.165871658716587,-4.126688137374642e-05,-5.080876758683677e-05,,,-4.1386142938684163e-05,-5.292193848612075e-05
0.2,0.6,4.165871658716587,-4.6796496063967224e-05,-6.483757560269272e-05,,,-4.6935609736913876e-05,
0.2,0.7,4.165871658716587,-5.56392727101003e-05,-6.717052825288844e-05,,,-5.5759605237166895e-05,
0.2,0.8,4.165871658716587,-5.912687984471241e-05,-7.590206743260672e-05,,,-5.9244909435023244e-05,
0.2,0.9,4.165871658716587,-6.3101099294049e-05,-8.269337438563074e-05,,,-6.323829724062496e-05,
0.3,0.3,4.165871658716587,-1.4946261142663512e-05,-1.6366577692853974e-05,-1.504325456362806e-05,-1.5429249305203564e-05,-1.4856939403043242e-05,-1.428926737944996e-05
0.3,0.4,4.165871658716587,-4.7877303093058304e-05,-5.9605456110706986e-05,-4.85820938999371e-05,-6.678251195511193e-05,-4.790054086435259e-05,-6.017056117278182e-05
0.3,0.5,4.165871658716587,-5.140804025924121e-05,-6.552120775105828e-05,-6.922059387343969e-05,-0.00043783342842279273,-5.146192386554061e-05,-6.715391069764758e-05
0.3,0.6,4.165871658716587,-6.264056686715511e-05,-7.124592834058632e-05,,,-6.273316124031889e-05,-7.297160591796003e-05
0.3,0.7,4.165871658716587,-6.666724824907675e-05,-8.44222381180162e-05,,,-6.678193336559923e-05,-8.635517820448276e-05
0.3,0.8,4.165871658716587,-7.286629930264872e-05,-8.877890634805718e-05,,,-7.298702835873719e-05,
0.3,0.9,4.165871658716587,-8.010156616723493e-05,-0.00010385788855358294,,,-8.024886714017939e-05,
0.4,0.4,4.165871658716587,-2.4046572494057094e-05,-2.360589023944294e-05,-2.3678589111210836e-05,-2.3987924030613153e-05,-2.389514638485334e-05,-2.1044163008212607e-05
0.4,0.5,4.165871658716587,-7.181204045724146e-05,-9.265395679788813e-05,-7.157858480015384e-05,-8.701242044608116e-05,-7.176537214089364e-05,-9.194497326003542e-05
0.4,0.6,4.165871658716587,-7.852180078157172e-05,-0.00010660134609950487,-7.905793673721809e-05,-0.00011634179928900486,-7.852797595886472e-05,-0.00010689495481252474
0.4,0.7,4.165871658716587,-8.441015175668423e-05,-0.00011449820578224141,,,-8.448298186316068e-05,-0.00011604695563585369
0.4,0.8,4.165871658716587,-0.00010009162784544046,-0.00012849810733790533,,,-0.00010019743449071014,-0.00013069957054194316
0.4,0.9,4.165871658716587,-9.78583217042783e-05,-0.00013459861697686723,,,-9.802962801225211e-05,
0.5,0.5,4.165871658716587,-3.196244936514392e-05,-4.4777096722269484e-05,-3.0965313675393296e-05,-3.28067984052937e-05,-3.1671446564775686e-05,-3.9408990543835025e-05
0.5,0.6,4.165871658716587,-9.44173047034625e-05,-0.00013467948305093133,-9.363744093660263e-05,-0.00011059309607473132,-9.430711440762563e-05,-0.00013382401494710586
0.5,0.7,4.165871658716587,-0.00011554587499291858,-0.0001443449102233886,-0.00011690548596711858,-0.0001614240000620886,-0.00011557481047035702,-0.00014392334422931545
0.5,0.8,4.165871658716587,-0.00011669446788041354,-0.00014130112491386905,,,-0.00011677551692033346,-0.00014290280259498137
0.5,0.9,4.165871658716587,-0.00014351394901005495,-0.0001920117682866786,,,-0.00014363682832741915,
