m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,4.165871658716587,-0.0022542374400116,-0.0011607508163546001,-0.0021872503362800003,-0.0011990746629682,-0.002216972219438,-0.0010304645717586999
0.1,0.2,4.165871658716587,-0.020150226889026,-0.0185061651626284,,,-0.0203976773945953,-0.0197849542834721
0.1,0.3,4.165871658716587,-0.0424539895999592,-0.0409410846305415,,,-0.0427340822006956,
0.1,0.4,4.165871658716587,-0.0664340292749547,-0.064753583135008,,,-0.06679730316411586,
0.1,0.5,4.165871658716587,-0.0920872089397806,-0.0904045902484414,,,-0.09242707505626438,
0.1,0.6,4.165871658716587,-0.1204794089153706,-0.1186282826861961,,,-0.12082975351945723,
0.1,0.7,4.165871658716587,-0.15089817734748098,-0.1492444744856457,,,-0.15123170347255546,
0.1,0.8,4.165871658716587,-0.1842145943353346,-0.1826696395299696,,,-0.18458218877227134,
0.1,0.9,4.165871658716587,-0.2210693517833072,-0.2189662316801867,,,-0.2214294572615074,
0.2,0.2,4.165871658716587,-0.0033972544092621,-0.002560988570354,-0.0034115982957326997,-0.0024415785058621996,-0.0033264794468187003,-0.0022288753917449
0.2,0.3,4.165871658716587,-0.022776258468338,-0.0211588102502853,-0.022766335894162,-0.0210695740912571,-0.022923937777133103,-0.021843461357117303
0.2,0.4,4.165871658716587,-0.0481632757035066,-0.0459288788465958,,,-0.048377577962582,-0.0470090501543122
0.2,0.5,4.165871658716587,-0.0760433539480623,-0.0741823035591976,,,-0.0762774507981941,-0.0755443726753468
0.2,0.6,4.165871658716587,-0.10602892315911261,-0.1043495041747788,,,-0.1063235001809948,
0.2,0.7,4.165871658716587,-0.1389562917761337,-0.1372840975298134,,,-0.1392320938436413,
0.2,0.8,4.165871658716587,-0.1756493635816155,-0.1740184189150678,,,-0.17593647960855838,
0.2,0.9,4.165871658716587,-0.2159245716529519,-0.2142397603531479,,,-0.21625000060664396,
