m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,4.165871658716587,-0.0020566738201435,-0.0014053839732882,-0.0020069617877727,-0.0007879180706666998,-0.0020666104883808,-0.0012828793485165002
0.1,0.2,4.165871658716587,-0.0200398741425458,-0.0174839283583136,,,-0.0204302365602787,-0.019616817735773298
0.1,0.3,4.165871658716587,-0.042335696737690005,-0.0398059788263155,,,-0.0428086129450679,
0.1,0.4,4.165871658716587,-0.0662332295576986,-0.0634918354009712,,,-0.06671653009100435,
0.1,0.5,4.165871658716587,-0.09192616821019979,-0.0894614700639463,,,-0.09249589384989444,
0.1,0.6,4.165871658716587,-0.120246156858166,-0.1177726010070865,,,-0.12080914141811983,
0.1,0.7,4.165871658716587,-0.15060230869794808,-0.148111705954593,,,-0.15118664053803163,
0.1,0.8,4.165871658716587,-0.1839815329762716,-0.18180798230777048,,,-0.18452429945131835,
0.1,0.9,4.165871658716587,-0.220819929425247,-0.2182045523786897,,,-0.22142589629268103,
0.2,0.2,4.165871658716587,-0.0033116600679702,-0.0023927581867554002,-0.0032666589681792,-0.0018719390447080996,-0.0031679366397582,-0.0019822561201571004
0.2,0.3,4.165871658716587,-0.0225798757927738,-0.0199499865165468,,,-0.0228328582799265,-0.0212361030305028
0.2,0.4,4.165871658716587,-0.047914096066033404,-0.045282948226211504,,,-0.0483095281014113,-0.0472903775467134
0.2,0.5,4.165871658716587,-0.0758133911975201,-0.073283874015254,,,-0.0762359427640816,-0.0756194172073465
0.2,0.6,4.165871658716587,-0.1058395476489105,-0.10331162528066751,,,-0.1062925507072537,
0.2,0.7,4.165871658716587,-0.1387136171109146,-0.1364381960273405,,,-0.13922121696377238,
0.2,0.8,4.165871658716587,-0.1753552965681311,-0.1726256141587726,,,-0.17586178850944612,
0.2,0.9,4.165871658716587,-0.2157097488696107,-0.2135233173706688,,,-0.2162957397751991,
0.3,0.3,4.165871658716587,-0.004371744796472499,-0.0036550645548793,-0.0044312372196941,-0.0028158015430506,-0.0042297028891485,-0.0025764564859173
0.3,0.4,4.165871658716587,-0.0263266086753095,-0.0238533146694769,-0.026305478699124,-0.0240839532968011,-0.0264680630492435,-0.0246022301909937
0.3,0.5,4.165871658716587,-0.0555842621236379,-0.0525804573147956,,,-0.0558488053326023,-0.0541619817853543
0.3,0.6,4.165871658716587,-0.0877790210152821,-0.085012059674997,,,-0.0881439190061495,-0.0869950714046395
0.3,0.7,4.165871658716587,-0.123958969829748,-0.12151583967802239,,,-0.1243727518870751,-0.1236155065318362
0.3,0.8,4.165871658716587,-0.1645328705386189,-0.1615637896929983,,,-0.1649476577177419,-0.1640182657360008
0.3,0.9,4.165871658716587,-0.209875959473914,-0.20717209281691648,,,-0.2104359519662093,
0.4,0.4,4.165871658716587,-0.0056359942994482,-0.004607502995825,-0.0056033084771242,-0.004104418433211,-0.0053097984373496,-0.0030021029089313004
0.4,0.5,4.165871658716587,-0.0304998360466389,-0.027441876766403802,-0.0304816332212322,-0.0284957281429976,-0.0304622352238957,-0.027584611132502802
0.4,0.6,4.165871658716587,-0.0657915117457191,-0.0630750053196354,,,-0.06598540233937569,-0.0641520682007663
0.4,0.7,4.165871658716587,-0.1054952676641093,-0.10285790732158841,,,-0.1058217997197063,-0.1043076392429408
0.4,0.8,4.165871658716587,-0.1510055832841665,-0.147913768079842,,,-0.15135989578840658,-0.1498167924539336
0.4,0.9,4.165871658716587,-0.2025943281125506,-0.2003167384778909,,,-0.2030981429618602,
0.5,0.5,4.165871658716587,-0.0070110328400328,-0.006859840181595,-0.0071042390609308,-0.0053160457446288,-0.0065621574410849,-0.004099244090377001
0.5,0.6,4.165871658716587,-0.0372925517501671,-0.0342017013420105,-0.0373130190256572,-0.0348071573359253,-0.0371989198942034,-0.0336352515165667
0.5,0.7,4.165871658716587,-0.08182625751165101,-0.0793203524498302,-0.08174167063566361,-0.07828954401738239,-0.08197913538056181,-0.0800036729061109
0.5,0.8,4.165871658716587,-0.1321338022896553,-0.1289569048941734,,,-0.1324378113417482,-0.130585820295471
0.5,0.9,4.165871658716587,-0.1915564491391265,-0.1889408991191574,,,-0.1920217554428762,
0.6,0.6,4.165871658716587,-0.008475964801601201,-0.008909903984811899,-0.008345584867401501,-0.0063634311974791,-0.0077009167307835,-0.005566948748241299
0.6,0.7,4.165871658716587,-0.0481610403803054,-0.0456606339036567,-0.0481974339281327,-0.0456751215639642,-0.0480333177526467,-0.044694342955668695
0.6,0.8,4.165871658716587,-0.1057818886091736,-0.10308715861962629,,,-0.10593554086164961,-0.1038384587291788
0.6,0.9,4.165871658716587,-0.1754096216861489,-0.1724372538340141,,,-0.17584809520707462,-0.1747893179278822
0.7,0.7,4.165871658716587,-0.0103282653834306,-0.0112863405250704,-0.0103707132876093,-0.008770567386804401,-0.009259972063511299,-0.0052129840585102005
0.7,0.8,4.165871658716587,-0.0660468208244731,-0.0641687517846976,-0.0660154470739624,-0.06315712509996979,-0.0658872056205206,-0.06328434980548431
0.7,0.9,4.165871658716587,-0.1502305531818208,-0.14749372625219428,,,-0.1505349162978564,-0.1493463618852695
0.8,0.8,4.165871658716587,-0.0146850399106859,-0.0195654119445276,-0.0144115792701271,-0.012905585748289799,-0.0127983391246194,-0.0081141118324934
0.8,0.9,4.165871658716587,-0.10618749930322699,-0.10202559054223431,,,-0.10626653550504209,-0.1024774094638754
0.9,0.9,4.165871658716587,-0.0233976244707456,-0.0391885326019336,-0.0225352372577194,,-0.019009842787274602,-0.015526781259844597
0.01,0.01,4.165871658716587,-0.00038070092267089995,-3.3693285833996667e-06,-0.00035783772786479996,-2.910711374319976e-05,-0.0003697112567533999,0.00012170248848440007
0.01,0.02,4.165871658716587,-0.0012565181628397,-0.0004174586304624998,,,-0.0017042441370875,-0.0024475038582769
0.01,0.03,4.165871658716587,-0.0029661796927676,-0.0010664081457112,,,-0.0034497106665259,
0.01,0.04,4.165871658716587,-0.0048068111830663,-0.0025638738293654,,,-0.005418863164497758,
0.01,0.05,4.165871658716587,-0.0066862927418973005,-0.0041288583693021,,,-0.007250993130398239,
0.01,0.06,4.165871658716587,-0.0085477594741211,-0.005705342574569801,,,-0.009100345015641706,
0.01,0.07,4.165871658716587,-0.0104269898375905,-0.0077214185752598995,,,-0.011015164196592804,
0.01,0.08,4.165871658716587,-0.012406465664375999,-0.009813931048489799,,,-0.01297492955201532,
