m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,2962.6453703703705,-73.90895960672205,,-41.517803973161165,,-66.89540100169086,
0.1,0.2,2962.6453703703705,-81.89025691841954,,-389.43732232380734,,-135.27141286630453,
0.1,0.3,2962.6453703703705,-111.1769242877072,,,,-177.11436656462809,
0.1,0.4,2962.6453703703705,-122.47466594445017,,,,-215.20655393780967,
0.1,0.5,2962.6453703703705,-120.19513312949334,,,,-235.1107602296696,
0.1,0.6,2962.6453703703705,-202.22073192766783,,,,-301.0733204924474,
0.1,0.7,2962.6453703703705,-178.2616642022736,,,,-292.6431904971184,
0.1,0.8,2962.6453703703705,-156.1986559392052,,,,-287.37595906146475,
0.1,0.9,2962.6453703703705,-235.16261156001104,,,,-362.860152729792,
0.2,0.2,2962.6453703703705,-212.35257328277757,,-200.25941238836944,,-220.04714646756793,
0.2,0.3,2962.6453703703705,-234.64885993158657,,-236.38957545609293,,-266.3306299479068,
0.2,0.4,2962.6453703703705,-241.14997676490688,,-391.2336320513284,,-300.8744308159703,
0.2,0.5,2962.6453703703705,-250.61352155105132,,-1169.797759301421,,-313.7099820317648,
0.2,0.6,2962.6453703703705,-305.5615548150598,,,,-381.8506311853605,
0.2,0.7,2962.6453703703705,-251.16478321354612,,,,-335.96089646893284,
0.2,0.8,2962.6453703703705,-455.60232573683567,,,,-529.8695456286395,
0.2,0.9,2962.6453703703705,-329.3775685287425,,,,-437.6472180184066,
0.3,0.3,2962.6453703703705,-361.3970440493846,,-346.2890998106827,,-327.1871489762212,
0.3,0.4,2962.6453703703705,-441.5205928272913,,-422.13701514798726,,-421.00148769582,
0.3,0.5,2962.6453703703705,-422.42186264458087,,-531.8728548970637,,-396.45188551379886,
0.3,0.6,2962.6453703703705,-530.5620743287459,,-693.3728732209114,,-562.4458044203907,
0.3,0.7,2962.6453703703705,-397.7648455900711,,-889.032589485589,,-447.45438685596343,
0.3,0.8,2962.6453703703705,-636.2838771945165,,-2530.409500366275,,-700.2229800781171,
0.3,0.9,2962.6453703703705,-539.8157231620535,,,,-657.0636939943137,
0.4,0.4,2962.6453703703705,-739.0809015818293,,-539.9104419285725,,-613.0306423544697,
0.4,0.5,2962.6453703703705,-712.3181803401802,,-601.1666723006472,,-675.9041904337503,
0.4,0.6,2962.6453703703705,-741.2913166150869,,-870.4725269105747,,-703.3577040529536,
0.4,0.7,2962.6453703703705,-979.7545180175209,,-760.2933561592365,,-948.9867482573259,
0.4,0.8,2962.6453703703705,-925.687707599979,,-1213.5193719951483,,-935.5900589862748,
0.4,0.9,2962.6453703703705,-934.1038518620259,,,,-1026.0109084233484,
0.5,0.5,2962.6453703703705,-947.1249433859454,,-915.3757469280325,,-814.8101617785419,
0.5,0.6,2962.6453703703705,-1072.4358411765502,,-1033.8884975352457,,-973.1740426983961,
0.5,0.7,2962.6453703703705,-1107.7444828505916,,-1021.5599748063439,,-1066.0606744875063,
0.5,0.8,2962.6453703703705,-1393.2712579553033,,-1365.6410866710312,,-1381.7006489825217,
0.5,0.9,2962.6453703703705,-1357.458731030682,,,,-1423.9892079152646,
0.6,0.6,2962.6453703703705,-1677.6269487908664,,-1386.8938152492997,,-1496.328487553497,
0.6,0.7,2962.6453703703705,-1621.359640880035,,-1437.6474124932456,,-1441.84363753868,
0.6,0.8,2962.6453703703705,-1884.6000431349876,,-1592.8576409754587,,-1784.614636701336,
0.6,0.9,2962.6453703703705,-2375.206708733255,,-3129.142934199549,,-2434.6129857580945,
0.7,0.7,2962.6453703703705,-3053.2911133427224,,-1953.2625284782616,,-2753.875480585639,
0.7,0.8,2962.6453703703705,-2966.8529322961263,,-2231.5001233877906,,-2797.8910686565796,
0.7,0.9,2962.6453703703705,-2797.1138902255325,,-2401.8127668828233,,-2803.6271580628068,
0.8,0.8,2962.6453703703705,-5232.114074262916,,-3144.8094209155975,,-4490.6295601823995,
0.8,0.9,2962.6453703703705,-6878.614446646172,,-3979.1885817600646,,-6575.364175479643,
0.9,0.9,2962.6453703703705,-15013.34566272132,,-7374.333213544165,,-12986.696049308215,
0.01,0.01,2962.6453703703705,-20.780803170317924,,-23.382434322183485,,2.3684618813148433,
0.01,0.02,2962.6453703703705,23.69658533204371,,-395.9404172353029,,-58.23002369473266,
0.01,0.03,2962.6453703703705,-32.747356062786224,,,,-120.88765290644828,
0.01,0.04,2962.6453703703705,-37.96018278213462,,,,-126.21320132889973,
0.01,0.05,2962.6453703703705,21.92283619017124,,,,-117.58022194284736,
