m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,42.82262322623226,-0.0002876459043854,-0.0016869893368703006,-0.00022172723662000003,-0.00038011876521309995,-0.0002118582727366,-0.0003231054108700001
0.1,0.2,42.82262322623226,-0.0005479715326628,-0.0020108081372657996,,,-0.0008291934878983105,-0.0061880489429895
0.1,0.3,42.82262322623226,-0.001193815829734,-0.0022894157678021,,,-0.0013877871162083888,
0.1,0.4,42.82262322623226,-0.0015529253077676,-0.0058262535196861,,,-0.0017773669727423826,
0.1,0.5,42.82262322623226,-0.0017641005574559,-0.0093720983168471,,,-0.002002849651836574,
0.1,0.6,42.82262322623226,-0.0018776061518976,-0.0122833954445833,,,-0.002123411631589941,
0.1,0.7,42.82262322623226,-0.001968796799035,-0.0142564862892622,,,-0.002158407017443914,
0.1,0.8,42.82262322623226,-0.002310426869372,-0.0148380180988235,,,-0.0025601462955006566,
0.1,0.9,42.82262322623226,-0.0026162929194613,-0.0157138159704872,,,-0.0028129976990027557,
0.2,0.2,42.82262322623226,-0.000574971415008,-0.0028019254718336002,-0.0005456164112615,-0.0008946974596329999,-0.00035104176552439996,-0.0012658756726353004
0.2,0.3,42.82262322623226,-0.0010786449462508,-0.0037530212973166995,,,-0.0012858717328709586,-0.0075509266103662
0.2,0.4,42.82262322623226,-0.0018927245743278003,-0.0056319547462553,,,-0.0020802425549473163,-0.0094790053410296
0.2,0.5,42.82262322623226,-0.0024198209096231,-0.0097581873478921,,,-0.0026572281378700216,-0.013645797577052669
0.2,0.6,42.82262322623226,-0.0021901446516562,-0.013272761863310799,,,-0.002424360996053417,
0.2,0.7,42.82262322623226,-0.0026518507240517997,-0.0171031068664564,,,-0.0029181778086745957,
0.2,0.8,42.82262322623226,-0.0028819879308517,-0.0173008989159576,,,-0.003133421416620379,
0.2,0.9,42.82262322623226,-0.0032321390034385,-0.0218302320718204,,,-0.003478868030808425,
