m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,42.82262322623226,-0.016240336322578,-0.009323890672797,-0.0161566952353001,-0.0077934950119074,-0.0154899800787188,-0.006124091240109802
0.1,0.2,42.82262322623226,-0.0337922508607688,-0.0212652836991774,,,-0.036029910556420595,-0.0306067523863645
0.1,0.3,42.82262322623226,-0.0679908670130881,-0.0517771698921541,,,-0.0706836627671046,
0.1,0.4,42.82262322623226,-0.10558309252069399,-0.0878971857638427,,,-0.1087925933248419,
0.1,0.5,42.82262322623226,-0.1463701792555077,-0.1301026952601621,,,-0.1498994365832038,
0.1,0.6,42.82262322623226,-0.1863164632360983,-0.1674872946143922,,,-0.1895643114576421,
0.1,0.7,42.82262322623226,-0.23151346514625948,-0.21189988171292848,,,-0.2352087003294586,
0.1,0.8,42.82262322623226,-0.2734643372218432,-0.2588255958361559,,,-0.276887980514946,
0.1,0.9,42.82262322623226,-0.3238336656130037,-0.3082020609716123,,,-0.3272637496414257,
0.2,0.2,42.82262322623226,-0.025100275759693202,-0.016911430041068598,-0.024658325406335703,-0.015697513815458197,-0.0245795630262121,-0.0122466142439309
0.2,0.3,42.82262322623226,-0.041932780945699605,-0.0309640416834642,-0.042496535962780205,-0.0390915809722292,-0.0432030293313804,-0.0365349110296115
0.2,0.4,42.82262322623226,-0.0775669494696035,-0.06166709906790611,,,-0.0793354588299797,-0.07083680261162911
0.2,0.5,42.82262322623226,-0.12313553466798079,-0.10588208427917728,,,-0.12535809665786699,
0.2,0.6,42.82262322623226,-0.1654457292442962,-0.1463552521795156,,,-0.1677526989481939,
0.2,0.7,42.82262322623226,-0.2172697558406923,-0.199533738952679,,,-0.2199090569294837,
0.2,0.8,42.82262322623226,-0.26225789975276437,-0.24649968378013074,,,-0.2652979022366716,
0.2,0.9,42.82262322623226,-0.3152501685242153,-0.299004769153976,,,-0.3185434347189508,
