m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,42.82262322623226,-0.00024088840342638833,-0.0004125265566961001,-0.00023037924437958833,-0.0003779431500741,-0.00023569787116264746,-0.00027155293814740003
0.1,0.2,42.82262322623226,-0.0004929739758609467,-0.0009424870942677001,,,-0.0005572850404956297,-0.0019508601780621002
0.1,0.3,42.82262322623226,-0.0008624160984598989,-0.001870368704213,,,-0.0009236738009472032,
0.1,0.4,42.82262322623226,-0.0011077481903426234,-0.0030023913539656997,,,-0.0011690336864931309,
0.1,0.5,42.82262322623226,-0.001229152539234322,-0.0037880893597287005,,,-0.0012970513227673023,
0.1,0.6,42.82262322623226,-0.0014106286894104048,-0.0045444774665779,,,-0.001470455723339693,
0.1,0.7,42.82262322623226,-0.0015912818843602508,-0.004622354889993,,,-0.0016347686551096152,
0.1,0.8,42.82262322623226,-0.0017518754554718705,-0.0049966938823444,,,-0.001804602601038676,
0.1,0.9,42.82262322623226,-0.001877064680570196,-0.005112004640449501,,,-0.0019357278745469994,
0.2,0.2,42.82262322623226,-0.0005346420867120233,-0.0010187339537870998,-0.0005672754981652233,-0.0011485554502437998,-0.0005194495835085261,-0.0005884013163784999
0.2,0.3,42.82262322623226,-0.000977078253803547,-0.0015851774732119999,,,-0.0010177294779644699,-0.0023167488264687
0.2,0.4,42.82262322623226,-0.0015862338515263154,-0.0030213009360274,,,-0.0016306526805479524,-0.0037805422436535
0.2,0.5,42.82262322623226,-0.0019729058201504047,-0.0047154616946063,,,-0.0020461739820659746,-0.005662406743991789
0.2,0.6,42.82262322623226,-0.002146341855179469,-0.005851929897104,,,-0.002207442962550113,
0.2,0.7,42.82262322623226,-0.002348481085239875,-0.0064713762983372,,,-0.002411754555689793,
0.2,0.8,42.82262322623226,-0.0025130980227726077,-0.0068125943914824,,,-0.0025643766909024105,
0.2,0.9,42.82262322623226,-0.0026977663090743545,-0.007551277922729799,,,-0.002755994679916376,
0.3,0.3,42.82262322623226,-0.0008508797192667017,-0.0019068162004475,-0.0008464266573380017,-0.0011199486653848,-0.0007992152129668,-0.0011485925444376
0.3,0.4,42.82262322623226,-0.001470948106918696,-0.0030760694899263,-0.0018788827834095962,-0.0095655739492238,-0.0014908703690533975,-0.003401076639578
0.3,0.5,42.82262322623226,-0.0022440766714558955,-0.0040436785945613,,,-0.002280789208229881,-0.0049108780282415
0.3,0.6,42.82262322623226,-0.0029690754719515727,-0.0061587550001198,,,-0.0030122542187077344,-0.006927404728555
0.3,0.7,42.82262322623226,-0.003220668073819433,-0.008423759737373498,,,-0.003277929983982228,-0.0093531734191125
0.3,0.8,42.82262322623226,-0.0032496023452309114,-0.0087102066534725,,,-0.0032955262033407284,-0.009705500116045417
0.3,0.9,42.82262322623226,-0.003297196762562175,-0.0098200969151504,,,-0.00336142186320414,
