m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,42.82262322623226,-0.015324554418599,-0.008691781804285998,-0.0154611631787878,-0.008165286134528101,-0.0141586341770546,-0.008585353922589398
0.1,0.2,42.82262322623226,-0.0328761324230222,-0.020495314357598302,,,-0.035650196320781806,-0.035721813959285004
0.1,0.3,42.82262322623226,-0.0675073254873061,-0.046477495890328804,,,-0.0713550740947626,
0.1,0.4,42.82262322623226,-0.1044486110542289,-0.0830684957103313,,,-0.10915784896619679,
0.1,0.5,42.82262322623226,-0.14567949317538212,-0.12197480934170839,,,-0.1501758649931448,
0.1,0.6,42.82262322623226,-0.1847385215242941,-0.1570691772981137,,,-0.1892211456124358,
0.1,0.7,42.82262322623226,-0.2319179110325158,-0.2070208544858028,,,-0.23664095652064238,
0.1,0.8,42.82262322623226,-0.2715881990912216,-0.24662234904318758,,,-0.2765731729655243,
0.1,0.9,42.82262322623226,-0.3226112640070682,-0.2987195750929785,,,-0.3275194232227117,
0.2,0.2,42.82262322623226,-0.024466845408492102,-0.017180641549019902,-0.0241107137690107,-0.011422919264906899,-0.0229437452835676,-0.011687065455534301
0.2,0.3,42.82262322623226,-0.0409829255139531,-0.026348620124635198,-0.0422650993055208,-0.05850887506340591,-0.0425204526770403,-0.0351145303688749
0.2,0.4,42.82262322623226,-0.07577362154023051,-0.06006822003978221,,,-0.07816600952897991,-0.0740114089226382
0.2,0.5,42.82262322623226,-0.1206278437301294,-0.1021894080205491,,,-0.1239608620456719,-0.1194119000434475
0.2,0.6,42.82262322623226,-0.16410401564851448,-0.1453030645595834,,,-0.16744748250140098,
0.2,0.7,42.82262322623226,-0.2163263799542206,-0.1913128353186411,,,-0.2195248080304135,
0.2,0.8,42.82262322623226,-0.2618029201384333,-0.2375743874538443,,,-0.2658684731558444,
0.2,0.9,42.82262322623226,-0.3149659089281338,-0.2926888906039285,,,-0.3195933278509811,
0.3,0.3,42.82262322623226,-0.032796028362205,-0.026401897096232,-0.032654165750777,-0.019099740133865697,-0.0309836277926525,-0.0177170657805572
0.3,0.4,42.82262322623226,-0.0506589897651253,-0.04059978673847219,-0.050329687595583796,-0.0497267480186439,-0.0520484754114054,-0.04226444663213859
0.3,0.5,42.82262322623226,-0.0876655722032046,-0.0692478199410881,-0.0960163452203014,-0.1746856615844883,-0.08978390060238389,-0.0788195448773358
0.3,0.6,42.82262322623226,-0.1384084364699306,-0.1152316370024756,,,-0.1404752497247368,-0.12841609473729598
0.3,0.7,42.82262322623226,-0.1868195695385577,-0.1647809054056932,,,-0.1899468323811704,-0.1788740138684102
0.3,0.8,42.82262322623226,-0.2482690181161333,-0.2277460977827673,,,-0.2519215995803873,
0.3,0.9,42.82262322623226,-0.3053339954965854,-0.2825398435725842,,,-0.3091306995296424,
0.4,0.4,42.82262322623226,-0.040747352267451305,-0.036607135465432095,-0.0392496243779194,-0.0247897429403577,-0.0378344359059473,-0.024034195479869097
0.4,0.5,42.82262322623226,-0.061196493797080996,-0.053635271939986795,-0.0611469445699945,-0.0452921315638172,-0.06081674389636339,-0.05050959087627829
0.4,0.6,42.82262322623226,-0.1070857076335063,-0.0867938967183583,-0.10843453073381809,-0.10170014182085979,-0.1077574437030665,-0.0919073984335041
0.4,0.7,42.82262322623226,-0.16274538072412548,-0.1414859543107226,,,-0.16454064776636967,-0.15150205002014772
0.4,0.8,42.82262322623226,-0.2308569094320467,-0.2085545279057272,,,-0.2337278339342732,-0.222617650111319
0.4,0.9,42.82262322623226,-0.29562566392665934,-0.2724309707245651,,,-0.2995468998240746,
0.5,0.5,42.82262322623226,-0.0513609613327725,-0.047206074091053804,-0.0518349639538623,-0.03936668740564969,-0.047729051343780304,-0.02774644261974521
0.5,0.6,42.82262322623226,-0.07471369428128001,-0.06941022769050029,-0.07510451649714471,-0.0604926247732178,-0.0729706740207016,-0.06279380107345389
0.5,0.7,42.82262322623226,-0.1299433620402806,-0.1128038881439086,-0.1296160638883663,-0.1123265312680484,-0.1301229184042365,-0.1142372165008871
0.5,0.8,42.82262322623226,-0.2039305358186158,-0.1816135246727292,,,-0.20584036608147352,-0.1909195897939368
0.5,0.9,42.82262322623226,-0.2864028992867403,-0.2611527785236993,,,-0.2896986674223664,
0.6,0.6,42.82262322623226,-0.06261140722180049,-0.0725666575410186,-0.06414971717214969,-0.0516345218913586,-0.05739831360879719,-0.041893164530074696
0.6,0.7,42.82262322623226,-0.0934941764462041,-0.087616800372023,-0.0923176180964258,-0.079282778177103,-0.0912266964821204,-0.0731705245841898
0.6,0.8,42.82262322623226,-0.1660533788836737,-0.1533449112485976,-0.1679646049772159,-0.1522524676192354,-0.16597046708823518,-0.15474283591313348
0.6,0.9,42.82262322623226,-0.2585757979664866,-0.23940874967458853,,,-0.2611387580641769,-0.25564198453225073
0.7,0.7,42.82262322623226,-0.0838771174182357,-0.1006212480081913,-0.08111800517958011,-0.06531926485265999,-0.07526316219653499,-0.052866799490052394
0.7,0.8,42.82262322623226,-0.12166914700951009,-0.1348897266981337,-0.11735463835737579,-0.10557792007234129,-0.11898566842830799,-0.1204623796715028
0.7,0.9,42.82262322623226,-0.23229177346731458,-0.2181853145095887,,,-0.23444726084954978,-0.22905786098919562
0.8,0.8,42.82262322623226,-0.1128277845545731,-0.1437895446581279,-0.1067054777389593,-0.0967451537878052,-0.0983352024202952,-0.0582013265745103
0.8,0.9,42.82262322623226,-0.1852318875314389,-0.22058587136140217,-0.18828084778829102,-0.19427212369822128,-0.1848421039499884,-0.21293950036442058
0.9,0.9,42.82262322623226,-0.1744551664063189,-0.2975764520898979,-0.16586122047869079,,-0.140368523760936,-0.1177844061778999
0.01,0.01,42.82262322623226,-0.0022067757458670003,-0.0013281075533335025,-0.0025773162993873,-0.0016110423270182007,-0.0019495430890852,-0.0013056216253603016
0.01,0.02,42.82262322623226,-0.002853577647294699,-0.0032115463248223973,,,-0.0058619309554296,-0.0192043859259105
0.01,0.03,42.82262322623226,-0.0048190699606826,-0.0013060179540470979,,,-0.0088407717800278,
0.01,0.04,42.82262322623226,-0.0072918538012832,-0.002180952597356199,,,-0.0116073156736065,
0.01,0.05,42.82262322623226,-0.0088826176947935,-0.000778895164469301,,,-0.0136351445483778,
0.01,0.06,42.82262322623226,-0.012006692197105099,-0.004217710906789001,,,-0.0171541706236296,
0.01,0.07,42.82262322623226,-0.014388849302964298,-0.005564294862105201,,,-0.0195866070493313,
0.01,0.08,42.82262322623226,-0.017664252961914602,-0.006306952358850603,,,-0.0228652173618555,
0.01,0.09,42.82262322623226,-0.020593696775218197,-0.007322226934196197,,,-0.025650116817859198,
0.02,0.02,42.82262322623226,-0.0039269531326005,0.000461116116968599,-0.0037365944194795997,-4.750244918779942e-05,-0.0040850667277256,-5.200752462301145e-06
0.02,0.03,42.82262322623226,-0.0046355174123539995,-0.00017142271646120033,-0.0130659807176337,-0.0565597277982256,-0.0064309504140445,-0.0125733918549901
0.02,0.04,42.82262322623226,-0.0066327759597611,-0.00026116080460799815,,,-0.0095194068887079,-0.0175356758213858
0.02,0.05,42.82262322623226,-0.0086415035801427,-0.003548088095344997,,,-0.012038997979394402,
0.02,0.06,42.82262322623226,-0.0099180893914993,-0.0038229471713775998,,,-0.013809864430058001,
0.02,0.07,42.82262322623226,-0.0129872031139921,-0.003802149435869699,,,-0.016940395114865402,
0.02,0.08,42.82262322623226,-0.014562031114671,-0.007896882325206796,,,-0.0189611276353976,
0.02,0.09,42.82262322623226,-0.0179253634421615,-0.0099760543790905,,,-0.0225076094154332,
0.03,0.03,42.82262322623226,-0.0055771450104616,-0.0028374681871085015,-0.005826840515861899,-0.0020270928143739965,-0.0053333105294496004,-0.0026197654882808043
0.03,0.04,42.82262322623226,-0.0058550270388135995,0.0013351114675994001,-0.0087455975781364,-0.019300868400818696,-0.0078585682352446,-0.010210457928544001
0.03,0.05,42.82262322623226,-0.0080079177134003,-0.005713721666883002,-0.044640048413674,-0.2063119434164397,-0.010438759460385999,-0.016195718175665
0.03,0.06,42.82262322623226,-0.009302186278509601,-0.0030025695752726976,,,-0.0123672363250706,-0.0195935610501351
0.03,0.07,42.82262322623226,-0.010391013014792103,-0.0025085596446217003,,,-0.014048086390464601,
0.03,0.08,42.82262322623226,-0.013816332072275898,-0.0041030378459814,,,-0.0179042486758971,
0.03,0.09,42.82262322623226,-0.016281382283534502,-0.007666360869878899,,,-0.0195371654906742,
0.04,0.04,42.82262322623226,-0.0077572127319189,-0.002673042820468499,-0.0075486357985533,-0.00026238158402369996,-0.0071393430715192005,-0.0027006484067200985
0.04,0.05,42.82262322623226,-0.0076142528557825995,-0.00393832593296,-0.0089385146080344,-0.013899331377662097,-0.0086837960227743,-0.010525395006193
