m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,40.437455852093,-0.004993546133952004,-0.016976489393449812,-0.005453888579394099,-0.0071790241328344995,-0.0024563346044174997,-0.0006198993699847166
0.1,0.2,40.437455852093,-0.011958821706223598,-0.010325578734558222,,,-0.0300160471683365,-0.13003204260300782
0.1,0.3,40.437455852093,-0.011600258887263903,-0.02515651339280961,,,-0.0369198224374341,
0.1,0.4,40.437455852093,-0.014565702207711497,-0.023002466475122996,,,-0.039439590054419896,
0.1,0.5,40.437455852093,-0.0200527529871317,-0.02964365763986762,,,-0.0472949070460115,
0.1,0.6,40.437455852093,-0.0224632121414303,-0.028141881461401203,,,-0.047567165722015504,
0.1,0.7,40.437455852093,-0.0231082345819053,-0.03680301761104732,,,-0.0502908667998845,
0.1,0.8,40.437455852093,-0.021483363596187396,-0.03083077666215772,,,-0.0470911115572421,
0.1,0.9,40.437455852093,-0.024855163567830997,-0.0185511537529372,,,-0.0535186594482373,
0.2,0.2,40.437455852093,-0.018162895294948297,-0.0489747018615668,-0.013543701428678303,-0.018675799451544017,-0.011391706504969498,-0.0221390884116619
0.2,0.3,40.437455852093,-0.019924213732284,-0.032473352865088984,,,-0.036852827365697005,-0.12232081031507389
0.2,0.4,40.437455852093,-0.0198154513768432,-0.04249619728582779,,,-0.0401273014060725,-0.14777658834019838
0.2,0.5,40.437455852093,-0.022434230654045,-0.04573096428953469,,,-0.0457605850449798,-0.1668382385971062
0.2,0.6,40.437455852093,-0.026041061210873403,-0.04194267581717889,,,-0.049899616909831704,
0.2,0.7,40.437455852093,-0.024456080846121,-0.0615756235504146,,,-0.0486698858844046,
0.2,0.8,40.437455852093,-0.0288462408145504,-0.0466654760875756,,,-0.0539692568789594,
0.2,0.9,40.437455852093,-0.029454011351767798,-0.0658907987252774,,,-0.0564858331855551,
0.3,0.3,40.437455852093,-0.0262559150002439,-0.0584510640789046,-0.018274044872573704,-0.018753725809338206,-0.0181511833924489,-0.00044896874890210103
0.3,0.4,40.437455852093,-0.0272214370587166,-0.055223664296377206,,,-0.0409077443610802,-0.12834140732984162
0.3,0.5,40.437455852093,-0.0290727900431125,-0.06739924937209399,,,-0.0486916263383096,-0.1594879043947318
0.3,0.6,40.437455852093,-0.0327778367367611,-0.07673322792375781,,,-0.0526922062179579,-0.1839831213996156
0.3,0.7,40.437455852093,-0.0342198129566606,-0.08121213772232949,,,-0.056070437010833404,-0.1877456913992657
0.3,0.8,40.437455852093,-0.0384667701848578,-0.09015608291940849,,,-0.0606422429220513,-0.2034989627974484
