m,M,epsilon_of_M,delta_of_M,original_average,stat_AE_laplace,stat_AE_gaussian
0.1,0.1,2.091734574410594,1.0480017840687711e-09,40.437455852093,0.018146657259641714,
0.1,0.2,1.1467204006373655,1.0480017840687711e-09,40.437455852093,0.021512811930716153,0.03618063596284105
0.1,0.3,0.0,1.0480017840687711e-09,40.437455852093,,
0.1,0.4,,1.0480017840687711e-09,40.437455852093,,
0.1,0.5,,1.0480017840687711e-09,40.437455852093,,
0.1,0.6,,1.0480017840687711e-09,40.437455852093,,
0.1,0.7,,1.0480017840687711e-09,40.437455852093,,
0.1,0.8,,1.0480017840687711e-09,40.437455852093,,
0.1,0.9,,1.0480017840687711e-09,40.437455852093,,
0.2,0.2,2.1957034347255657,1.1790020070773678e-09,40.437455852093,0.02724790247953706,
0.2,0.3,1.7873901856317849,1.1790020070773678e-09,40.437455852093,0.030249370062663955,0.039681103395009305
0.2,0.4,1.351651942392443,1.1790020070773678e-09,40.437455852093,0.03173662545052798,0.04399214352777919
0.2,0.5,0.8317965641677488,1.1790020070773678e-09,40.437455852093,0.03527549152557785,0.06314681953667059
0.2,0.6,0.0,1.1790020070773678e-09,40.437455852093,,
0.2,0.7,,1.1790020070773678e-09,40.437455852093,,
0.2,0.8,,1.1790020070773678e-09,40.437455852093,,
0.2,0.9,,1.1790020070773678e-09,40.437455852093,,
0.3,0.3,2.3152271442985195,1.3474308652312782e-09,40.437455852093,0.03545133128365485,
0.3,0.4,2.098935712798195,1.3474308652312782e-09,40.437455852093,0.03726003882135525,
0.3,0.5,1.8847752157086266,1.3474308652312782e-09,40.437455852093,0.03961986605942859,0.04590060389705772
0.3,0.6,1.6538596199166304,1.3474308652312782e-09,40.437455852093,0.041388251498460434,0.052295370778291085
0.3,0.7,1.3417092459390996,1.3474308652312782e-09,40.437455852093,0.04382980622185856,0.05795060386897541
0.3,0.8,0.6555876770041492,1.3474308652312782e-09,40.437455852093,0.04815687328771368,0.09166181755900797
0.3,0.9,,1.3474308652312782e-09,40.437455852093,,
0.4,0.4,2.455171134975177,1.572002676103157e-09,40.437455852093,0.04349274605985246,
0.4,0.5,2.337355079671674,1.572002676103157e-09,40.437455852093,0.04574597696877086,
0.4,0.6,2.2143565033183177,1.572002676103157e-09,40.437455852093,0.04764312055010983,
0.4,0.7,2.0253591891370695,1.572002676103157e-09,40.437455852093,0.04907336219497921,
0.4,0.8,1.5736412697537372,1.572002676103157e-09,40.437455852093,0.051416516246343275,0.0647854941117846
0.4,0.9,,1.572002676103157e-09,40.437455852093,,
0.5,0.5,2.6230812603996645,1.8864032113237885e-09,40.437455852093,0.053254073034029986,
0.5,0.6,2.5512438364419507,1.8864032113237885e-09,40.437455852093,0.05245205050057521,
0.5,0.7,2.433763081857055,1.8864032113237885e-09,40.437455852093,0.05532605870353847,
0.5,0.8,2.0882727424955005,1.8864032113237885e-09,40.437455852093,0.0557608434270569,
0.5,0.9,,1.8864032113237885e-09,40.437455852093,,
0.6,0.6,2.8316026503692244,2.3580040141547357e-09,40.437455852093,0.06375660474108118,
0.6,0.7,2.7715112802169353,2.3580040141547357e-09,40.437455852093,0.06979029309318263,
