m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,40.437455852093,-0.00017564208096726232,-0.00028707180332340006,-0.0001664183018904623,-0.00016020812781130007,-0.0001713382440632577,-0.00023369527102679998
0.1,0.2,40.437455852093,-0.00019680209216861626,-0.0003758215677964,,,-0.0002251359361670621,-0.0008795910564912
0.1,0.3,40.437455852093,-0.00031191864814724026,-0.0005252176913554,,,-0.00034790575523238913,
0.1,0.4,40.437455852093,-0.00038359740906046037,-0.0006251639227749001,,,-0.0004167112670657007,
0.1,0.5,40.437455852093,-0.00042295025692820436,-0.0007434962692749001,,,-0.00046885655344423464,
0.1,0.6,40.437455852093,-0.0005611230771376538,-0.0008044003008015001,,,-0.000599504743905722,
0.1,0.7,40.437455852093,-0.0006530022527629689,-0.001192806972772,,,-0.0006902016783707724,
0.1,0.8,40.437455852093,-0.0006234387758301884,-0.0010979119502538,,,-0.0006694959102295764,
0.1,0.9,40.437455852093,-0.0007770992834187974,-0.0010968650325021,,,-0.0008178736183554479,
0.2,0.2,40.437455852093,-0.00045413550127551165,-0.0007326871290733,-0.00041534903932561164,-0.0005586523905244,-0.00042808908506688343,-0.0004513600359578999
0.2,0.3,40.437455852093,-0.0004799264756442065,-0.0008568839561808001,-0.0006103844931065065,-0.0024739911125288,-0.0005026637201413275,-0.0011670992722431
0.2,0.4,40.437455852093,-0.0005660659250715499,-0.0011391055324720002,,,-0.0005940837871227233,-0.0015403644293651001
0.2,0.5,40.437455852093,-0.0006111136840159867,-0.0011939077197049,,,-0.0006648566146695057,
0.2,0.6,40.437455852093,-0.0006509875002249204,-0.0010446263557394,,,-0.0006885131106983559,
0.2,0.7,40.437455852093,-0.000785478907969377,-0.0016411898300443,,,-0.0008298622405644166,
0.2,0.8,40.437455852093,-0.0009231506055032927,-0.0017636757092192,,,-0.0009580375647038949,
0.2,0.9,40.437455852093,-0.0009207830967922882,-0.0016889871292236,,,-0.0009691754229133321,
0.3,0.3,40.437455852093,-0.0007495184354412714,-0.0015760766944099998,-0.0007726076622849714,-0.0012982292704928,-0.0007363653021027967,-0.0009458222501250997
0.3,0.4,40.437455852093,-0.0007857596107735169,-0.0015249892415228,-0.0007758221254343168,-0.0018726241961432,-0.000785961457480505,-0.0015285554328606
0.3,0.5,40.437455852093,-0.000899503715364256,-0.0016143560749458997,-0.001073537931527056,-0.0041109396686883,-0.0009175767340841088,-0.0018486105309331998
0.3,0.6,40.437455852093,-0.0009537088480114097,-0.0014112967625734,,,-0.0009822379230647348,-0.0018711133978486
0.3,0.7,40.437455852093,-0.001052245764339329,-0.0020700815442301,,,-0.0010897502798174355,-0.0025899428614327
0.3,0.8,40.437455852093,-0.0011360905504783118,-0.0018801582267182,,,-0.0011711549436575642,
0.3,0.9,40.437455852093,-0.0012731827011297821,-0.0022268527374731998,,,-0.001308123266505706,
0.4,0.4,40.437455852093,-0.0011619330876691542,-0.0022620762116842,-0.0011331287260291543,-0.0015502465231815002,-0.0011089033621769424,-0.0014894168348845002
0.4,0.5,40.437455852093,-0.0012575738550505374,-0.0025078971543968,-0.0012605436050195373,-0.001798475502992,-0.0012647801833252361,-0.0020827534279594
0.4,0.6,40.437455852093,-0.0013931905496702521,-0.0030076824798355,-0.0013684482787101522,-0.0029725008976588,-0.0013909308382369192,-0.003118133626868
0.4,0.7,40.437455852093,-0.0013724914140694161,-0.0032293719989237002,-0.001555773623804516,-0.007775532042801099,-0.001384491159729424,-0.0033458548426822
0.4,0.8,40.437455852093,-0.0016938587994591043,-0.0023388527908022,,,-0.0017097974391898877,-0.0027833967957672
0.4,0.9,40.437455852093,-0.0015644071610449223,-0.0034543907533538996,,,-0.0016098252023781675,
0.5,0.5,40.437455852093,-0.001990042958570258,-0.0040774241939682,-0.0019169541368657577,-0.0022727884885584,-0.0019148876717368002,-0.0025628491706414995
0.5,0.6,40.437455852093,-0.0019275717004011543,-0.0045673596361100995,-0.0018942255323480541,-0.0023994167852888,-0.0018848149013314143,-0.0040617300646285
0.5,0.7,40.437455852093,-0.0023247037408103857,-0.0047989224601723,-0.0022794650176623855,-0.0035917690968249997,-0.0023184399965694422,-0.0045974950725836995
0.5,0.8,40.437455852093,-0.002141167188848181,-0.0043271671885404,-0.002562211810473681,-0.0117171483026817,-0.0021482045904525496,-0.0045951733904071
0.5,0.9,40.437455852093,-0.0024837991633623385,-0.0050382855336607996,,,-0.00253237692824065,
0.6,0.6,40.437455852093,-0.002773432605163705,-0.0063023499478404,-0.002785754422079905,-0.0033056483871925003,-0.0026220356203108,-0.0044923161541637995
0.6,0.7,40.437455852093,-0.0030336754452387755,-0.007469658360214301,-0.0031953105136404755,-0.0061423572092024,-0.002988357105566576,-0.006479979520235501
0.6,0.8,40.437455852093,-0.0033310222719061416,-0.007040760530681,-0.003233185227393342,-0.0061077725118297,-0.0033169687983288405,-0.00695858920007
0.6,0.9,40.437455852093,-0.0034482723252420903,-0.0075229116916095,,,-0.003480830245757157,-0.0080630201789693
0.7,0.7,40.437455852093,-0.004812813657495142,-0.0116949654952408,-0.004095525959706341,-0.0050065767681564,-0.0045640137323500005,-0.0079521777060873
0.7,0.8,40.437455852093,-0.004257837903246324,-0.0115527163754082,-0.0042500301619094235,-0.0065067385737313,-0.004176800319136801,-0.010225940086887899
0.7,0.9,40.437455852093,-0.004268955063565544,-0.0111824537431079,,,-0.004286482401747844,-0.0114484441978161
0.8,0.8,40.437455852093,-0.007497241319547141,-0.0216176636084792,-0.006446216221844742,,-0.0070912188302618,-0.0138343660372648
0.8,0.9,40.437455852093,-0.007369648165291311,-0.0266798834967159,-0.006510329197062011,-0.0135534087581906,-0.0073369416451972555,-0.0260007144355985
0.9,0.9,40.437455852093,-0.016706260036510632,-0.0903071927440749,-0.013414809367630634,,-0.015359102634798599,-0.060894243504768894
0.01,0.01,40.437455852093,-1.4068556270226166e-05,-6.808682016850004e-05,-3.094979507059916e-05,1.475856759029998e-05,-1.7007533061131885e-05,-8.89301330919e-05
0.01,0.02,40.437455852093,-1.9002972284217275e-05,-2.8498654626899953e-05,,,-4.6755339773158795e-05,-0.0005575954745961
0.01,0.03,40.437455852093,-2.3479219334484728e-05,-0.00026954122416199993,,,-6.172598832478998e-05,
0.01,0.04,40.437455852093,-1.1907432278644581e-05,-7.589484684379991e-05,,,-5.328444025997194e-05,
0.01,0.05,40.437455852093,-3.5317732685245395e-05,-3.1118993246199923e-05,,,-7.653214408224709e-05,
0.01,0.06,40.437455852093,-2.8504938373764194e-05,-9.586983148950003e-05,,,-8.22235791406083e-05,
0.01,0.07,40.437455852093,-5.2866725820540984e-05,-0.00010916796336770003,,,-9.34533081279398e-05,
0.01,0.08,40.437455852093,-4.314915567900785e-05,-0.0001505081096143,,,-8.067090184056884e-05,
0.01,0.09,40.437455852093,-5.327552238037018e-05,-0.0002224323550586001,,,-9.952763745680739e-05,
0.02,0.02,40.437455852093,-4.2271048284839176e-05,-6.59299046356001e-05,-3.7548449962530906e-05,-2.1782018368700037e-05,-3.9725176951876576e-05,-3.966044791950006e-05
0.02,0.03,40.437455852093,-2.312451490917919e-05,4.623115345040005e-05,-0.00014329387869313479,-0.0020007656021156003,-4.760056862945032e-05,-0.0003641905871462
0.02,0.04,40.437455852093,-4.368560434569244e-05,-6.597880980039998e-05,,,-7.345215327662983e-05,-0.0006678218468998
0.02,0.05,40.437455852093,-4.173001624013729e-05,-5.405258069060006e-05,,,-7.491452585866546e-05,
0.02,0.06,40.437455852093,-5.980084148218998e-05,-0.00015900097253800007,,,-8.707263319209738e-05,
0.02,0.07,40.437455852093,-4.7027530918321075e-05,-0.0002749248488821,,,-9.491154495151744e-05,
0.02,0.08,40.437455852093,-5.5463271246059326e-05,-0.0002188404362660001,,,-9.536178407271447e-05,
0.02,0.09,40.437455852093,-5.640367694802995e-05,-0.0001816323725985999,,,-0.00010279142544275726,
0.03,0.03,40.437455852093,-5.6290576280046914e-05,-0.0002147521086893001,-4.075490668706998e-05,-0.00018661435939290008,-6.333876323148512e-05,-0.00020176113015870007
0.03,0.04,40.437455852093,-6.610674240500704e-05,-0.00023106639574800006,-9.281936198340704e-05,-0.0010815709270203,-8.023651240464803e-05,-0.00047051753705390004
0.03,0.05,40.437455852093,-7.873023569633441e-05,-0.0002574772712992,-0.0004400995993895344,-0.0049859101296334,-9.340509871115491e-05,-0.0006900602347873
0.03,0.06,40.437455852093,-7.842691322375767e-05,-0.0001309031734564001,,,-9.876574805221472e-05,-0.0006225944561423001
0.03,0.07,40.437455852093,-6.861640256645853e-05,-8.904721435840004e-05,,,-0.00010583713466962488,
0.03,0.08,40.437455852093,-6.316181350683208e-05,-0.00018030497217350007,,,-9.821391052634146e-05,
0.03,0.09,40.437455852093,-8.334045339266822e-05,-0.00013185390343299999,,,-0.00011791357839963962,
0.04,0.04,40.437455852093,-7.574477598162307e-05,-0.0001218215053988,-7.094588695682308e-05,-0.00014920053200299997,-7.480764753253272e-05,-4.596248888669998e-05
0.04,0.05,40.437455852093,-0.00010913242426965802,-0.0002103453736487,-8.388894746095803e-05,-0.0006463104414799,-0.00011290034545149286,-0.00045824397390329996
0.04,0.06,40.437455852093,-8.196142581239187e-05,-0.000234055212682,-0.00018134354258479186,-0.0020216524141863,-0.00010035453396121027,-0.0005770570805243001
0.04,0.07,40.437455852093,-8.736473260665482e-05,-0.00015241040113019998,-0.0006379826149751548,-0.0105110488937619,-0.00012325792143881654,-0.0005409579992414
0.04,0.08,40.437455852093,-0.00010733330268829534,-0.00010429858785469999,,,-0.00013989975807360264,-0.000609600913675
0.04,0.09,40.437455852093,-0.00010465564904862564,-0.00022268570974010005,,,-0.0001378576919126835,
0.05,0.05,40.437455852093,-0.00010573728879620197,-0.00011287892905130004,-0.00010245517238960196,-0.00010925893058420007,-0.00011004817502556553,-4.534239236229996e-05
0.05,0.06,40.437455852093,-0.00010808252505659694,-0.00039847518210909996,-0.00013419520425249695,-0.0004733151997893,-0.00011636551114505575,-0.000502632866864
0.05,0.07,40.437455852093,-0.0001359679855664051,-0.00017508680662459998,-0.00017645854902730512,-0.0011196767710363,-0.00015018287990788037,-0.00047002137383849997
0.05,0.08,40.437455852093,-0.00012584065698177365,-0.00021767980368949996,-0.00032035694471307366,-0.0038160889062016003,-0.00014519652723659894,-0.000556385993457
0.05,0.09,40.437455852093,-0.00012063669376698028,-0.00024727527398829996,-0.0010039591542991802,-0.017148738669771502,-0.00014451750394934768,-0.0006929313043126
0.06,0.06,40.437455852093,-0.00012335985831960015,-0.00027941242355580007,-0.00012163085917840015,-9.388415366520006e-05,-0.00011969970511490764,-0.00023312222962580003
0.06,0.07,40.437455852093,-0.00012163200792852417,-0.00013610640801959997,-0.00015428556670332415,-0.00048657028155299996,-0.00012777864332197357,-0.00036772128451649993
0.06,0.08,40.437455852093,-0.0001414026105041221,-0.00022225054145780005,-0.00015655845184322213,-0.0010128770565514,-0.00015944689980446368,-0.00047539498169
0.06,0.09,40.437455852093,-0.00012276348795542521,-0.0002323494022316,-0.0002494350861140252,-0.0022646476486483,-0.00014427943632871096,-0.0005918559347412001
0.07,0.07,40.437455852093,-0.0001510068926798637,-0.0002636167895371,-0.00016232872076566373,-0.00018474418469390007,-0.00014536930532470623,-0.00021332069255989997
0.07,0.08,40.437455852093,-0.00014466695173389197,-0.00024422071515330004,-0.00016682935679899197,-0.0004896435132432,-0.0001564524807602864,-0.000310457807662
0.07,0.09,40.437455852093,-0.00014093574710287644,-0.0003425227246538,-0.00017709112951677642,-0.0010958721026837,-0.00014809148515976782,-0.00042176820835400006
0.08,0.08,40.437455852093,-0.00017617438198020742,-0.00029375843739690003,-0.0001671313057715074,-0.00020402500885329997,-0.0001765220478894691,-0.0001585054804977001
0.08,0.09,40.437455852093,-0.00013349455522773917,-0.00021091001899320005,-0.00017851670268183918,-0.00041367841434969996,-0.00014010854556660015,-0.00023876880465510003
0.09,0.09,40.437455852093,-0.00017101723407244118,-0.00018252423892760002,-0.00015913869939914116,-0.0002635203546853999,-0.00016894941502632556,-0.00016086018237770005
0.11,0.11,40.437455852093,-0.00019170035714593918,-0.0004973123508254001,-0.00021859159299623916,-0.00027727930612630005,-0.00019272115277999143,-0.00036903541514620006
0.12,0.12,40.437455852093,-0.0002455586681981931,-0.0005022980086666001,-0.0002310474423227931,-0.00029625536243879994,-0.00023801906608579145,-0.00033071104638260015
0.13,0.13,40.437455852093,-0.0002596380565602414,-0.0005462216942389,-0.00026725584417334146,-0.00035003380302759996,-0.0002567141490052086,-0.00047839271183159997
0.14,0.14,40.437455852093,-0.0002717992481806089,-0.0005030492855281,-0.0002828922960088089,-0.00038488261361769997,-0.0002675741741985231,-0.0005306520410267
0.15,0.15,40.437455852093,-0.0003155126980113194,-0.0005324756653912,-0.00031348621588091945,-0.0004402763279403,-0.000304271258635275,-0.00037604132234519993
0.16,0.16,40.437455852093,-0.0003391173375238219,-0.0007321574053671001,-0.0003310833612574219,-0.0004551429478504001,-0.0003225346497046116,-0.0005428055813777002
0.17,0.17,40.437455852093,-0.0003566741051176195,-0.0007221700425209001,-0.0003734591112941195,-0.00039180110918310006,-0.000345107368616441,-0.0005187012623919001
0.18,0.18,40.437455852093,-0.0003670310478232548,-0.0006830528744349001,-0.0003674939570269548,-0.0005758520572484,-0.0003466807386389955,-0.0004609139539560001
0.19,0.19,40.437455852093,-0.00041140762855734113,-0.0006731939293174999,-0.00038287014450854115,-0.0005536879388909,-0.0003893272718007956,-0.0003086816640387
0.21,0.21,40.437455852093,-0.000451761801983566,-0.0010062550013391,-0.000429022561718866,-0.0004884669420072999,-0.0004289738242669935,-0.0008439206977474999
0.22,0.22,40.437455852093,-0.0004563908925003193,-0.0009624697919510001,-0.00045903760381061937,-0.0007253197622684,-0.00044809906335756164,-0.00041088673539710005
0.23,0.23,40.437455852093,-0.00045484469278632,-0.0011862566386008,-0.00045324988219282007,-0.0006538929877924001,-0.00042756806255077383,-0.0006917480359226
0.24,0.24,40.437455852093,-0.0005169868963855734,-0.0009673245289837999,-0.0004808011900442734,-0.0007296162155449999,-0.0005027960047545156,-0.0005724067619935999
