m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,40.437455852093,-0.010676363582327097,-0.006734853523529101,-0.0108219617306042,-0.004499773468443005,-0.010592935834658698,-0.003561621617285099
0.1,0.2,40.437455852093,-0.013577542252551299,-0.006094180680305698,,,-0.0184298643067273,-0.0320093479899205
0.1,0.3,40.437455852093,-0.017405101906318603,-0.0125679853778643,,,-0.024159495808208403,
0.1,0.4,40.437455852093,-0.0190075647278818,-0.012888317195444199,,,-0.026092227104748997,
0.1,0.5,40.437455852093,-0.0224129674212224,-0.0151321640377695,,,-0.0300096142451211,
0.1,0.6,40.437455852093,-0.024653584982905798,-0.0171728811653089,,,-0.0327068509639023,
0.1,0.7,40.437455852093,-0.026709137923646997,-0.020900373760043,,,-0.0348364552474423,
0.1,0.8,40.437455852093,-0.028793090136056396,-0.020760338746751407,,,-0.037089985367835095,
0.1,0.9,40.437455852093,-0.032192357400292096,-0.024331812064200604,,,-0.0404076416821603,
0.2,0.2,40.437455852093,-0.020474184026071297,-0.014373095517430094,-0.018133435579397096,-0.005459473604430699,-0.0185762834098608,-0.009702745929580696
0.2,0.3,40.437455852093,-0.0231266083185835,-0.023658391958362897,-0.0318169982330629,-0.08672181663744111,-0.0254563556514772,-0.035274043135062196
0.2,0.4,40.437455852093,-0.023503238316823598,-0.025674594818832608,,,-0.028344187721840497,-0.046637695713023605
0.2,0.5,40.437455852093,-0.028353252337625798,-0.0240408312041435,,,-0.0336928311258693,-0.051676689149773
0.2,0.6,40.437455852093,-0.029850226516232196,-0.029712101735213797,,,-0.0368447917989201,
0.2,0.7,40.437455852093,-0.0323521131672554,-0.03117692605929591,,,-0.0385161092473683,
0.2,0.8,40.437455852093,-0.0341005114303707,-0.031661474732845904,,,-0.041061228459892296,
0.2,0.9,40.437455852093,-0.035935019432262696,-0.029746785972291204,,,-0.044069087221905695,
0.3,0.3,40.437455852093,-0.028700083907434296,-0.0321829833007127,-0.027421600191303602,-0.014911123982286598,-0.024843726405177395,-0.018858261570663407
0.3,0.4,40.437455852093,-0.030170813415300604,-0.031051848731694302,-0.031587795802850205,-0.04673079474700861,-0.0312831425758142,-0.0369594327551132
0.3,0.5,40.437455852093,-0.0331278515428493,-0.0352521322629469,-0.06592050577022439,-0.268451305579494,-0.035537616809745196,-0.0496171016843716
0.3,0.6,40.437455852093,-0.0342520922188686,-0.0315430914129588,,,-0.038491674710000104,-0.053352685099448
0.3,0.7,40.437455852093,-0.036229845521958404,-0.036123311974928095,,,-0.0414833191183915,-0.05928315789027659
0.3,0.8,40.437455852093,-0.0383582622156676,-0.03638872203882349,,,-0.0437035455873498,
0.3,0.9,40.437455852093,-0.0406685204389166,-0.041052966479372094,,,-0.0481899389630587,
0.4,0.4,40.437455852093,-0.0365918407310951,-0.044567370328646695,-0.0354009318006449,-0.019688549218045394,-0.0330744586888665,-0.0244710009855275
0.4,0.5,40.437455852093,-0.037713204926739304,-0.047388990207452304,-0.037828055620546,-0.04274020394801121,-0.037001593038475306,-0.0441224380476796
0.4,0.6,40.437455852093,-0.0424770266510494,-0.0485407975787716,-0.0462064446712738,-0.0815857899456101,-0.0433765481247518,-0.0574739951945263
0.4,0.7,40.437455852093,-0.0417293381781244,-0.0460322038777174,,,-0.0448504662973183,-0.0578503306518447
0.4,0.8,40.437455852093,-0.047100150004872096,-0.0543986254717154,,,-0.0516964864518136,-0.0753070977531429
0.4,0.9,40.437455852093,-0.0459144949096061,-0.0550276790478116,,,-0.0520091162395269,
0.5,0.5,40.437455852093,-0.04525563686446481,-0.0652211834179522,-0.0444546578404639,-0.0297197282818248,-0.0388604446337032,-0.0316729048524009
0.5,0.6,40.437455852093,-0.0474827494289298,-0.0707238686217164,-0.045796974862096995,-0.037262289851587894,-0.0448505588564986,-0.0552140052598917
0.5,0.7,40.437455852093,-0.0488565124601207,-0.0645770055513368,-0.0523300342091082,-0.0785400342599149,-0.0490328428996446,-0.0611124901497205
0.5,0.8,40.437455852093,-0.0498715756299942,-0.0751033935171339,,,-0.0532923330295308,-0.0885351107852774
0.5,0.9,40.437455852093,-0.0551295959208732,-0.0664644075584624,,,-0.061321921952064096,
0.6,0.6,40.437455852093,-0.0601427169934861,-0.07948525994077749,-0.0548773301783346,-0.0402052068903922,-0.051543428721514295,-0.03322784428529568
