m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.02,0.02,0.7393912568063585,9.243375735486561e-10,1.0,1.0,1.0,1.0
0.02,0.03,1.2340443799871024,9.243375735486561e-10,1.0,,1.0,1.0
0.02,0.04,1.728668760322827,9.243375735486561e-10,1.0,,1.0,1.0
0.02,0.05,2.223264087120667,9.243375735486561e-10,1.0,,1.0,1.0
0.02,0.06,2.717830044622758,9.243375735486561e-10,1.0,,1.0,1.0
0.02,0.07,3.2123663118955554,9.243375735486561e-10,1.0,,1.0,1.0
0.02,0.08,3.706872562716081,9.243375735486561e-10,1.0,,1.0,1.0
0.02,0.09,4.201348465455063,9.243375735486561e-10,1.0,,1.0,1.0
0.03,0.03,0.734044379987102,9.14905557492037e-10,1.0,1.0,1.0,1.0
0.03,0.04,1.062002093656161,9.14905557492037e-10,1.0,,1.0,1.0
0.03,0.05,1.3899307537873329,9.14905557492037e-10,1.0,,1.0,1.0
0.03,0.06,1.7178300446227581,9.14905557492037e-10,1.0,,1.0,1.0
0.03,0.07,2.045699645228887,9.14905557492037e-10,1.0,,1.0,1.0
0.03,0.08,2.373539229382749,9.14905557492037e-10,1.0,,1.0,1.0
0.03,0.09,2.7013484654550624,9.14905557492037e-10,1.0,,1.0,1.0
0.04,0.04,0.7286687603228275,9.054735414354184e-10,1.0,1.0,1.0,1.0
0.04,0.05,0.9732640871206666,9.054735414354184e-10,1.0,1.0,1.0,1.0
0.04,0.06,1.2178300446227581,9.054735414354184e-10,1.0,,1.0,1.0
0.04,0.07,1.462366311895554,9.054735414354184e-10,1.0,,1.0,1.0
0.04,0.08,1.7068725627160821,9.054735414354184e-10,1.0,,1.0,1.0
0.04,0.09,1.9513484654550628,9.054735414354184e-10,1.0,,1.0,1.0
0.05,0.05,0.7232640871206666,8.960415253787996e-10,1.0,1.0,1.0,1.0
0.05,0.06,0.917830044622758,8.960415253787996e-10,1.0,1.0,1.0,1.0
0.05,0.07,1.1123663118955545,8.960415253787996e-10,1.0,,1.0,1.0
0.05,0.08,1.3068725627160815,8.960415253787996e-10,1.0,,1.0,1.0
0.05,0.09,1.501348465455063,8.960415253787996e-10,1.0,,1.0,1.0
0.06,0.06,0.7178300446227582,8.866095093221806e-10,1.0,1.0,1.0,1.0
0.06,0.07,0.8790329785622212,8.866095093221806e-10,1.0,1.0,1.0,1.0
0.06,0.08,1.0402058960494147,8.866095093221806e-10,1.0,,1.0,1.0
0.06,0.09,1.201348465455063,8.866095093221806e-10,1.0,,1.0,1.0
0.07,0.07,0.7123663118955542,8.771774932655613e-10,1.0,1.0,1.0,1.0
0.07,0.08,0.8497297055732245,8.771774932655613e-10,1.0,1.0,1.0,1.0
0.07,0.09,0.9870627511693488,8.771774932655613e-10,1.0,1.0,1.0,1.0
0.08,0.08,0.7068725627160817,8.677454772089426e-10,1.0,1.0,1.0,1.0
0.08,0.09,0.8263484654550631,8.677454772089426e-10,1.0,1.0,1.0,1.0
0.09,0.09,0.7013484654550635,8.583134611523236e-10,1.0,1.0,1.0,1.0
0.11,0.11,0.6902078724156684,8.394494290390861e-10,1.0,1.0,1.0,1.0
0.12,0.12,0.684590685249214,8.300174129824673e-10,1.0,1.0,1.0,1.0
0.13,0.13,0.678941766967579,8.20585396925848e-10,1.0,1.0,1.0,1.0
0.14,0.14,0.6732607570392793,8.111533808692291e-10,1.0,1.0,1.0,1.0
