m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.2,0.7,-0.762,-0.29600000000000004,-0.7280000000000001,-0.674,,,,,-0.774,,-0.796,-0.792
0.2,0.8,-0.784,-0.394,-0.752,-0.702,,,,,-0.802,,-0.834,-0.8180000000000001
0.2,0.9,-0.84,-0.41400000000000003,-0.786,-0.726,,,,,-0.852,,-0.854,-0.844
0.3,0.3,-0.578,-0.22200000000000003,-0.514,-0.484,-0.5640000000000001,-0.19800000000000006,-0.526,-0.488,-0.5499999999999999,-0.07600000000000001,-0.44999999999999996,-0.358
0.3,0.4,-0.6459999999999999,-0.256,-0.5960000000000001,-0.528,-0.6479999999999999,-0.30400000000000005,-0.6340000000000001,-0.5640000000000001,-0.6539999999999999,-0.34199999999999997,-0.6459999999999999,-0.594
0.3,0.5,-0.6859999999999999,-0.29000000000000004,-0.658,-0.5840000000000001,,,,,-0.704,-0.522,-0.734,-0.692
0.3,0.6,-0.6639999999999999,-0.29600000000000004,-0.654,-0.5900000000000001,,,,,-0.6759999999999999,,-0.724,-0.708
0.3,0.7,-0.744,-0.32800000000000007,-0.7060000000000001,-0.664,,,,,-0.762,,-0.786,-0.78
0.3,0.8,-0.79,-0.372,-0.768,-0.694,,,,,-0.802,,-0.838,-0.812
0.3,0.9,-0.854,-0.42400000000000004,-0.798,-0.722,,,,,-0.872,,-0.878,-0.838
0.4,0.4,-0.64,-0.268,-0.5960000000000001,-0.54,-0.6459999999999999,-0.23200000000000004,-0.5880000000000001,-0.548,-0.5680000000000001,-0.07,-0.458,-0.388
0.4,0.5,-0.688,-0.30400000000000005,-0.652,-0.5760000000000001,-0.692,-0.30600000000000005,-0.65,-0.5840000000000001,-0.688,-0.32199999999999995,-0.666,-0.5940000000000001
0.4,0.6,-0.6779999999999999,-0.29600000000000004,-0.65,-0.5980000000000001,,,,,-0.688,-0.42800000000000005,-0.71,-0.6759999999999999
0.4,0.7,-0.742,-0.3360000000000001,-0.7060000000000001,-0.676,,,,,-0.76,-0.5780000000000001,-0.782,-0.784
0.4,0.8,-0.8160000000000001,-0.366,-0.776,-0.72,,,,,-0.8280000000000001,,-0.846,-0.834
0.4,0.9,-0.844,-0.43000000000000005,-0.784,-0.728,,,,,-0.862,,-0.864,-0.848
0.5,0.5,-0.6719999999999999,-0.28800000000000003,-0.6380000000000001,-0.5760000000000001,-0.6839999999999999,-0.252,-0.6400000000000001,-0.5720000000000001,-0.5640000000000001,-0.07800000000000001,-0.432,-0.34400000000000003
0.5,0.6,-0.692,-0.30400000000000005,-0.672,-0.6,-0.69,-0.28,-0.666,-0.5960000000000001,-0.6859999999999999,-0.25,-0.632,-0.5499999999999999
0.5,0.7,-0.764,-0.32200000000000006,-0.728,-0.682,-0.818,-0.40800000000000003,-0.756,-0.738,-0.772,-0.404,-0.776,-0.742
0.5,0.8,-0.788,-0.396,-0.788,-0.7,,,,,-0.806,-0.646,-0.86,-0.812
0.5,0.9,-0.858,-0.42400000000000004,-0.802,-0.76,,,,,-0.87,,-0.874,-0.874
0.6,0.6,-0.696,-0.31600000000000006,-0.6880000000000001,-0.618,-0.724,-0.31600000000000006,-0.666,-0.626,-0.558,-0.048000000000000015,-0.42400000000000004,-0.274
0.6,0.7,-0.756,-0.32400000000000007,-0.7140000000000001,-0.672,-0.746,-0.29200000000000004,-0.7080000000000001,-0.662,-0.722,-0.19600000000000004,-0.658,-0.5700000000000001
0.6,0.8,-0.79,-0.396,-0.77,-0.718,,,,,-0.8,-0.478,-0.834,-0.7899999999999999
0.6,0.9,-0.864,-0.43000000000000005,-0.8160000000000001,-0.772,,,,,-0.876,,-0.886,-0.888
0.7,0.7,-0.736,-0.32600000000000007,-0.7160000000000001,-0.67,-0.776,,-0.7100000000000001,-0.6839999999999999,-0.494,0.006000000000000005,-0.32800000000000007,-0.218
0.7,0.8,-0.812,-0.374,-0.778,-0.73,-0.8160000000000001,-0.378,-0.786,-0.732,-0.794,-0.264,-0.73,-0.658
0.7,0.9,-0.868,-0.466,-0.812,-0.746,,,,,-0.886,,-0.892,-0.856
0.8,0.8,-0.804,-0.394,-0.766,-0.726,-0.8160000000000001,,-0.756,-0.706,-0.37200000000000005,-0.03,-0.21,-0.164
0.8,0.9,-0.888,-0.432,-0.806,-0.804,,,,,-0.892,-0.518,-0.846,-0.832
0.9,0.9,-0.894,-0.436,-0.8140000000000001,-0.798,-0.858,,-0.808,-0.782,-0.224,-0.017999999999999988,-0.038000000000000006,-0.02800000000000001
0.01,0.01,-0.05599999999999994,0.018000000000000016,-0.1080000000000001,-0.128,-0.03400000000000003,0.014000000000000012,-0.03600000000000003,-0.05400000000000005,-0.05599999999999994,-0.0,-0.124,-0.08799999999999997
0.01,0.02,-0.118,0.018000000000000016,-0.1359999999999999,-0.14200000000000002,,,,,-0.128,,-0.19799999999999995,-0.238
0.01,0.03,-0.20199999999999996,-0.045999999999999985,-0.17000000000000004,-0.21600000000000008,,,,,-0.21599999999999997,,-0.24,-0.30600000000000005
0.01,0.04,-0.26,-0.0,-0.24,-0.262,,,,,-0.27,,-0.30200000000000005,-0.358
0.01,0.05,-0.254,-0.026000000000000023,-0.21800000000000008,-0.28800000000000003,,,,,-0.268,,-0.28800000000000003,-0.378
0.01,0.06,-0.274,-0.0020000000000000018,-0.23399999999999999,-0.30400000000000005,,,,,-0.28400000000000003,,-0.29600000000000004,-0.398
0.01,0.07,-0.29600000000000004,-0.008000000000000007,-0.272,-0.3320000000000001,,,,,-0.31000000000000005,,-0.34199999999999997,-0.42400000000000004
0.01,0.08,-0.348,-0.02200000000000002,-0.29599999999999993,-0.356,,,,,-0.358,,-0.358,-0.44999999999999996
0.01,0.09,-0.358,-0.04999999999999999,-0.3420000000000001,-0.3340000000000001,,,,,-0.372,,-0.41200000000000003,-0.42600000000000005
0.02,0.02,-0.118,0.010000000000000009,-0.124,-0.14800000000000002,-0.09599999999999997,0.028000000000000025,-0.1279999999999999,-0.10799999999999998,-0.118,0.01200000000000001,-0.13,-0.122
0.02,0.03,-0.19399999999999995,-0.043999999999999984,-0.16800000000000004,-0.21000000000000008,,,,,-0.20799999999999996,-0.35799999999999993,-0.238,-0.29800000000000004
0.02,0.04,-0.254,-0.0,-0.24,-0.262,,,,,-0.264,,-0.30000000000000004,-0.354
0.02,0.05,-0.26,-0.030000000000000027,-0.2280000000000001,-0.28600000000000003,,,,,-0.274,,-0.30000000000000004,-0.378
0.02,0.06,-0.278,-0.010000000000000009,-0.238,-0.31200000000000006,,,,,-0.28800000000000003,,-0.29800000000000004,-0.406
0.02,0.07,-0.29600000000000004,-0.0,-0.264,-0.31800000000000006,,,,,-0.31000000000000005,,-0.33599999999999997,-0.41000000000000003
0.02,0.08,-0.344,-0.02200000000000002,-0.29599999999999993,-0.362,,,,,-0.354,,-0.356,-0.45599999999999996
0.02,0.09,-0.36,-0.04999999999999999,-0.3400000000000001,-0.3440000000000001,,,,,-0.374,,-0.41200000000000003,-0.43600000000000005
0.03,0.03,-0.20399999999999996,-0.020000000000000018,-0.16399999999999992,-0.20600000000000007,-0.128,0.028000000000000025,-0.20599999999999996,-0.12,-0.20199999999999996,-0.02200000000000002,-0.15200000000000002,-0.16600000000000004
0.03,0.04,-0.264,-0.026000000000000023,-0.22000000000000008,-0.272,-0.36,-0.272,-0.43400000000000005,-0.53,-0.276,-0.246,-0.274,-0.34199999999999997
0.03,0.05,-0.26,-0.006000000000000005,-0.23399999999999999,-0.266,,,,,-0.27,,-0.29000000000000004,-0.35
0.03,0.06,-0.28,-0.03400000000000003,-0.2360000000000001,-0.31800000000000006,,,,,-0.29400000000000004,,-0.30800000000000005,-0.40800000000000003
0.03,0.07,-0.30399999999999994,0.006000000000000005,-0.2679999999999999,-0.32000000000000006,,,,,-0.31399999999999995,,-0.32799999999999996,-0.41400000000000003
0.03,0.08,-0.32799999999999996,-0.03600000000000003,-0.30200000000000005,-0.366,,,,,-0.34199999999999997,,-0.374,-0.45599999999999996
0.03,0.09,-0.38,-0.043999999999999984,-0.33199999999999996,-0.3380000000000001,,,,,-0.39,,-0.392,-0.43400000000000005
0.04,0.04,-0.268,-0.03200000000000003,-0.21800000000000008,-0.274,-0.18799999999999994,-0.045999999999999985,-0.17400000000000004,-0.20400000000000007,-0.272,-0.04800000000000004,-0.19800000000000006,-0.236
0.04,0.05,-0.266,-0.0,-0.244,-0.272,-0.28400000000000003,-0.178,-0.368,-0.398,-0.274,-0.16200000000000003,-0.28,-0.34199999999999997
0.04,0.06,-0.28800000000000003,-0.028000000000000025,-0.2360000000000001,-0.32000000000000006,,,,,-0.30200000000000005,-0.33000000000000007,-0.30600000000000005,-0.406
0.04,0.07,-0.31199999999999994,-0.0,-0.2739999999999999,-0.32000000000000006,,,,,-0.32199999999999995,,-0.32799999999999996,-0.41600000000000004
0.04,0.08,-0.32799999999999996,-0.045999999999999985,-0.30000000000000004,-0.36,,,,,-0.34199999999999997,,-0.374,-0.44999999999999996
0.04,0.09,-0.374,-0.030000000000000027,-0.33799999999999997,-0.3320000000000001,,,,,-0.384,,-0.396,-0.42800000000000005
0.05,0.05,-0.272,-0.01200000000000001,-0.2300000000000001,-0.278,-0.254,-0.0020000000000000018,-0.20600000000000007,-0.238,-0.268,-0.018000000000000016,-0.2380000000000001,-0.242
0.05,0.06,-0.28400000000000003,-0.01200000000000001,-0.24,-0.32000000000000006,-0.32399999999999995,-0.128,-0.35,-0.38,-0.29000000000000004,-0.124,-0.274,-0.382
0.05,0.07,-0.30999999999999994,0.0020000000000000018,-0.268,-0.32200000000000006,-0.5660000000000001,-0.33,-0.6220000000000001,-0.674,-0.32399999999999995,-0.24,-0.32999999999999996,-0.392
0.05,0.08,-0.348,-0.02200000000000002,-0.30199999999999994,-0.358,,,,,-0.358,,-0.356,-0.44599999999999995
0.05,0.09,-0.368,-0.062,-0.33000000000000007,-0.3420000000000001,,,,,-0.382,,-0.398,-0.43200000000000005
0.06,0.06,-0.28200000000000003,-0.018000000000000016,-0.22999999999999998,-0.30800000000000005,-0.268,-0.08200000000000002,-0.252,-0.256,-0.28,-0.006000000000000005,-0.2240000000000001,-0.27
0.06,0.07,-0.30999999999999994,0.008000000000000007,-0.272,-0.32400000000000007,-0.31799999999999995,-0.138,-0.32400000000000007,-0.382,-0.31399999999999995,-0.08799999999999997,-0.30399999999999994,-0.37
0.06,0.08,-0.35,-0.026000000000000023,-0.30199999999999994,-0.354,-0.476,-0.27,-0.53,-0.5640000000000001,-0.356,-0.23399999999999999,-0.33999999999999997,-0.42599999999999993
0.06,0.09,-0.366,-0.064,-0.32200000000000006,-0.3380000000000001,,,,,-0.38,-0.36200000000000004,-0.388,-0.42400000000000004
0.07,0.07,-0.31399999999999995,0.0020000000000000018,-0.2779999999999999,-0.31400000000000006,-0.33399999999999996,-0.043999999999999984,-0.32799999999999996,-0.30400000000000005,-0.30799999999999994,0.020000000000000018,-0.26,-0.258
0.07,0.08,-0.33199999999999996,-0.08400000000000002,-0.272,-0.30000000000000004,-0.348,-0.132,-0.33000000000000007,-0.31399999999999995,-0.33799999999999997,-0.176,-0.32799999999999996,-0.3320000000000001
0.07,0.09,-0.366,-0.09400000000000003,-0.30200000000000005,-0.28400000000000003,-0.42200000000000004,-0.28200000000000003,-0.41600000000000004,-0.444,-0.37,-0.25799999999999995,-0.378,-0.382
0.08,0.08,-0.31599999999999995,-0.08600000000000002,-0.262,-0.248,-0.372,-0.14400000000000002,-0.256,-0.27,-0.31199999999999994,-0.045999999999999985,-0.276,-0.23399999999999999
0.08,0.09,-0.372,-0.09800000000000003,-0.31600000000000006,-0.28,-0.39,-0.21400000000000002,-0.31200000000000006,-0.33399999999999996,-0.374,-0.16399999999999998,-0.372,-0.30800000000000005
0.09,0.09,-0.368,-0.10600000000000004,-0.31800000000000006,-0.28,-0.4,-0.18000000000000005,-0.29200000000000004,-0.31199999999999994,-0.364,-0.066,-0.32800000000000007,-0.264
0.11,0.11,-0.40800000000000003,-0.14,-0.346,-0.29200000000000004,-0.41000000000000003,-0.16400000000000003,-0.32600000000000007,-0.31599999999999995,-0.4,-0.11399999999999999,-0.354,-0.25
0.12,0.12,-0.41800000000000004,-0.16600000000000004,-0.346,-0.31999999999999995,-0.42600000000000005,-0.17000000000000004,-0.368,-0.34199999999999997,-0.41200000000000003,-0.124,-0.35,-0.29599999999999993
0.13,0.13,-0.41000000000000003,-0.132,-0.3420000000000001,-0.30200000000000005,-0.49,-0.16000000000000003,-0.366,-0.372,-0.402,-0.118,-0.32400000000000007,-0.252
0.14,0.14,-0.41000000000000003,-0.17000000000000004,-0.364,-0.29999999999999993,-0.476,-0.20800000000000002,-0.382,-0.34199999999999997,-0.396,-0.10399999999999998,-0.368,-0.2759999999999999
0.15,0.15,-0.44799999999999995,-0.15400000000000003,-0.37,-0.32799999999999996,-0.45399999999999996,-0.16000000000000003,-0.376,-0.348,-0.42599999999999993,-0.09999999999999998,-0.344,-0.22399999999999998
0.16,0.16,-0.45399999999999996,-0.13200000000000006,-0.384,-0.34199999999999997,-0.5,-0.23400000000000004,-0.438,-0.40199999999999997,-0.44399999999999995,-0.08000000000000002,-0.382,-0.31799999999999995
0.17,0.17,-0.474,-0.14,-0.42000000000000004,-0.346,-0.514,-0.16200000000000003,-0.43000000000000005,-0.41,-0.45799999999999996,-0.068,-0.402,-0.32399999999999995
0.18,0.18,-0.478,-0.17200000000000004,-0.40800000000000003,-0.35,-0.532,-0.21800000000000003,-0.47000000000000003,-0.438,-0.45199999999999996,-0.07,-0.386,-0.28600000000000003
0.19,0.19,-0.492,-0.15800000000000003,-0.43200000000000005,-0.382,-0.514,-0.16200000000000003,-0.44,-0.402,-0.48,-0.09000000000000002,-0.41400000000000003,-0.33199999999999996
0.21,0.21,-0.474,-0.17400000000000004,-0.4,-0.366,-0.524,-0.22600000000000003,-0.434,-0.45199999999999996,-0.45799999999999996,-0.10999999999999999,-0.368,-0.30000000000000004
0.22,0.22,-0.518,-0.16200000000000003,-0.43600000000000005,-0.372,-0.594,-0.17200000000000004,-0.502,-0.444,-0.492,-0.09200000000000003,-0.41000000000000003,-0.268
0.23,0.23,-0.504,-0.18800000000000006,-0.42800000000000005,-0.378,-0.5680000000000001,-0.21600000000000003,-0.47600000000000003,-0.45599999999999996,-0.484,-0.07400000000000001,-0.42800000000000005,-0.32200000000000006
0.24,0.24,-0.51,-0.15000000000000002,-0.43000000000000005,-0.414,-0.5640000000000001,-0.16400000000000003,-0.49800000000000005,-0.472,-0.478,-0.08200000000000002,-0.404,-0.298
0.25,0.25,-0.518,-0.17800000000000005,-0.41600000000000004,-0.42,-0.5780000000000001,-0.22000000000000003,-0.504,-0.48,-0.492,-0.08200000000000002,-0.364,-0.34
0.26,0.26,-0.526,-0.17400000000000004,-0.44000000000000006,-0.448,-0.5820000000000001,-0.19200000000000006,-0.5,-0.48,-0.48199999999999993,-0.09000000000000002,-0.43200000000000005,-0.35000000000000003
0.27,0.27,-0.552,-0.20800000000000002,-0.458,-0.45399999999999996,-0.63,-0.272,-0.53,-0.504,-0.502,-0.11399999999999999,-0.428,-0.374
0.28,0.28,-0.546,-0.17800000000000005,-0.46,-0.456,-0.614,-0.268,-0.542,-0.516,-0.52,-0.062,-0.414,-0.36600000000000005
0.29,0.29,-0.5660000000000001,-0.20800000000000002,-0.458,-0.45799999999999996,-0.61,-0.21800000000000003,-0.522,-0.496,-0.546,-0.068,-0.41,-0.376
0.31,0.31,-0.5860000000000001,-0.16200000000000003,-0.48400000000000004,-0.462,-0.64,-0.272,-0.5740000000000001,-0.53,-0.56,-0.033999999999999975,-0.434,-0.36800000000000005
0.32,0.32,-0.59,-0.21800000000000003,-0.502,-0.492,-0.604,-0.19800000000000006,-0.5,-0.488,-0.5599999999999999,-0.035999999999999976,-0.46399999999999997,-0.40800000000000003
0.33,0.33,-0.626,-0.19400000000000006,-0.518,-0.508,-0.624,-0.21800000000000003,-0.562,-0.514,-0.594,-0.06000000000000005,-0.48,-0.4
0.34,0.34,-0.622,-0.22000000000000003,-0.524,-0.486,-0.636,-0.25800000000000006,-0.5640000000000001,-0.516,-0.58,-0.05199999999999999,-0.44000000000000006,-0.364
0.35,0.35,-0.634,-0.198,-0.546,-0.52,-0.642,-0.22600000000000003,-0.556,-0.516,-0.584,-0.07799999999999996,-0.5,-0.374
0.36,0.36,-0.634,-0.20800000000000002,-0.546,-0.522,-0.59,-0.21000000000000002,-0.502,-0.45799999999999996,-0.5740000000000001,-0.08399999999999996,-0.4620000000000001,-0.36199999999999993
0.37,0.37,-0.634,-0.20800000000000002,-0.538,-0.522,-0.6639999999999999,-0.25200000000000006,-0.5800000000000001,-0.56,-0.5720000000000001,-0.07999999999999996,-0.45599999999999996,-0.36
0.38,0.38,-0.6479999999999999,-0.23600000000000004,-0.5640000000000001,-0.53,-0.6539999999999999,-0.25200000000000006,-0.56,-0.524,-0.6019999999999999,-0.09999999999999998,-0.48599999999999993,-0.35400000000000004
0.39,0.39,-0.618,-0.21000000000000002,-0.54,-0.538,-0.694,-0.262,-0.6220000000000001,-0.5640000000000001,-0.554,-0.057999999999999996,-0.43600000000000005,-0.36999999999999994
0.41,0.41,-0.6639999999999999,-0.28400000000000003,-0.6040000000000001,-0.5640000000000001,-0.73,-0.272,-0.644,-0.598,-0.6060000000000001,-0.10999999999999999,-0.49800000000000005,-0.39799999999999996
0.42,0.42,-0.6519999999999999,-0.256,-0.5900000000000001,-0.5720000000000001,-0.6619999999999999,-0.23600000000000004,-0.5820000000000001,-0.546,-0.5840000000000001,-0.09999999999999998,-0.47200000000000003,-0.35800000000000004
0.43,0.43,-0.6859999999999999,-0.26600000000000007,-0.6120000000000001,-0.556,-0.704,-0.25800000000000006,-0.6060000000000001,-0.584,-0.6120000000000001,-0.10800000000000004,-0.48400000000000004,-0.34600000000000003
0.44,0.44,-0.6619999999999999,-0.23400000000000004,-0.5900000000000001,-0.55,-0.6679999999999999,-0.21200000000000002,-0.5760000000000001,-0.54,-0.5920000000000001,-0.07200000000000001,-0.436,-0.34600000000000003
0.45,0.45,-0.6739999999999999,-0.274,-0.6040000000000001,-0.558,-0.6779999999999999,-0.26200000000000007,-0.5920000000000001,-0.562,-0.5860000000000001,-0.11199999999999999,-0.464,-0.338
0.46,0.46,-0.6679999999999999,-0.262,-0.5840000000000001,-0.56,-0.6739999999999999,-0.22400000000000003,-0.5900000000000001,-0.5700000000000001,-0.5820000000000001,-0.08399999999999996,-0.444,-0.338
0.47,0.47,-0.6659999999999999,-0.30200000000000005,-0.5920000000000001,-0.552,-0.6859999999999999,-0.29000000000000004,-0.6020000000000001,-0.554,-0.6000000000000001,-0.134,-0.442,-0.314
0.48,0.48,-0.638,-0.278,-0.5800000000000001,-0.5680000000000001,-0.746,-0.32400000000000007,-0.646,-0.64,-0.552,-0.09799999999999998,-0.40199999999999997,-0.334
0.49,0.49,-0.6839999999999999,-0.30000000000000004,-0.5980000000000001,-0.562,-0.6859999999999999,-0.272,-0.6020000000000001,-0.548,-0.5800000000000001,-0.07200000000000001,-0.466,-0.328
0.51,0.51,-0.6759999999999999,-0.29400000000000004,-0.5900000000000001,-0.5720000000000001,-0.752,-0.31600000000000006,-0.65,-0.622,-0.5820000000000001,-0.068,-0.432,-0.33
0.52,0.52,-0.696,-0.31200000000000006,-0.5920000000000001,-0.546,-0.744,-0.32000000000000006,-0.666,-0.624,-0.5860000000000001,-0.07999999999999999,-0.452,-0.304
0.53,0.53,-0.71,-0.328,-0.668,-0.634,-0.74,-0.28400000000000003,-0.6880000000000001,-0.648,-0.624,-0.118,-0.472,-0.368
0.54,0.54,-0.722,-0.332,-0.67,-0.634,-0.696,-0.268,-0.654,-0.5900000000000001,-0.626,-0.11599999999999999,-0.472,-0.36
0.55,0.55,-0.72,-0.332,-0.6880000000000001,-0.61,-0.744,-0.322,-0.6920000000000001,-0.648,-0.632,-0.132,-0.478,-0.366
0.56,0.56,-0.728,-0.326,-0.7020000000000001,-0.654,-0.722,-0.28400000000000003,-0.682,-0.642,-0.626,-0.09999999999999998,-0.49,-0.38
0.57,0.57,-0.724,-0.316,-0.678,-0.648,-0.738,-0.308,-0.672,-0.62,-0.618,-0.10599999999999998,-0.45599999999999996,-0.402
0.58,0.58,-0.73,-0.338,-0.7100000000000001,-0.6839999999999999,-0.738,-0.30400000000000005,-0.6980000000000001,-0.652,-0.608,-0.118,-0.43000000000000005,-0.39799999999999996
0.59,0.59,-0.756,-0.324,-0.718,-0.634,-0.732,-0.29000000000000004,-0.684,-0.61,-0.594,-0.174,-0.408,-0.344
0.61,0.61,-0.75,-0.34600000000000003,-0.7280000000000001,-0.674,-0.744,-0.33,-0.6900000000000001,-0.656,-0.606,-0.134,-0.406,-0.33000000000000007
0.62,0.62,-0.782,-0.33599999999999997,-0.73,-0.636,-0.768,-0.31,-0.6940000000000001,-0.6659999999999999,-0.6659999999999999,-0.096,-0.434,-0.3420000000000001
0.63,0.63,-0.77,-0.362,-0.76,-0.672,-0.752,,-0.7160000000000001,-0.664,-0.6199999999999999,-0.12199999999999997,-0.414,-0.3460000000000001
0.64,0.64,-0.792,-0.35,-0.754,-0.6639999999999999,-0.72,,-0.672,-0.622,-0.6060000000000001,-0.12000000000000002,-0.46199999999999997,-0.296
0.65,0.65,-0.796,-0.368,-0.768,-0.7,-0.728,,-0.7040000000000001,-0.674,-0.6140000000000001,-0.13599999999999998,-0.41999999999999993,-0.32
0.66,0.66,-0.792,-0.362,-0.744,-0.6639999999999999,-0.76,,-0.676,-0.636,-0.5860000000000001,-0.16799999999999998,-0.35400000000000004,-0.3
0.67,0.67,-0.79,-0.372,-0.734,-0.6779999999999999,-0.758,,-0.7240000000000001,-0.676,-0.5960000000000001,-0.10800000000000001,-0.36399999999999993,-0.27599999999999997
0.68,0.68,-0.8099999999999999,-0.37,-0.746,-0.6559999999999999,-0.774,,-0.7080000000000001,-0.652,-0.616,-0.15400000000000003,-0.4139999999999999,-0.22999999999999998
0.69,0.69,-0.8119999999999999,-0.38,-0.768,-0.688,-0.776,,-0.738,-0.6859999999999999,-0.61,-0.11000000000000001,-0.33599999999999997,-0.248
0.71,0.71,-0.8119999999999999,-0.362,-0.768,-0.6719999999999999,-0.778,,-0.726,-0.6699999999999999,-0.582,-0.132,-0.368,-0.22399999999999998
0.72,0.72,-0.8099999999999999,-0.402,-0.764,-0.706,-0.77,,-0.7320000000000001,-0.688,-0.566,-0.092,-0.31,-0.23000000000000004
0.73,0.73,-0.818,-0.372,-0.766,-0.708,-0.782,,-0.72,-0.6679999999999999,-0.564,-0.122,-0.32399999999999995,-0.226
0.74,0.74,-0.8019999999999999,-0.396,-0.772,-0.702,-0.776,,-0.742,-0.6779999999999999,-0.5459999999999999,-0.1,-0.28,-0.202
0.75,0.75,-0.8059999999999999,-0.39,-0.75,-0.6659999999999999,-0.788,,-0.714,-0.6659999999999999,-0.478,-0.13,-0.29400000000000004,-0.128
0.76,0.76,-0.8119999999999999,-0.404,-0.788,-0.7,-0.796,,-0.762,-0.698,-0.502,-0.1,-0.266,-0.16999999999999998
0.77,0.77,-0.788,-0.386,-0.734,-0.6799999999999999,-0.798,,-0.752,-0.6739999999999999,-0.452,-0.12000000000000001,-0.256,-0.132
0.78,0.78,-0.828,-0.4,-0.782,-0.71,-0.8,,-0.752,-0.712,-0.504,-0.07999999999999999,-0.23,-0.17
0.79,0.79,-0.822,-0.382,-0.776,-0.692,-0.8,,-0.742,-0.688,-0.43399999999999994,-0.09399999999999999,-0.26,-0.12799999999999997
0.81,0.81,-0.824,-0.41400000000000003,-0.792,-0.728,-0.798,,-0.756,-0.71,-0.42399999999999993,-0.068,-0.18800000000000003,-0.13999999999999999
0.82,0.82,-0.852,-0.392,-0.8,-0.73,-0.8059999999999999,,-0.756,-0.698,-0.44799999999999995,-0.07599999999999998,-0.21600000000000003,-0.132
0.83,0.83,-0.846,-0.40800000000000003,-0.806,-0.784,-0.82,,-0.778,-0.728,-0.40800000000000003,-0.04000000000000001,-0.15799999999999997,-0.17200000000000001
0.84,0.84,-0.83,-0.396,-0.802,-0.754,-0.822,,-0.766,-0.702,-0.348,-0.07,-0.172,-0.14200000000000002
0.85,0.85,-0.838,-0.398,-0.8200000000000001,-0.758,-0.834,,-0.784,-0.73,-0.35,-0.01999999999999999,-0.16200000000000003,-0.1
0.86,0.86,-0.848,-0.396,-0.802,-0.756,-0.798,,-0.75,-0.69,-0.358,-0.045999999999999985,-0.134,-0.102
0.87,0.87,-0.834,-0.41800000000000004,-0.81,-0.746,-0.826,,-0.788,-0.742,-0.298,-0.001999999999999988,-0.11599999999999999,-0.04799999999999999
