m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.02,0.07,2.0,9.432016056618942e-10,0.738,,0.74,0.742
0.02,0.08,2.0,9.432016056618942e-10,0.72,,0.718,0.722
0.02,0.09,2.0,9.432016056618942e-10,0.666,,0.674,0.67
0.03,0.03,2.0,9.432016056618942e-10,0.888,,0.902,0.864
0.03,0.04,2.0,9.432016056618942e-10,0.854,,0.844,0.826
0.03,0.05,2.0,9.432016056618942e-10,0.806,,0.808,0.8
0.03,0.06,2.0,9.432016056618942e-10,0.772,,0.78,0.756
0.03,0.07,2.0,9.432016056618942e-10,0.764,,0.764,0.742
0.03,0.08,2.0,9.432016056618942e-10,0.7,,0.696,0.702
0.03,0.09,2.0,9.432016056618942e-10,0.69,,0.692,0.672
0.04,0.04,2.0,9.432016056618942e-10,0.85,,0.846,0.832
0.04,0.05,2.0,9.432016056618942e-10,0.802,,0.8,0.79
0.04,0.06,2.0,9.432016056618942e-10,0.782,,0.782,0.766
0.04,0.07,2.0,9.432016056618942e-10,0.762,,0.758,0.75
0.04,0.08,2.0,9.432016056618942e-10,0.712,,0.712,0.714
0.04,0.09,2.0,9.432016056618942e-10,0.682,,0.69,0.662
0.05,0.05,2.0,9.432016056618942e-10,0.792,,0.794,0.784
0.05,0.06,2.0,9.432016056618942e-10,0.776,,0.786,0.77
0.05,0.07,2.0,9.432016056618942e-10,0.746,,0.754,0.738
0.05,0.08,2.0,9.432016056618942e-10,0.714,,0.71,0.706
0.05,0.09,2.0,9.432016056618942e-10,0.682,,0.678,0.672
0.06,0.06,2.0,9.432016056618942e-10,0.772,,0.784,0.77
0.06,0.07,2.0,9.432016056618942e-10,0.746,,0.748,0.744
0.06,0.08,2.0,9.432016056618942e-10,0.704,,0.702,0.694
0.06,0.09,2.0,9.432016056618942e-10,0.678,,0.674,0.682
0.07,0.07,2.0,9.432016056618942e-10,0.744,,0.75,0.734
0.07,0.08,2.0,9.432016056618942e-10,0.68,,0.69,0.674
0.07,0.09,2.0,9.432016056618942e-10,0.654,,0.654,0.646
0.08,0.08,2.0,9.432016056618942e-10,0.684,,0.7,0.684
0.08,0.09,2.0,9.432016056618942e-10,0.656,,0.658,0.648
0.09,0.09,2.0,9.432016056618942e-10,0.65,,0.656,0.656
0.11,0.11,2.0,9.432016056618942e-10,0.632,,0.62,0.616
0.12,0.12,2.0,9.432016056618942e-10,0.598,,0.606,0.584
0.13,0.13,2.0,9.432016056618942e-10,0.602,,0.596,0.59
0.14,0.14,2.0,9.432016056618942e-10,0.582,,0.558,0.556
0.15,0.15,2.0,9.432016056618942e-10,0.564,,0.55,0.554
0.16,0.16,2.0,9.432016056618942e-10,0.564,,0.556,0.55
0.17,0.17,2.0,9.432016056618942e-10,0.564,,0.542,0.53
0.18,0.18,2.0,9.432016056618942e-10,0.56,,0.554,0.54
0.19,0.19,2.0,9.432016056618942e-10,0.53,,0.54,0.526
0.21,0.21,2.0,9.432016056618942e-10,0.52,,0.524,0.52
0.22,0.22,2.0,9.432016056618942e-10,0.484,,0.486,0.504
0.23,0.23,2.0,9.432016056618942e-10,0.492,,0.504,0.492
0.24,0.24,2.0,9.432016056618942e-10,0.47,,0.472,0.47
0.25,0.25,2.0,9.432016056618942e-10,0.5,,0.502,0.486
0.26,0.26,2.0,9.432016056618942e-10,0.476,,0.472,0.478
0.27,0.27,2.0,9.432016056618942e-10,0.462,,0.468,0.476
0.28,0.28,2.0,9.432016056618942e-10,0.432,,0.428,0.426
0.29,0.29,2.0,9.432016056618942e-10,0.418,,0.408,0.402
0.31,0.31,2.0,9.432016056618942e-10,0.426,,0.418,0.406
0.32,0.32,2.0,9.432016056618942e-10,0.398,,0.408,0.416
0.33,0.33,2.0,9.432016056618942e-10,0.4,,0.396,0.404
0.34,0.34,2.0,9.432016056618942e-10,0.392,,0.386,0.406
0.35,0.35,2.0,9.432016056618942e-10,0.414,,0.392,0.404
0.36,0.36,2.0,9.432016056618942e-10,0.396,,0.394,0.4
0.37,0.37,2.0,9.432016056618942e-10,0.408,,0.394,0.394
0.38,0.38,2.0,9.432016056618942e-10,0.354,,0.346,0.346
0.39,0.39,2.0,9.432016056618942e-10,0.352,,0.334,0.348
0.41,0.41,2.0,9.432016056618942e-10,0.306,,0.3,0.288
0.42,0.42,2.0,9.432016056618942e-10,0.304,,0.31,0.31
0.43,0.43,2.0,9.432016056618942e-10,0.3,,0.302,0.308
0.44,0.44,2.0,9.432016056618942e-10,0.32,,0.326,0.332
0.45,0.45,2.0,9.432016056618942e-10,0.294,,0.29,0.292
0.46,0.46,2.0,9.432016056618942e-10,0.314,,0.314,0.308
0.47,0.47,2.0,9.432016056618942e-10,0.284,,0.28,0.276
0.48,0.48,2.0,9.432016056618942e-10,0.304,,0.304,0.296
0.49,0.49,2.0,9.432016056618942e-10,0.322,,0.308,0.304
0.51,0.51,2.0,9.432016056618942e-10,0.272,,0.264,0.266
0.52,0.52,2.0,9.432016056618942e-10,0.258,,0.256,0.248
0.53,0.53,2.0,9.432016056618942e-10,0.28,,0.28,0.266
0.54,0.54,2.0,9.432016056618942e-10,0.238,,0.248,0.25
0.55,0.55,2.0,9.432016056618942e-10,0.264,,0.264,0.26
0.56,0.56,2.0,9.432016056618942e-10,0.268,,0.258,0.258
0.57,0.57,2.0,9.432016056618942e-10,0.25,,0.236,0.248
0.58,0.58,2.0,9.432016056618942e-10,0.244,,0.248,0.232
0.59,0.59,2.0,9.432016056618942e-10,0.224,,0.224,0.212
0.61,0.61,2.0,9.432016056618942e-10,0.214,,0.208,0.214
0.62,0.62,2.0,9.432016056618942e-10,0.216,,0.21,0.21
0.63,0.63,2.0,9.432016056618942e-10,0.222,,0.206,0.22
0.64,0.64,2.0,9.432016056618942e-10,0.22,,0.23,0.222
0.65,0.65,2.0,9.432016056618942e-10,0.2,,0.206,0.208
0.66,0.66,2.0,9.432016056618942e-10,0.226,,0.228,0.224
0.67,0.67,2.0,9.432016056618942e-10,0.2,,0.2,0.21
0.68,0.68,2.0,9.432016056618942e-10,0.198,,0.2,0.188
0.69,0.69,2.0,9.432016056618942e-10,0.184,,0.186,0.184
0.71,0.71,2.0,9.432016056618942e-10,0.208,,0.206,0.21
0.72,0.72,2.0,9.432016056618942e-10,0.192,,0.176,0.188
0.73,0.73,2.0,9.432016056618942e-10,0.194,,0.198,0.192
0.74,0.74,2.0,9.432016056618942e-10,0.192,,0.174,0.192
0.75,0.75,2.0,9.432016056618942e-10,0.17,,0.168,0.186
0.76,0.76,2.0,9.432016056618942e-10,0.162,,0.158,0.164
0.77,0.77,2.0,9.432016056618942e-10,0.174,,0.166,0.174
0.78,0.78,2.0,9.432016056618942e-10,0.156,,0.144,0.148
0.79,0.79,2.0,9.432016056618942e-10,0.164,,0.162,0.174
0.81,0.81,2.0,9.432016056618942e-10,0.134,,0.144,0.138
0.82,0.82,2.0,9.432016056618942e-10,0.13,,0.118,0.12
0.83,0.83,2.0,9.432016056618942e-10,0.136,,0.122,0.126
0.84,0.84,2.0,9.432016056618942e-10,0.144,,0.136,0.138
0.85,0.85,2.0,9.432016056618942e-10,0.124,,0.114,0.12
0.86,0.86,2.0,9.432016056618942e-10,0.142,,0.12,0.132
0.87,0.87,2.0,9.432016056618942e-10,0.126,,0.124,0.12
0.88,0.88,2.0,9.432016056618942e-10,0.162,,0.164,0.158
0.89,0.89,2.0,9.432016056618942e-10,0.152,,0.156,0.15
0.91,0.91,2.0,9.432016056618942e-10,0.114,,0.12,0.124
0.92,0.92,2.0,9.432016056618942e-10,0.096,,0.094,0.09
0.93,0.93,2.0,9.432016056618942e-10,0.09,,0.094,0.09
0.94,0.94,2.0,9.432016056618942e-10,0.102,,0.104,0.1
0.95,0.95,2.0,9.432016056618942e-10,0.088,,0.102,0.094
0.96,0.96,2.0,9.432016056618942e-10,0.104,,0.086,0.082
0.97,0.97,2.0,9.432016056618942e-10,0.068,,0.058,0.078
0.98,0.98,2.0,9.432016056618942e-10,0.076,,0.058,0.066
0.99,0.99,2.0,9.432016056618942e-10,0.056,,0.086,0.058
