m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.66,0.66,-0.688,-0.128,-0.528,-0.37000000000000005,-0.6779999999999999,-0.08199999999999999,-0.51,-0.35600000000000004,-0.274,-0.0059999999999999915,-0.07800000000000001,-0.04600000000000001
0.67,0.67,-0.6799999999999999,-0.12399999999999999,-0.524,-0.36400000000000005,-0.628,-0.04999999999999999,-0.46199999999999997,-0.3480000000000001,-0.268,-0.029999999999999985,-0.066,-0.017999999999999988
0.68,0.68,-0.692,-0.11599999999999999,-0.53,-0.37600000000000006,-0.696,-0.08199999999999999,-0.534,-0.35800000000000004,-0.27,0.013999999999999999,-0.07600000000000001,-0.038000000000000006
0.69,0.69,-0.6839999999999999,-0.118,-0.5419999999999999,-0.386,-0.6799999999999999,-0.057999999999999996,-0.514,-0.3340000000000001,-0.3,-0.014000000000000012,-0.092,-0.06599999999999998
0.71,0.71,-0.6859999999999999,-0.10799999999999998,-0.5479999999999999,-0.404,-0.704,-0.062,-0.5519999999999999,-0.388,-0.22399999999999998,0.008000000000000007,-0.03999999999999998,-0.038000000000000006
0.72,0.72,-0.6819999999999999,-0.11400000000000002,-0.5579999999999999,-0.41800000000000004,-0.642,-0.07800000000000001,-0.494,-0.36000000000000004,-0.2,0.01999999999999999,-0.08400000000000002,-0.043999999999999984
0.73,0.73,-0.6759999999999999,-0.10399999999999998,-0.57,-0.43400000000000005,-0.6799999999999999,-0.07999999999999999,-0.528,-0.37400000000000005,-0.188,0.03800000000000002,-0.068,-0.048000000000000015
0.74,0.74,-0.6819999999999999,-0.11599999999999999,-0.5619999999999999,-0.4,-0.6619999999999999,-0.07599999999999998,-0.506,-0.3480000000000001,-0.186,0.023999999999999994,-0.07199999999999998,-0.023999999999999994
0.75,0.75,-0.708,-0.124,-0.566,-0.41600000000000004,-0.656,-0.04999999999999999,-0.51,-0.36000000000000004,-0.216,0.025999999999999995,-0.04400000000000001,-0.021999999999999992
0.76,0.76,-0.704,-0.136,-0.566,-0.43600000000000005,-0.6619999999999999,-0.038000000000000006,-0.506,-0.3480000000000001,-0.19799999999999998,-0.009999999999999995,-0.07,-0.04000000000000001
0.77,0.77,-0.698,-0.136,-0.5539999999999999,-0.43200000000000005,-0.7,-0.07999999999999999,-0.5459999999999999,-0.37600000000000006,-0.14600000000000002,0.021999999999999992,-0.013999999999999985,-0.017999999999999988
0.78,0.78,-0.692,-0.23,-0.5619999999999999,-0.406,-0.6639999999999999,-0.17600000000000002,-0.512,-0.3380000000000001,-0.17599999999999996,0.006000000000000005,-0.05199999999999999,-0.035999999999999976
0.79,0.79,-0.716,-0.14200000000000002,-0.58,-0.43400000000000005,-0.718,-0.10599999999999998,-0.5539999999999999,-0.41400000000000003,-0.142,0.025999999999999995,-0.02400000000000002,-0.016000000000000014
0.81,0.81,-0.71,-0.19400000000000003,-0.566,-0.44000000000000006,-0.698,-0.13400000000000004,-0.5319999999999999,-0.402,-0.148,-0.01200000000000001,-0.036000000000000004,-0.018000000000000002
0.82,0.82,-0.71,-0.19,-0.586,-0.43600000000000005,-0.692,-0.13599999999999998,-0.538,-0.36400000000000005,-0.1,0.03,-0.01999999999999999,-0.022000000000000006
0.83,0.83,-0.714,-0.14,-0.584,-0.4600000000000001,-0.7,-0.096,-0.5359999999999999,-0.384,-0.11200000000000002,0.016,-0.007999999999999993,-0.027999999999999997
0.84,0.84,-0.704,-0.154,-0.588,-0.42400000000000004,-0.6839999999999999,,-0.564,-0.37200000000000005,-0.096,-0.0,0.022000000000000006,0.010000000000000009
0.85,0.85,-0.704,-0.15399999999999997,-0.59,-0.44400000000000006,-0.726,,-0.564,-0.42400000000000004,-0.11600000000000002,0.006000000000000005,-0.011999999999999997,-0.0
0.86,0.86,-0.72,-0.16999999999999998,-0.592,-0.4600000000000001,-0.732,,-0.586,-0.41200000000000003,-0.08400000000000002,0.0059999999999999915,0.034,0.0020000000000000018
0.87,0.87,-0.708,-0.15399999999999997,-0.58,-0.43000000000000005,-0.732,,-0.564,-0.43200000000000005,-0.057999999999999996,0.013999999999999999,0.018000000000000002,0.0020000000000000018
0.88,0.88,-0.75,-0.184,-0.608,-0.4680000000000001,-0.744,,-0.602,-0.43200000000000005,-0.09,-0.0040000000000000036,0.036000000000000004,-0.006000000000000005
0.89,0.89,-0.732,-0.172,-0.61,-0.48200000000000004,-0.722,,-0.5519999999999999,-0.43000000000000005,-0.043999999999999984,0.016000000000000007,-0.0020000000000000018,0.0020000000000000018
0.91,0.91,-0.746,-0.28600000000000003,-0.636,-0.48800000000000004,-0.752,,-0.594,-0.43400000000000005,-0.027999999999999997,-0.012000000000000004,-0.020000000000000004,-0.024000000000000007
0.92,0.92,-0.75,-0.198,-0.6439999999999999,-0.48600000000000004,-0.744,,-0.582,-0.45000000000000007,-0.03199999999999999,-0.010000000000000002,-0.017999999999999995,0.024000000000000007
0.93,0.93,-0.79,-0.19999999999999998,-0.644,-0.502,-0.768,,-0.616,-0.44600000000000006,-0.041999999999999996,-0.010000000000000002,0.011999999999999997,-0.006000000000000005
0.94,0.94,-0.77,-0.20199999999999999,-0.6419999999999999,-0.49200000000000005,-0.748,,-0.602,-0.43800000000000006,-0.013999999999999999,-0.005999999999999998,0.001999999999999995,-0.013999999999999999
0.95,0.95,-0.77,-0.28800000000000003,-0.638,-0.49200000000000005,-0.768,,-0.596,-0.44600000000000006,0.017999999999999988,0.0040000000000000036,0.009999999999999995,0.014000000000000005
0.96,0.96,-0.79,-0.29600000000000004,-0.6499999999999999,-0.49600000000000005,-0.772,,-0.614,-0.44800000000000006,-0.038000000000000006,-0.0020000000000000018,-0.0,-0.0
0.97,0.97,-0.786,-0.22399999999999998,-0.6699999999999999,-0.504,-0.772,,-0.606,-0.44200000000000006,0.02799999999999999,-0.013999999999999999,0.009999999999999995,0.011999999999999997
0.98,0.98,-0.792,-0.22799999999999998,-0.6779999999999999,-0.526,-0.784,,-0.6379999999999999,-0.48200000000000004,0.028000000000000004,-0.008,-0.004,-0.008
0.99,0.99,-0.834,-0.23199999999999998,-0.692,-0.544,-0.814,,-0.6479999999999999,-0.49800000000000005,0.009999999999999998,-0.006,0.004,-0.004
