m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.6,0.8,0.75,9.432016056618942e-10,0.186,0.172,0.158,0.182
0.6,0.9,0.75,9.432016056618942e-10,0.126,0.132,0.108,0.126
0.7,0.7,0.75,9.432016056618942e-10,0.248,0.25,0.204,0.25
0.7,0.8,0.75,9.432016056618942e-10,0.174,0.16,0.168,0.172
0.7,0.9,0.75,9.432016056618942e-10,0.13,0.118,0.108,0.136
0.8,0.8,0.75,9.432016056618942e-10,0.178,0.15,0.174,0.168
0.8,0.9,0.75,9.432016056618942e-10,0.11,0.112,0.148,0.084
0.9,0.9,0.75,9.432016056618942e-10,0.108,0.08,0.124,0.104
0.01,0.01,0.75,9.432016056618942e-10,0.952,0.632,0.922,0.878
0.01,0.02,0.75,9.432016056618942e-10,0.9,0.636,0.874,0.854
0.01,0.03,0.75,9.432016056618942e-10,0.798,0.632,0.792,0.766
0.01,0.04,0.75,9.432016056618942e-10,0.746,0.6,0.752,0.69
0.01,0.05,0.75,9.432016056618942e-10,0.742,0.584,0.726,0.686
0.01,0.06,0.75,9.432016056618942e-10,0.728,0.602,0.72,0.658
0.01,0.07,0.75,9.432016056618942e-10,0.704,0.588,0.686,0.638
0.01,0.08,0.75,9.432016056618942e-10,0.652,0.55,0.672,0.616
0.01,0.09,0.75,9.432016056618942e-10,0.648,0.536,0.632,0.61
0.02,0.02,0.75,9.432016056618942e-10,0.902,0.626,0.876,0.842
0.02,0.03,0.75,9.432016056618942e-10,0.8,0.616,0.796,0.774
0.02,0.04,0.75,9.432016056618942e-10,0.744,0.6,0.752,0.69
0.02,0.05,0.75,9.432016056618942e-10,0.742,0.582,0.716,0.69
0.02,0.06,0.75,9.432016056618942e-10,0.722,0.616,0.722,0.66
0.02,0.07,0.75,9.432016056618942e-10,0.706,0.586,0.69,0.65
0.02,0.08,0.75,9.432016056618942e-10,0.65,0.548,0.666,0.614
0.02,0.09,0.75,9.432016056618942e-10,0.638,0.538,0.636,0.602
0.03,0.03,0.75,9.432016056618942e-10,0.806,0.612,0.816,0.774
0.03,0.04,0.75,9.432016056618942e-10,0.734,0.588,0.74,0.696
0.03,0.05,0.75,9.432016056618942e-10,0.746,0.59,0.74,0.706
0.03,0.06,0.75,9.432016056618942e-10,0.726,0.602,0.72,0.658
0.03,0.07,0.75,9.432016056618942e-10,0.702,0.582,0.694,0.652
0.03,0.08,0.75,9.432016056618942e-10,0.66,0.524,0.66,0.606
0.03,0.09,0.75,9.432016056618942e-10,0.628,0.55,0.64,0.6
0.04,0.04,0.75,9.432016056618942e-10,0.736,0.584,0.742,0.69
0.04,0.05,0.75,9.432016056618942e-10,0.736,0.584,0.742,0.692
0.04,0.06,0.75,9.432016056618942e-10,0.722,0.606,0.72,0.652
0.04,0.07,0.75,9.432016056618942e-10,0.702,0.574,0.694,0.65
0.04,0.08,0.75,9.432016056618942e-10,0.662,0.518,0.67,0.592
0.04,0.09,0.75,9.432016056618942e-10,0.634,0.546,0.638,0.602
0.05,0.05,0.75,9.432016056618942e-10,0.738,0.588,0.734,0.67
0.05,0.06,0.75,9.432016056618942e-10,0.708,0.61,0.72,0.654
0.05,0.07,0.75,9.432016056618942e-10,0.7,0.584,0.688,0.646
0.05,0.08,0.75,9.432016056618942e-10,0.65,0.536,0.656,0.6
0.05,0.09,0.75,9.432016056618942e-10,0.63,0.548,0.622,0.594
0.06,0.06,0.75,9.432016056618942e-10,0.706,0.606,0.714,0.656
0.06,0.07,0.75,9.432016056618942e-10,0.702,0.578,0.694,0.64
0.06,0.08,0.75,9.432016056618942e-10,0.648,0.54,0.658,0.598
0.06,0.09,0.75,9.432016056618942e-10,0.638,0.55,0.63,0.608
0.07,0.07,0.75,9.432016056618942e-10,0.706,0.57,0.702,0.652
0.07,0.08,0.75,9.432016056618942e-10,0.674,0.532,0.668,0.634
0.07,0.09,0.75,9.432016056618942e-10,0.626,0.542,0.628,0.638
0.08,0.08,0.75,9.432016056618942e-10,0.682,0.558,0.668,0.678
0.08,0.09,0.75,9.432016056618942e-10,0.624,0.544,0.614,0.632
0.09,0.09,0.75,9.432016056618942e-10,0.636,0.532,0.62,0.626
0.11,0.11,0.75,9.432016056618942e-10,0.606,0.484,0.584,0.596
0.12,0.12,0.75,9.432016056618942e-10,0.586,0.484,0.578,0.582
0.13,0.13,0.75,9.432016056618942e-10,0.598,0.502,0.566,0.6
0.14,0.14,0.75,9.432016056618942e-10,0.59,0.466,0.56,0.612
0.15,0.15,0.75,9.432016056618942e-10,0.566,0.48,0.552,0.556
0.16,0.16,0.75,9.432016056618942e-10,0.55,0.464,0.548,0.55
0.17,0.17,0.75,9.432016056618942e-10,0.51,0.472,0.52,0.538
0.18,0.18,0.75,9.432016056618942e-10,0.53,0.446,0.5,0.512
0.19,0.19,0.75,9.432016056618942e-10,0.51,0.464,0.482,0.492
0.21,0.21,0.75,9.432016056618942e-10,0.52,0.436,0.51,0.502
0.22,0.22,0.75,9.432016056618942e-10,0.496,0.426,0.486,0.488
0.23,0.23,0.75,9.432016056618942e-10,0.506,0.436,0.49,0.486
0.24,0.24,0.75,9.432016056618942e-10,0.486,0.434,0.5,0.488
0.25,0.25,0.75,9.432016056618942e-10,0.478,0.43,0.472,0.458
0.26,0.26,0.75,9.432016056618942e-10,0.472,0.426,0.48,0.462
0.27,0.27,0.75,9.432016056618942e-10,0.44,0.402,0.444,0.434
0.28,0.28,0.75,9.432016056618942e-10,0.45,0.412,0.46,0.426
0.29,0.29,0.75,9.432016056618942e-10,0.428,0.386,0.426,0.416
0.31,0.31,0.75,9.432016056618942e-10,0.416,0.42,0.446,0.408
0.32,0.32,0.75,9.432016056618942e-10,0.398,0.368,0.406,0.396
0.33,0.33,0.75,9.432016056618942e-10,0.372,0.374,0.396,0.388
0.34,0.34,0.75,9.432016056618942e-10,0.368,0.352,0.368,0.39
0.35,0.35,0.75,9.432016056618942e-10,0.37,0.39,0.366,0.376
0.36,0.36,0.75,9.432016056618942e-10,0.362,0.358,0.344,0.336
0.37,0.37,0.75,9.432016056618942e-10,0.378,0.368,0.372,0.366
0.38,0.38,0.75,9.432016056618942e-10,0.368,0.35,0.342,0.344
0.39,0.39,0.75,9.432016056618942e-10,0.394,0.366,0.392,0.372
0.41,0.41,0.75,9.432016056618942e-10,0.324,0.288,0.298,0.31
0.42,0.42,0.75,9.432016056618942e-10,0.354,0.322,0.326,0.312
0.43,0.43,0.75,9.432016056618942e-10,0.292,0.316,0.29,0.294
0.44,0.44,0.75,9.432016056618942e-10,0.334,0.328,0.336,0.33
0.45,0.45,0.75,9.432016056618942e-10,0.302,0.298,0.302,0.302
0.46,0.46,0.75,9.432016056618942e-10,0.332,0.322,0.336,0.33
0.47,0.47,0.75,9.432016056618942e-10,0.32,0.262,0.31,0.312
0.48,0.48,0.75,9.432016056618942e-10,0.348,0.296,0.35,0.314
0.49,0.49,0.75,9.432016056618942e-10,0.306,0.282,0.316,0.306
0.51,0.51,0.75,9.432016056618942e-10,0.33,0.286,0.344,0.316
0.52,0.52,0.75,9.432016056618942e-10,0.298,0.262,0.272,0.274
0.53,0.53,0.75,9.432016056618942e-10,0.24,0.204,0.244,0.244
0.54,0.54,0.75,9.432016056618942e-10,0.238,0.208,0.254,0.246
0.55,0.55,0.75,9.432016056618942e-10,0.244,0.204,0.242,0.236
0.56,0.56,0.75,9.432016056618942e-10,0.236,0.214,0.242,0.22
0.57,0.57,0.75,9.432016056618942e-10,0.252,0.22,0.244,0.22
0.58,0.58,0.75,9.432016056618942e-10,0.268,0.256,0.246,0.264
0.59,0.59,0.75,9.432016056618942e-10,0.224,0.204,0.202,0.238
0.61,0.61,0.75,9.432016056618942e-10,0.212,0.196,0.212,0.208
0.62,0.62,0.75,9.432016056618942e-10,0.192,0.168,0.202,0.214
0.63,0.63,0.75,9.432016056618942e-10,0.192,0.178,0.188,0.198
0.64,0.64,0.75,9.432016056618942e-10,0.184,0.174,0.166,0.186
0.65,0.65,0.75,9.432016056618942e-10,0.182,0.156,0.188,0.188
0.66,0.66,0.75,9.432016056618942e-10,0.19,0.142,0.174,0.184
0.67,0.67,0.75,9.432016056618942e-10,0.184,0.156,0.194,0.192
0.68,0.68,0.75,9.432016056618942e-10,0.174,0.15,0.178,0.196
0.69,0.69,0.75,9.432016056618942e-10,0.178,0.158,0.17,0.166
0.71,0.71,0.75,9.432016056618942e-10,0.164,0.152,0.16,0.176
0.72,0.72,0.75,9.432016056618942e-10,0.17,0.156,0.182,0.176
0.73,0.73,0.75,9.432016056618942e-10,0.164,0.144,0.168,0.174
0.74,0.74,0.75,9.432016056618942e-10,0.176,0.142,0.184,0.178
0.75,0.75,0.75,9.432016056618942e-10,0.158,0.142,0.16,0.202
0.76,0.76,0.75,9.432016056618942e-10,0.158,0.15,0.152,0.182
0.77,0.77,0.75,9.432016056618942e-10,0.176,0.136,0.172,0.188
0.78,0.78,0.75,9.432016056618942e-10,0.148,0.148,0.142,0.156
0.79,0.79,0.75,9.432016056618942e-10,0.15,0.128,0.152,0.156
0.81,0.81,0.75,9.432016056618942e-10,0.142,0.134,0.148,0.164
0.82,0.82,0.75,9.432016056618942e-10,0.124,0.098,0.116,0.116
0.83,0.83,0.75,9.432016056618942e-10,0.134,0.134,0.132,0.118
0.84,0.84,0.75,9.432016056618942e-10,0.146,0.116,0.124,0.114
0.85,0.85,0.75,9.432016056618942e-10,0.136,0.14,0.126,0.124
0.86,0.86,0.75,9.432016056618942e-10,0.116,0.116,0.114,0.104
0.87,0.87,0.75,9.432016056618942e-10,0.146,0.132,0.134,0.128
0.88,0.88,0.75,9.432016056618942e-10,0.12,0.09,0.116,0.114
0.89,0.89,0.75,9.432016056618942e-10,0.116,0.11,0.132,0.116
0.91,0.91,0.75,9.432016056618942e-10,0.106,0.106,0.112,0.11
0.92,0.92,0.75,9.432016056618942e-10,0.122,0.1,0.116,0.116
0.93,0.93,0.75,9.432016056618942e-10,0.112,0.08,0.108,0.104
0.94,0.94,0.75,9.432016056618942e-10,0.11,0.094,0.086,0.112
0.95,0.95,0.75,9.432016056618942e-10,0.106,0.066,0.086,0.092
0.96,0.96,0.75,9.432016056618942e-10,0.098,0.05,0.082,0.09
0.97,0.97,0.75,9.432016056618942e-10,0.072,0.046,0.088,0.094
0.98,0.98,0.75,9.432016056618942e-10,0.058,0.04,0.046,0.03
0.99,0.99,0.75,9.432016056618942e-10,0.046,0.026,0.042,0.044
