m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.6,0.6,-0.5760000000000001,-0.364,-0.56,-0.57,-0.5860000000000001,-0.34199999999999997,-0.5640000000000001,-0.542,-0.49800000000000005,-0.17000000000000004,-0.444,-0.392
0.6,0.7,-0.624,-0.43,-0.588,-0.568,-0.626,-0.402,-0.584,-0.546,-0.62,-0.36000000000000004,-0.572,-0.522
0.6,0.8,-0.6779999999999999,-0.47,-0.6599999999999999,-0.6579999999999999,,,,,-0.6819999999999999,-0.5459999999999999,-0.6699999999999999,-0.694
0.6,0.9,-0.736,-0.538,-0.724,-0.732,,,,,-0.738,,-0.748,-0.778
0.7,0.7,-0.652,-0.448,-0.6,-0.582,-0.638,,-0.62,-0.6,-0.534,-0.172,-0.44799999999999995,-0.33999999999999997
0.7,0.8,-0.6599999999999999,-0.476,-0.6379999999999999,-0.6439999999999999,-0.6659999999999999,-0.476,-0.6479999999999999,-0.6419999999999999,-0.6599999999999999,-0.4159999999999999,-0.6299999999999999,-0.6120000000000001
0.7,0.9,-0.756,-0.548,-0.74,-0.708,,,,,-0.76,,-0.758,-0.748
0.8,0.8,-0.7,-0.49,-0.6619999999999999,-0.6699999999999999,-0.6619999999999999,,-0.6499999999999999,-0.608,-0.47800000000000004,-0.15000000000000002,-0.416,-0.312
0.8,0.9,-0.76,-0.552,-0.76,-0.714,,,,,-0.762,-0.66,-0.764,-0.728
0.9,0.9,-0.784,-0.5579999999999999,-0.774,-0.716,-0.78,,-0.76,-0.732,-0.366,-0.098,-0.286,-0.18
0.01,0.01,-0.04400000000000004,-0.028000000000000025,-0.020000000000000018,-0.06799999999999995,-0.040000000000000036,0.02199999999999991,-0.03400000000000003,-0.05399999999999994,-0.038000000000000034,-0.08399999999999996,-0.006000000000000005,-0.061999999999999944
0.01,0.02,-0.07399999999999995,-0.027999999999999914,-0.06399999999999995,-0.08999999999999997,,,,,-0.07799999999999996,,-0.08799999999999997,-0.128
0.01,0.03,-0.10999999999999999,-0.018000000000000016,-0.08799999999999997,-0.124,,,,,-0.11199999999999999,,-0.11199999999999999,-0.15800000000000003
0.01,0.04,-0.138,-0.04399999999999993,-0.11199999999999999,-0.128,,,,,-0.14200000000000002,,-0.136,-0.16600000000000004
0.01,0.05,-0.16000000000000003,-0.04200000000000004,-0.14600000000000002,-0.17399999999999993,,,,,-0.16200000000000003,,-0.17000000000000004,-0.20799999999999996
0.01,0.06,-0.19199999999999995,-0.051999999999999935,-0.132,-0.16999999999999993,,,,,-0.19599999999999995,,-0.15600000000000003,-0.20599999999999996
0.01,0.07,-0.18999999999999995,-0.040000000000000036,-0.17599999999999993,-0.16599999999999993,,,,,-0.19199999999999995,,-0.19999999999999996,-0.20199999999999996
0.01,0.08,-0.242,-0.10199999999999998,-0.19999999999999996,-0.22999999999999998,,,,,-0.246,,-0.22399999999999998,-0.266
0.01,0.09,-0.24,-0.08400000000000007,-0.20199999999999996,-0.22399999999999998,,,,,-0.242,,-0.22599999999999998,-0.26
0.02,0.02,-0.07999999999999996,-0.015999999999999903,-0.06799999999999995,-0.09199999999999997,-0.08999999999999997,0.008000000000000007,-0.07199999999999995,-0.10399999999999998,-0.07599999999999996,-0.05799999999999994,-0.05999999999999994,-0.10199999999999998
0.02,0.03,-0.126,-0.016000000000000014,-0.09399999999999997,-0.136,,,,,-0.128,-0.21599999999999997,-0.11599999999999999,-0.17200000000000004
0.02,0.04,-0.14,-0.04599999999999993,-0.10999999999999999,-0.136,,,,,-0.14400000000000002,,-0.134,-0.17000000000000004
0.02,0.05,-0.16000000000000003,-0.040000000000000036,-0.138,-0.17399999999999993,,,,,-0.16200000000000003,,-0.16200000000000003,-0.21199999999999997
0.02,0.06,-0.18399999999999994,-0.04599999999999993,-0.132,-0.17399999999999993,,,,,-0.18799999999999994,,-0.15600000000000003,-0.20799999999999996
0.02,0.07,-0.19999999999999996,-0.041999999999999926,-0.17799999999999994,-0.17199999999999993,,,,,-0.20199999999999996,,-0.20199999999999996,-0.20999999999999996
0.02,0.08,-0.244,-0.09799999999999998,-0.19799999999999995,-0.22999999999999998,,,,,-0.248,,-0.22199999999999998,-0.264
0.02,0.09,-0.23199999999999998,-0.08600000000000008,-0.20399999999999996,-0.22399999999999998,,,,,-0.23399999999999999,,-0.22799999999999998,-0.262
0.03,0.03,-0.11599999999999999,-0.029999999999999916,-0.07399999999999995,-0.14400000000000002,-0.10599999999999998,0.04800000000000004,-0.10199999999999998,-0.128,-0.11199999999999999,-0.051999999999999935,-0.061999999999999944,-0.14200000000000002
0.03,0.04,-0.15000000000000002,-0.04399999999999993,-0.138,-0.15599999999999992,-0.21999999999999997,-0.24599999999999994,-0.252,-0.30799999999999994,-0.15000000000000002,-0.20599999999999996,-0.16000000000000003,-0.18199999999999994
0.03,0.05,-0.15400000000000003,-0.025999999999999912,-0.12,-0.17199999999999993,,,,,-0.15800000000000003,,-0.14400000000000002,-0.20599999999999996
0.03,0.06,-0.18400000000000005,-0.04600000000000004,-0.14,-0.16999999999999993,,,,,-0.18600000000000005,,-0.16400000000000003,-0.20799999999999996
0.03,0.07,-0.21199999999999997,-0.05799999999999994,-0.16399999999999992,-0.18399999999999994,,,,,-0.21599999999999997,,-0.18799999999999994,-0.21799999999999997
0.03,0.08,-0.23199999999999998,-0.09600000000000009,-0.19599999999999995,-0.22399999999999998,,,,,-0.23399999999999999,,-0.21999999999999997,-0.262
0.03,0.09,-0.252,-0.09399999999999997,-0.20399999999999996,-0.24,,,,,-0.256,,-0.22799999999999998,-0.274
0.04,0.04,-0.15400000000000003,-0.03600000000000003,-0.134,-0.14600000000000002,-0.15000000000000002,0.027999999999999914,-0.15000000000000002,-0.15999999999999992,-0.15000000000000002,-0.06799999999999995,-0.14,-0.128
0.04,0.05,-0.15400000000000003,-0.025999999999999912,-0.128,-0.17999999999999994,-0.17200000000000004,-0.17599999999999993,-0.18999999999999995,-0.256,-0.15800000000000003,-0.136,-0.14600000000000002,-0.20999999999999996
0.04,0.06,-0.18400000000000005,-0.04600000000000004,-0.15400000000000003,-0.16799999999999993,,,,,-0.18600000000000005,-0.236,-0.17400000000000004,-0.20599999999999996
0.04,0.07,-0.20399999999999996,-0.06599999999999995,-0.16599999999999993,-0.19199999999999995,,,,,-0.20799999999999996,,-0.19199999999999995,-0.22599999999999998
0.04,0.08,-0.22599999999999998,-0.08800000000000008,-0.19399999999999995,-0.21999999999999997,,,,,-0.22799999999999998,,-0.21599999999999997,-0.258
0.04,0.09,-0.236,-0.09399999999999997,-0.20199999999999996,-0.24,,,,,-0.24,,-0.22799999999999998,-0.274
0.05,0.05,-0.17400000000000004,-0.026000000000000023,-0.14200000000000002,-0.18399999999999994,-0.16400000000000003,-0.0,-0.15400000000000003,-0.19599999999999995,-0.17200000000000004,-0.03399999999999992,-0.128,-0.17999999999999994
0.05,0.06,-0.16600000000000004,-0.051999999999999935,-0.136,-0.16799999999999993,-0.18599999999999994,-0.10199999999999998,-0.18799999999999994,-0.20799999999999996,-0.17000000000000004,-0.12,-0.15000000000000002,-0.18599999999999994
0.05,0.07,-0.21199999999999997,-0.06600000000000006,-0.17599999999999993,-0.18799999999999994,-0.32799999999999996,-0.35000000000000003,-0.368,-0.46799999999999997,-0.21399999999999997,-0.22799999999999998,-0.19599999999999995,-0.22199999999999998
0.05,0.08,-0.22599999999999998,-0.10399999999999998,-0.19799999999999995,-0.21799999999999997,,,,,-0.22999999999999998,,-0.22399999999999998,-0.25
0.05,0.09,-0.23399999999999999,-0.07200000000000006,-0.19999999999999996,-0.23399999999999999,,,,,-0.236,,-0.22199999999999998,-0.272
0.06,0.06,-0.16800000000000004,-0.05399999999999994,-0.136,-0.17399999999999993,-0.18399999999999994,-0.014000000000000012,-0.17399999999999993,-0.20599999999999996,-0.15800000000000003,-0.08399999999999996,-0.134,-0.17199999999999993
0.06,0.07,-0.20799999999999996,-0.06000000000000005,-0.17399999999999993,-0.20799999999999996,-0.246,-0.10400000000000009,-0.19799999999999995,-0.22799999999999998,-0.20999999999999996,-0.13,-0.18199999999999994,-0.22599999999999998
0.06,0.08,-0.244,-0.10799999999999998,-0.20399999999999996,-0.21999999999999997,-0.28200000000000003,-0.29,-0.24,-0.30799999999999994,-0.246,-0.242,-0.22199999999999998,-0.244
0.06,0.09,-0.236,-0.07600000000000007,-0.20199999999999996,-0.23199999999999998,,,,,-0.238,-0.276,-0.22399999999999998,-0.268
0.07,0.07,-0.20399999999999996,-0.07199999999999995,-0.16799999999999993,-0.21399999999999997,-0.25,0.008000000000000007,-0.23199999999999998,-0.22599999999999998,-0.18999999999999995,-0.08399999999999996,-0.16999999999999993,-0.18000000000000005
0.07,0.08,-0.22999999999999998,-0.04600000000000004,-0.21199999999999997,-0.20599999999999996,-0.21799999999999997,-0.07200000000000006,-0.22799999999999998,-0.22399999999999998,-0.22999999999999998,-0.16400000000000003,-0.22399999999999998,-0.23199999999999998
0.07,0.09,-0.268,-0.09399999999999997,-0.236,-0.20199999999999996,-0.246,-0.264,-0.256,-0.252,-0.276,-0.19599999999999995,-0.26,-0.23399999999999999
0.08,0.08,-0.22399999999999998,-0.038000000000000034,-0.22199999999999998,-0.21399999999999997,-0.244,-0.03400000000000003,-0.21599999999999997,-0.19599999999999995,-0.22199999999999998,-0.08599999999999997,-0.21799999999999997,-0.19400000000000006
0.08,0.09,-0.264,-0.10399999999999998,-0.22999999999999998,-0.19799999999999995,-0.258,-0.07999999999999996,-0.254,-0.246,-0.264,-0.14,-0.25,-0.22199999999999998
0.09,0.09,-0.266,-0.05600000000000005,-0.248,-0.19199999999999995,-0.21199999999999997,0.019999999999999907,-0.21199999999999997,-0.21599999999999997,-0.264,-0.09999999999999998,-0.242,-0.17200000000000004
0.11,0.11,-0.31199999999999994,-0.14,-0.2799999999999999,-0.26,-0.272,-0.06399999999999995,-0.26,-0.252,-0.30799999999999994,-0.09199999999999997,-0.2659999999999999,-0.252
0.12,0.12,-0.29800000000000004,-0.08800000000000008,-0.28,-0.258,-0.29600000000000004,-0.06000000000000005,-0.28600000000000003,-0.2719999999999999,-0.29800000000000004,-0.136,-0.274,-0.25
0.13,0.13,-0.30000000000000004,-0.138,-0.29399999999999993,-0.262,-0.28800000000000003,-0.12,-0.2779999999999999,-0.2679999999999999,-0.29800000000000004,-0.07600000000000007,-0.29799999999999993,-0.2420000000000001
0.14,0.14,-0.31399999999999995,-0.07400000000000007,-0.32199999999999995,-0.2879999999999999,-0.33599999999999997,-0.062000000000000055,-0.31399999999999995,-0.29799999999999993,-0.30799999999999994,-0.11199999999999999,-0.31199999999999994,-0.258
0.15,0.15,-0.344,-0.122,-0.29399999999999993,-0.2699999999999999,-0.31999999999999995,-0.08799999999999997,-0.30999999999999994,-0.2699999999999999,-0.344,-0.06000000000000005,-0.30199999999999994,-0.254
0.16,0.16,-0.352,-0.09000000000000008,-0.31399999999999995,-0.2679999999999999,-0.32199999999999995,-0.06000000000000005,-0.30199999999999994,-0.29599999999999993,-0.352,-0.132,-0.2859999999999999,-0.238
0.17,0.17,-0.33799999999999997,-0.16200000000000003,-0.346,-0.30399999999999994,-0.29000000000000004,-0.10599999999999998,-0.2819999999999999,-0.26,-0.32199999999999995,-0.1120000000000001,-0.354,-0.252
0.18,0.18,-0.372,-0.11599999999999999,-0.362,-0.31599999999999995,-0.33799999999999997,-0.07400000000000007,-0.36,-0.32199999999999995,-0.372,-0.11599999999999999,-0.352,-0.29600000000000004
0.19,0.19,-0.384,-0.16999999999999993,-0.354,-0.31199999999999994,-0.36,-0.15000000000000002,-0.346,-0.32399999999999995,-0.37,-0.12,-0.344,-0.29800000000000004
0.21,0.21,-0.378,-0.124,-0.366,-0.32999999999999996,-0.346,-0.07600000000000007,-0.34199999999999997,-0.30799999999999994,-0.38,-0.1379999999999999,-0.346,-0.31999999999999995
0.22,0.22,-0.378,-0.16000000000000003,-0.352,-0.33999999999999997,-0.36,-0.132,-0.344,-0.33599999999999997,-0.366,-0.10200000000000009,-0.33399999999999996,-0.32200000000000006
0.23,0.23,-0.386,-0.16200000000000003,-0.382,-0.33999999999999997,-0.364,-0.10400000000000009,-0.358,-0.31599999999999995,-0.382,-0.14,-0.366,-0.31000000000000005
0.24,0.24,-0.398,-0.19999999999999996,-0.372,-0.34199999999999997,-0.348,-0.14200000000000002,-0.30999999999999994,-0.33799999999999997,-0.388,-0.16399999999999992,-0.358,-0.31600000000000006
0.25,0.25,-0.406,-0.20200000000000007,-0.402,-0.368,-0.358,-0.10400000000000009,-0.358,-0.32799999999999996,-0.396,-0.16000000000000003,-0.374,-0.30800000000000005
0.26,0.26,-0.41600000000000004,-0.20999999999999996,-0.384,-0.376,-0.398,-0.15200000000000002,-0.384,-0.366,-0.41000000000000003,-0.16400000000000003,-0.386,-0.3520000000000001
0.27,0.27,-0.42000000000000004,-0.20600000000000007,-0.41000000000000003,-0.384,-0.37,-0.1200000000000001,-0.364,-0.32599999999999996,-0.41600000000000004,-0.16600000000000004,-0.39,-0.3420000000000001
0.28,0.28,-0.40800000000000003,-0.23399999999999999,-0.4079999999999999,-0.362,-0.4,-0.15000000000000002,-0.376,-0.378,-0.402,-0.17200000000000004,-0.4039999999999999,-0.31800000000000006
0.29,0.29,-0.43399999999999994,-0.21199999999999997,-0.46199999999999997,-0.3859999999999999,-0.42600000000000005,-0.15999999999999992,-0.43399999999999994,-0.378,-0.42199999999999993,-0.15400000000000003,-0.43399999999999994,-0.32999999999999996
0.31,0.31,-0.44999999999999996,-0.242,-0.42199999999999993,-0.3899999999999999,-0.44599999999999995,-0.17399999999999993,-0.41999999999999993,-0.3899999999999999,-0.43799999999999994,-0.18800000000000006,-0.41999999999999993,-0.33599999999999997
0.32,0.32,-0.44399999999999995,-0.19799999999999995,-0.45999999999999996,-0.3959999999999999,-0.42799999999999994,-0.15599999999999992,-0.42199999999999993,-0.374,-0.42599999999999993,-0.16600000000000004,-0.42200000000000004,-0.33999999999999997
0.33,0.33,-0.42200000000000004,-0.20999999999999996,-0.42999999999999994,-0.3979999999999999,-0.42600000000000005,-0.17399999999999993,-0.4119999999999999,-0.4079999999999999,-0.41600000000000004,-0.134,-0.4,-0.354
0.34,0.34,-0.44599999999999995,-0.20999999999999996,-0.43999999999999995,-0.3999999999999999,-0.474,-0.16999999999999993,-0.46399999999999997,-0.43999999999999995,-0.42999999999999994,-0.16800000000000004,-0.42599999999999993,-0.33399999999999996
0.35,0.35,-0.42600000000000005,-0.23399999999999999,-0.43999999999999995,-0.38,-0.45599999999999996,-0.20199999999999996,-0.4079999999999999,-0.4079999999999999,-0.41800000000000004,-0.12,-0.43199999999999994,-0.32200000000000006
0.36,0.36,-0.43399999999999994,-0.21799999999999997,-0.43599999999999994,-0.4139999999999999,-0.43599999999999994,-0.17799999999999994,-0.402,-0.3999999999999999,-0.4159999999999999,-0.16600000000000004,-0.4079999999999999,-0.352
0.37,0.37,-0.42999999999999994,-0.244,-0.43999999999999995,-0.38,-0.474,-0.19999999999999996,-0.45199999999999996,-0.43399999999999994,-0.4179999999999999,-0.15000000000000002,-0.42399999999999993,-0.31600000000000006
0.38,0.38,-0.44599999999999995,-0.21599999999999997,-0.45399999999999996,-0.4059999999999999,-0.45399999999999996,-0.18599999999999994,-0.44599999999999995,-0.4159999999999999,-0.43599999999999994,-0.15000000000000002,-0.4179999999999999,-0.32199999999999995
0.39,0.39,-0.476,-0.22799999999999998,-0.42799999999999994,-0.42999999999999994,-0.492,-0.242,-0.47,-0.44999999999999996,-0.45399999999999996,-0.11599999999999999,-0.364,-0.352
0.41,0.41,-0.496,-0.21999999999999992,-0.46799999999999997,-0.43199999999999994,-0.488,-0.23199999999999993,-0.48,-0.43599999999999994,-0.484,-0.12799999999999995,-0.41800000000000004,-0.346
0.42,0.42,-0.488,-0.252,-0.47,-0.45999999999999996,-0.518,-0.238,-0.484,-0.46599999999999997,-0.46799999999999997,-0.14800000000000002,-0.40800000000000003,-0.38
0.43,0.43,-0.482,-0.24800000000000005,-0.494,-0.43599999999999994,-0.476,-0.18400000000000005,-0.46599999999999997,-0.43199999999999994,-0.472,-0.14999999999999997,-0.43800000000000006,-0.346
0.44,0.44,-0.478,-0.282,-0.482,-0.44999999999999996,-0.502,-0.27199999999999996,-0.49,-0.45799999999999996,-0.44999999999999996,-0.16599999999999998,-0.42400000000000004,-0.364
0.45,0.45,-0.488,-0.24799999999999994,-0.476,-0.44599999999999995,-0.516,-0.21399999999999997,-0.494,-0.45999999999999996,-0.46199999999999997,-0.16799999999999998,-0.41200000000000003,-0.33999999999999997
0.46,0.46,-0.482,-0.27599999999999997,-0.478,-0.44999999999999996,-0.532,-0.25399999999999995,-0.496,-0.51,-0.46199999999999997,-0.15599999999999997,-0.4,-0.356
0.47,0.47,-0.5,-0.26799999999999996,-0.496,-0.46799999999999997,-0.502,-0.22399999999999992,-0.484,-0.45199999999999996,-0.482,-0.176,-0.44000000000000006,-0.368
0.48,0.48,-0.472,-0.27199999999999996,-0.482,-0.46199999999999997,-0.45999999999999996,-0.21599999999999997,-0.46199999999999997,-0.472,-0.45799999999999996,-0.13599999999999995,-0.40800000000000003,-0.32599999999999996
0.49,0.49,-0.502,-0.298,-0.5,-0.476,-0.506,-0.25199999999999995,-0.498,-0.49799999999999994,-0.486,-0.15599999999999997,-0.406,-0.36
0.51,0.51,-0.528,-0.314,-0.486,-0.472,-0.502,-0.252,-0.484,-0.45399999999999996,-0.49999999999999994,-0.13799999999999996,-0.406,-0.376
0.52,0.52,-0.5760000000000001,-0.356,-0.53,-0.518,-0.514,-0.264,-0.494,-0.46399999999999997,-0.53,-0.17400000000000004,-0.426,-0.39399999999999996
0.53,0.53,-0.53,-0.33,-0.494,-0.474,-0.5680000000000001,-0.35,-0.544,-0.51,-0.49399999999999994,-0.14000000000000007,-0.406,-0.366
0.54,0.54,-0.558,-0.32999999999999996,-0.516,-0.52,-0.5840000000000001,-0.328,-0.56,-0.542,-0.512,-0.138,-0.412,-0.37799999999999995
0.55,0.55,-0.59,-0.366,-0.552,-0.526,-0.614,-0.35,-0.574,-0.574,-0.5519999999999999,-0.16600000000000004,-0.458,-0.40199999999999997
0.56,0.56,-0.562,-0.344,-0.526,-0.518,-0.592,-0.346,-0.55,-0.5559999999999999,-0.518,-0.14,-0.422,-0.36000000000000004
0.57,0.57,-0.5880000000000001,-0.384,-0.556,-0.5419999999999999,-0.624,-0.418,-0.596,-0.598,-0.538,-0.19999999999999996,-0.444,-0.4119999999999999
0.58,0.58,-0.5640000000000001,-0.34199999999999997,-0.546,-0.52,-0.592,-0.346,-0.56,-0.5579999999999999,-0.502,-0.11399999999999999,-0.418,-0.36600000000000005
0.59,0.59,-0.5820000000000001,-0.396,-0.538,-0.5559999999999999,-0.5880000000000001,-0.328,-0.544,-0.514,-0.53,-0.21799999999999997,-0.45,-0.40800000000000003
0.61,0.61,-0.5820000000000001,-0.356,-0.55,-0.5619999999999999,-0.608,-0.36,-0.586,-0.574,-0.516,-0.126,-0.412,-0.404
0.62,0.62,-0.6,-0.412,-0.574,-0.5619999999999999,-0.616,-0.374,-0.59,-0.578,-0.5419999999999999,-0.15199999999999997,-0.43599999999999994,-0.42600000000000005
0.63,0.63,-0.594,-0.374,-0.554,-0.536,-0.5840000000000001,,-0.564,-0.564,-0.512,-0.14600000000000002,-0.39000000000000007,-0.342
0.64,0.64,-0.618,-0.42,-0.5619999999999999,-0.5619999999999999,-0.59,,-0.55,-0.5559999999999999,-0.546,-0.178,-0.4179999999999999,-0.41600000000000004
0.65,0.65,-0.602,-0.39799999999999996,-0.562,-0.5599999999999999,-0.598,,-0.576,-0.568,-0.502,-0.176,-0.408,-0.354
0.66,0.66,-0.644,-0.448,-0.582,-0.584,-0.6559999999999999,,-0.6279999999999999,-0.6079999999999999,-0.562,-0.188,-0.41600000000000004,-0.41800000000000004
0.67,0.67,-0.6,-0.392,-0.592,-0.584,-0.598,,-0.56,-0.572,-0.494,-0.10800000000000004,-0.43599999999999994,-0.41800000000000004
0.68,0.68,-0.63,-0.454,-0.598,-0.584,-0.614,,-0.584,-0.566,-0.534,-0.184,-0.44799999999999995,-0.366
0.69,0.69,-0.622,-0.418,-0.584,-0.6,-0.62,,-0.608,-0.596,-0.51,-0.12,-0.41800000000000004,-0.40800000000000003
0.71,0.71,-0.626,-0.442,-0.614,-0.6039999999999999,-0.62,,-0.598,-0.568,-0.518,-0.14400000000000002,-0.44800000000000006,-0.35799999999999993
0.72,0.72,-0.626,-0.412,-0.6,-0.594,-0.61,,-0.582,-0.574,-0.506,-0.132,-0.406,-0.346
0.73,0.73,-0.6639999999999999,-0.456,-0.6219999999999999,-0.6279999999999999,-0.624,,-0.6,-0.59,-0.528,-0.118,-0.422,-0.38799999999999996
0.74,0.74,-0.622,-0.424,-0.614,-0.592,-0.6659999999999999,,-0.6279999999999999,-0.6219999999999999,-0.484,-0.14200000000000002,-0.42600000000000005,-0.29600000000000004
0.75,0.75,-0.644,-0.458,-0.614,-0.6059999999999999,-0.6579999999999999,,-0.6259999999999999,-0.602,-0.5,-0.10200000000000004,-0.402,-0.342
0.76,0.76,-0.646,-0.444,-0.6279999999999999,-0.612,-0.646,,-0.604,-0.612,-0.49,-0.11400000000000005,-0.37399999999999994,-0.356
0.77,0.77,-0.6799999999999999,-0.47000000000000003,-0.6239999999999999,-0.6499999999999999,-0.6639999999999999,,-0.6279999999999999,-0.6079999999999999,-0.518,-0.10400000000000004,-0.37599999999999995,-0.37000000000000005
0.78,0.78,-0.65,-0.45999999999999996,-0.62,-0.6419999999999999,-0.6599999999999999,,-0.624,-0.6259999999999999,-0.486,-0.124,-0.394,-0.306
