m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.02,0.07,2.734394926546604,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.08,3.232145617540396,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.09,3.7298912377352456,2.2050441006615078e-10,1.0,,1.0,1.0
0.03,0.03,0.2433419075049566,2.182543650654759e-10,0.928,0.564,0.868,0.794
0.03,0.04,0.5744459889458984,2.182543650654759e-10,0.992,0.766,0.982,0.966
0.03,0.05,0.905545089717607,2.182543650654759e-10,1.0,0.868,0.994,0.996
0.03,0.06,1.2366391875142804,2.182543650654759e-10,1.0,,1.0,1.0
0.03,0.07,1.5677282598799365,2.182543650654759e-10,1.0,,1.0,1.0
0.03,0.08,1.8988122842070634,2.182543650654759e-10,1.0,,1.0,1.0
0.03,0.09,2.2298912377352464,2.182543650654759e-10,1.0,,1.0,1.0
0.04,0.04,0.2411126556125652,2.1600432006480083e-10,0.948,0.514,0.874,0.81
0.04,0.05,0.48887842305094004,2.1600432006480083e-10,0.996,0.714,0.972,0.966
0.04,0.06,0.73663918751428,2.1600432006480083e-10,1.0,0.84,0.996,0.988
0.04,0.07,0.9843949265466035,2.1600432006480083e-10,1.0,0.89,0.998,1.0
0.04,0.08,1.2321456175403964,2.1600432006480083e-10,1.0,,1.0,1.0
0.04,0.09,1.4798912377352467,2.1600432006480083e-10,1.0,,1.0,1.0
0.05,0.05,0.23887842305094018,2.137542750641258e-10,0.926,0.544,0.848,0.82
0.05,0.06,0.4366391875142801,2.137542750641258e-10,0.994,0.678,0.97,0.956
0.05,0.07,0.6343949265466036,2.137542750641258e-10,1.0,0.746,0.986,0.98
0.05,0.08,0.8321456175403962,2.137542750641258e-10,1.0,0.836,0.996,0.998
0.05,0.09,1.0298912377352465,2.137542750641258e-10,1.0,,0.998,0.996
0.06,0.06,0.23663918751428026,2.1150423006345087e-10,0.932,0.506,0.898,0.828
0.06,0.07,0.40106159321327006,2.1150423006345087e-10,0.996,0.628,0.954,0.952
0.06,0.08,0.5654789508737297,2.1150423006345087e-10,1.0,0.72,0.978,0.976
0.06,0.09,0.7298912377352469,2.1150423006345087e-10,1.0,0.808,0.994,0.996
0.07,0.07,0.23439492654660346,2.0925418506277583e-10,0.928,0.49,0.888,0.82
0.07,0.08,0.37500276039753894,2.0925418506277583e-10,0.984,0.642,0.944,0.914
0.07,0.09,0.5156055234495325,2.0925418506277583e-10,0.988,0.732,0.98,0.956
0.08,0.08,0.2321456175403962,2.0700414006210092e-10,0.916,0.548,0.868,0.794
0.08,0.09,0.35489123773524706,2.0700414006210092e-10,0.956,0.642,0.946,0.878
0.09,0.09,0.229891237735247,2.0475409506142587e-10,0.914,0.546,0.868,0.79
0.11,0.11,0.22536717391368066,2.0025400506007579e-10,0.906,0.532,0.866,0.774
0.12,0.12,0.22309744359943545,1.9800396005940085e-10,0.912,0.538,0.856,0.778
0.13,0.13,0.22082254988774924,1.9575391505872575e-10,0.902,0.524,0.86,0.772
0.14,0.14,0.21854246923267656,1.935038700580507e-10,0.926,0.518,0.846,0.772
0.15,0.15,0.216257177926844,1.9125382505737582e-10,0.904,0.528,0.864,0.754
0.16,0.16,0.21396665209996982,1.8900378005670073e-10,0.924,0.484,0.862,0.786
