m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.69,0.69,-0.58,-0.30200000000000005,-0.516,-0.48999999999999994,-0.586,-0.18200000000000005,-0.53,-0.44599999999999995,-0.32199999999999995,-0.01200000000000001,-0.21199999999999997,-0.21600000000000003
0.71,0.71,-0.62,-0.33199999999999996,-0.548,-0.48000000000000004,-0.588,-0.26399999999999996,-0.524,-0.43000000000000005,-0.34199999999999997,-0.035999999999999976,-0.196,-0.23200000000000004
0.72,0.72,-0.6159999999999999,-0.31600000000000006,-0.53,-0.49199999999999994,-0.6319999999999999,-0.23000000000000004,-0.562,-0.48599999999999993,-0.32,-0.020000000000000018,-0.19000000000000006,-0.24399999999999994
0.73,0.73,-0.608,-0.33999999999999997,-0.5700000000000001,-0.49800000000000005,-0.6259999999999999,-0.21799999999999997,-0.538,-0.462,-0.31400000000000006,-0.02200000000000002,-0.22200000000000003,-0.16799999999999998
0.74,0.74,-0.582,-0.3400000000000001,-0.544,-0.45799999999999996,-0.6479999999999999,-0.22400000000000003,-0.556,-0.502,-0.30400000000000005,-0.04200000000000001,-0.16599999999999998,-0.14
0.75,0.75,-0.6219999999999999,-0.36,-0.562,-0.506,-0.6279999999999999,-0.27599999999999997,-0.54,-0.47000000000000003,-0.336,-0.008000000000000007,-0.188,-0.182
0.76,0.76,-0.608,-0.3360000000000001,-0.562,-0.49999999999999994,-0.6739999999999999,-0.28800000000000003,-0.5820000000000001,-0.526,-0.29000000000000004,-0.027999999999999997,-0.21400000000000002,-0.09199999999999997
0.77,0.77,-0.6499999999999999,-0.36,-0.5820000000000001,-0.504,-0.6539999999999999,-0.27599999999999997,-0.5780000000000001,-0.504,-0.328,-0.008000000000000007,-0.15600000000000003,-0.184
0.78,0.78,-0.6399999999999999,-0.35200000000000004,-0.56,-0.536,-0.6519999999999999,-0.25800000000000006,-0.5720000000000001,-0.49599999999999994,-0.27199999999999996,-0.03999999999999998,-0.138,-0.11800000000000005
0.79,0.79,-0.6759999999999999,-0.374,-0.5980000000000001,-0.542,-0.6539999999999999,-0.30399999999999994,-0.6020000000000001,-0.512,-0.326,-0.006000000000000005,-0.194,-0.126
0.81,0.81,-0.688,-0.36000000000000004,-0.5900000000000001,-0.586,-0.6279999999999999,-0.23400000000000004,-0.548,-0.514,-0.32199999999999995,-0.015999999999999986,-0.17200000000000004,-0.152
0.82,0.82,-0.69,-0.378,-0.6060000000000001,-0.5820000000000001,-0.692,-0.32999999999999996,-0.626,-0.534,-0.29599999999999993,-0.0020000000000000018,-0.134,-0.11800000000000002
0.83,0.83,-0.69,-0.36600000000000005,-0.61,-0.598,-0.6259999999999999,-0.25200000000000006,-0.5760000000000001,-0.506,-0.266,0.010000000000000009,-0.128,-0.168
0.84,0.84,-0.704,-0.39799999999999996,-0.624,-0.5700000000000001,-0.6479999999999999,,-0.5800000000000001,-0.49600000000000005,-0.31599999999999995,-0.010000000000000009,-0.128,-0.08399999999999999
0.85,0.85,-0.72,-0.384,-0.638,-0.606,-0.688,,-0.5980000000000001,-0.5419999999999999,-0.31800000000000006,-0.017999999999999988,-0.12,-0.10400000000000001
0.86,0.86,-0.71,-0.42199999999999993,-0.644,-0.56,-0.708,,-0.624,-0.554,-0.22999999999999998,0.0040000000000000036,-0.08400000000000002,-0.09000000000000002
0.87,0.87,-0.706,-0.398,-0.662,-0.6299999999999999,-0.692,,-0.614,-0.5559999999999999,-0.22799999999999998,0.0020000000000000018,-0.10800000000000001,-0.07200000000000001
0.88,0.88,-0.714,-0.43999999999999995,-0.666,-0.6000000000000001,-0.696,,-0.616,-0.514,-0.22000000000000003,-0.006000000000000005,-0.098,-0.045999999999999985
0.89,0.89,-0.728,-0.41800000000000004,-0.67,-0.6679999999999999,-0.6859999999999999,,-0.612,-0.5479999999999999,-0.208,0.0020000000000000018,-0.06800000000000003,-0.09
0.91,0.91,-0.752,-0.472,-0.706,-0.644,-0.708,,-0.63,-0.54,-0.164,-0.013999999999999999,-0.07,-0.057999999999999996
0.92,0.92,-0.786,-0.42000000000000004,-0.694,-0.7,-0.736,,-0.668,-0.612,-0.186,0.032,-0.04200000000000001,-0.04400000000000001
0.93,0.93,-0.8059999999999999,-0.474,-0.728,-0.67,-0.756,,-0.69,-0.5880000000000001,-0.164,-0.016,-0.015999999999999986,0.01200000000000001
0.94,0.94,-0.786,-0.44600000000000006,-0.75,-0.702,-0.77,,-0.6839999999999999,-0.6399999999999999,-0.118,0.021999999999999992,-0.023999999999999994,-0.021999999999999992
0.95,0.95,-0.822,-0.488,-0.76,-0.68,-0.762,,-0.6880000000000001,-0.5920000000000001,-0.07600000000000001,0.008000000000000007,0.0040000000000000036,0.01999999999999999
0.96,0.96,-0.824,-0.49399999999999994,-0.796,-0.706,-0.7979999999999999,,-0.742,-0.6619999999999999,-0.06,0.0059999999999999915,-0.025999999999999995,-0.011999999999999997
0.97,0.97,-0.76,-0.48000000000000004,-0.858,-0.746,-0.75,,-0.768,-0.6799999999999999,0.013999999999999985,0.016,-0.02799999999999999,0.013999999999999999
0.98,0.98,-0.8440000000000001,-0.512,-0.854,-0.7799999999999999,-0.796,,-0.798,-0.718,-0.007999999999999993,0.006000000000000005,0.003999999999999997,-0.010000000000000002
0.99,0.99,-0.854,-0.534,-0.896,-0.816,-0.808,,-0.8200000000000001,-0.746,0.014000000000000005,0.0019999999999999983,-0.004,-0.018
