m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.04,0.04,0.5162616161383375,2.343796875703135e-10,0.848,0.712,0.826,0.802
0.04,0.05,0.2615748101536632,2.343796875703135e-10,0.824,0.524,0.786,0.71
0.04,0.06,0.0,2.343796875703135e-10,,,,
0.04,0.07,,2.343796875703135e-10,,,,
0.04,0.08,,2.343796875703135e-10,,,,
0.04,0.09,,2.343796875703135e-10,,,,
0.05,0.05,0.5204973982856399,2.3684684217631674e-10,0.834,0.682,0.824,0.766
0.05,0.06,0.31640816154660273,2.3684684217631674e-10,0.81,0.6,0.786,0.758
0.05,0.07,0.10713723670511006,2.3684684217631674e-10,0.67,0.332,0.61,0.494
0.05,0.08,,2.3684684217631674e-10,,,,
0.05,0.09,,2.3684684217631674e-10,,,,
0.06,0.06,0.524804864117896,2.3936648943351166e-10,0.812,0.69,0.8,0.76
0.06,0.07,0.35444524869283617,2.3936648943351166e-10,0.752,0.578,0.78,0.734
0.06,0.08,0.1799277590038721,2.3936648943351166e-10,0.714,0.412,0.734,0.658
0.06,0.09,0.0,2.3936648943351166e-10,,,,
0.07,0.07,0.5291858898538833,2.419403226532267e-10,0.746,0.708,0.742,0.74
0.07,0.08,0.3829230968133445,2.419403226532267e-10,0.778,0.602,0.744,0.732
0.07,0.09,0.2331823088405454,2.419403226532267e-10,0.746,0.47,0.71,0.698
0.08,0.08,0.5336424191713875,2.4457010876902273e-10,0.746,0.64,0.758,0.754
0.08,0.09,0.40545881587335647,2.4457010876902273e-10,0.734,0.654,0.712,0.702
0.09,0.09,0.5381764663272126,2.4725769238186914e-10,0.778,0.694,0.762,0.734
0.11,0.11,0.5474855440539914,2.5281404501966395e-10,0.72,0.672,0.706,0.696
0.12,0.12,0.5522649866788762,2.556869318948873e-10,0.694,0.612,0.69,0.678
0.13,0.13,0.5571307788498734,2.586258621465528e-10,0.704,0.614,0.686,0.682
0.14,0.14,0.5620853411934147,2.616331396133732e-10,0.654,0.612,0.662,0.65
0.15,0.15,0.5671311878330225,2.647111765500011e-10,0.672,0.644,0.654,0.68
0.16,0.16,0.5722709310473791,2.6786250008035834e-10,0.668,0.614,0.674,0.654
0.17,0.17,0.5775072862152558,2.71089759117471e-10,0.702,0.626,0.682,0.69
0.18,0.18,0.5828430770684829,2.743957317896352e-10,0.652,0.6,0.616,0.626
0.19,0.19,0.5882812412759918,2.777833334166678e-10,0.632,0.582,0.618,0.626
0.21,0.21,0.5994770461394302,2.8481582287025427e-10,0.644,0.6,0.634,0.64
0.22,0.22,0.605241187226804,2.884673077788472e-10,0.632,0.598,0.62,0.614
0.23,0.23,0.6111207164501729,2.9221363645129984e-10,0.626,0.574,0.618,0.632
0.24,0.24,0.6171192383963631,2.9605855272039594e-10,0.644,0.586,0.654,0.612
0.25,0.25,0.623240513617734,3.000060000900011e-10,0.632,0.578,0.618,0.62
0.26,0.26,0.6294884673770176,3.040601352263525e-10,0.594,0.572,0.58,0.584
0.27,0.27,0.6358671990006552,3.082253425582204e-10,0.62,0.566,0.612,0.622
0.28,0.28,0.6423809918915998,3.125062500937512e-10,0.592,0.57,0.588,0.572
0.29,0.29,0.6490343242575735,3.16907746573945e-10,0.564,0.528,0.542,0.57
0.31,0.31,0.6627785641459,3.2609347835869696e-10,0.546,0.544,0.546,0.56
0.32,0.32,0.6698795099541458,3.308889706875014e-10,0.562,0.534,0.552,0.574
0.33,0.33,0.6771400993509752,3.358276120410461e-10,0.566,0.542,0.554,0.542
0.34,0.34,0.6845659752137845,3.4091590919318326e-10,0.516,0.52,0.51,0.508
0.35,0.35,0.6921630585477133,3.4616076933461673e-10,0.536,0.514,0.558,0.542
0.36,0.36,0.6999375663527393,3.5156953135547025e-10,0.554,0.512,0.572,0.548
0.37,0.37,0.7078960309222104,3.571500001071443e-10,0.518,0.516,0.514,0.518
0.38,0.38,0.7160453207114357,3.6291048397984015e-10,0.536,0.504,0.528,0.53
0.39,0.39,0.7243926629307728,3.6885983617623097e-10,0.5,0.476,0.496,0.504
0.41,0.41,0.7417123563060677,3.8136355943644206e-10,0.502,0.456,0.494,0.508
0.42,0.42,0.7507011867321132,3.8793879321982907e-10,0.474,0.484,0.482,0.49
0.43,0.43,0.7599210884467501,3.9474473696052783e-10,0.514,0.502,0.508,0.51
0.44,0.44,0.7693814949793284,4.0179375012053735e-10,0.49,0.45,0.476,0.498
0.45,0.45,0.7790923816360812,4.090990910318197e-10,0.474,0.474,0.48,0.482
0.46,0.46,0.7890643063542454,4.166750001250016e-10,0.46,0.464,0.47,0.446
0.47,0.47,0.7993084544216629,4.2453679258019024e-10,0.488,0.466,0.49,0.49
0.48,0.48,0.8098366875061591,4.32700961668271e-10,0.532,0.5,0.504,0.484
0.49,0.49,0.8206615974995355,4.411852942500018e-10,0.488,0.458,0.476,0.458
0.51,0.51,0.8432558283478445,4.591928572806142e-10,0.494,0.492,0.482,0.49
0.52,0.52,0.8550545481909494,4.68759375140627e-10,0.484,0.476,0.474,0.496
0.53,0.53,0.8672088947341141,4.787329788670233e-10,0.428,0.398,0.422,0.434
0.54,0.54,0.8797361323732651,4.891402175380455e-10,0.414,0.408,0.408,0.418
0.55,0.55,0.8926547186350446,5.000100001500021e-10,0.382,0.4,0.392,0.37
0.56,0.56,0.9059844134896071,5.113738637897746e-10,0.406,0.388,0.418,0.404
0.57,0.57,0.9197464013276998,5.232662792267464e-10,0.372,0.332,0.37,0.346
0.58,0.58,0.933963427395995,5.357250001607165e-10,0.406,0.388,0.41,0.402
0.59,0.59,0.9486599507877075,5.487914635792704e-10,0.408,0.422,0.42,0.43
0.61,0.61,0.9795989490944182,5.769346155576944e-10,0.39,0.376,0.384,0.386
0.62,0.62,0.9959005724654699,5.921171054407919e-10,0.38,0.378,0.374,0.366
0.63,0.63,1.012800457979408,6.08120270452705e-10,0.414,,0.406,0.396
0.64,0.64,1.0303347076294318,6.250125001875024e-10,0.406,,0.414,0.388
0.65,0.65,1.0485425769268546,6.428700001928598e-10,0.4,,0.394,0.392
0.66,0.66,1.067466844867599,6.617779413750028e-10,0.34,,0.336,0.336
0.67,0.67,1.087154239361446,6.818318183863665e-10,0.4,,0.41,0.388
0.68,0.68,1.1076559283825544,7.031390627109405e-10,0.382,,0.38,0.378
0.69,0.69,1.1290280893818594,7.258209679596801e-10,0.378,,0.362,0.364
0.71,0.71,1.174637675848032,7.758775864396581e-10,0.376,,0.366,0.376
0.72,0.72,1.1990190590869703,8.035875002410747e-10,0.388,,0.388,0.386
0.73,0.73,1.2245608210535006,8.333500002500032e-10,0.372,,0.364,0.356
0.74,0.74,1.2513567832473245,8.65401923336542e-10,0.332,,0.342,0.336
0.75,0.75,1.2795120248207879,9.000180002700038e-10,0.338,,0.338,0.344
0.76,0.76,1.3091447317397615,9.37518750281254e-10,0.352,,0.366,0.346
0.77,0.77,1.3403884402961195,9.78280435076091e-10,0.332,,0.336,0.338
0.78,0.78,1.3733947802821322,1.0227477275795492e-09,0.338,,0.346,0.332
0.79,0.79,1.4083368574706783,1.0714500003214333e-09,0.306,,0.314,0.304
0.81,0.81,1.4848543630202984,1.1842342108815838e-09,0.292,,0.302,0.298
0.82,0.82,1.5269270241871216,1.2500250003750045e-09,0.29,,0.288,0.282
0.83,0.83,1.5719452600623414,1.3235558827500047e-09,0.284,,0.29,0.28
0.84,0.84,1.6202805068592918,1.4062781254218806e-09,0.264,,0.282,0.28
0.85,0.85,1.6723767431240653,1.5000300004500057e-09,0.282,,0.282,0.29
0.86,0.86,1.7287705667477344,1.6071750004821494e-09,0.286,,0.286,0.292
0.87,0.87,1.7901187274087529,1.730803846673084e-09,0.254,,0.256,0.26
0.88,0.88,1.8572367041933642,1.875037500562508e-09,0.258,,0.266,0.254
0.89,0.89,1.9311541118777813,2.0454954551590984e-09,0.28,,0.278,0.284
0.91,0.91,2.105111008564644,2.500050000750011e-09,0.192,,0.198,0.198
0.92,0.92,2.209264679503782,2.8125562508437628e-09,0.238,,0.232,0.232
0.93,0.93,2.328978378063511,3.2143500009643005e-09,0.182,,0.186,0.188
0.94,0.94,2.46911775683092,3.750075001125011e-09,0.178,,0.174,0.176
0.95,0.95,2.6372289029188076,4.500090001350014e-09,0.168,,0.176,0.166
0.96,0.96,2.8459571932510883,5.6251125016875165e-09,0.164,,0.174,0.18
0.97,0.97,3.1190131619132098,7.500150002250021e-09,0.144,,0.15,0.156
0.98,0.98,3.509635064032687,1.1250225003375033e-08,0.118,,0.126,0.116
0.99,0.99,4.187715394070089,2.2500450006750066e-08,0.092,,0.09,0.078
