m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.5,0.9,,4.500090001350019e-10,,,,
0.6,0.6,2.8316026503692244,5.625112501687521e-10,0.416,,0.42,0.418
0.6,0.7,2.7715112802169353,5.625112501687521e-10,0.398,,0.39,0.388
0.6,0.8,2.5341435514937785,5.625112501687521e-10,0.336,,0.352,0.34
0.6,0.9,1.279512022868854,5.625112501687521e-10,0.27,,0.242,0.274
0.7,0.7,3.1044455771710426,7.500150002250029e-10,0.362,,0.352,0.358
0.7,0.8,2.9966523786733648,7.500150002250029e-10,0.346,,0.348,0.36
0.7,0.9,2.260867813191561,7.500150002250029e-10,0.248,,0.242,0.242
0.8,0.8,3.4948480183575636,1.1250225003375047e-09,0.342,,0.34,0.334
0.8,0.9,3.1868178261226445,1.1250225003375047e-09,0.222,,0.22,0.224
0.9,0.9,4.172702173830821,2.2500450006750093e-09,0.236,,0.234,0.238
0.01,0.01,2.0086960664121003,2.2727727279545544e-10,0.978,,0.98,0.982
0.01,0.02,1.012817910484383,2.2727727279545544e-10,0.93,,0.93,0.9
0.01,0.03,0.0,2.2727727279545544e-10,,,,
0.01,0.04,,2.2727727279545544e-10,,,,
0.01,0.05,,2.2727727279545544e-10,,,,
0.01,0.06,,2.2727727279545544e-10,,,,
0.01,0.07,,2.2727727279545544e-10,,,,
0.01,0.08,,2.2727727279545544e-10,,,,
0.01,0.09,,2.2727727279545544e-10,,,,
0.02,0.02,2.0174923319015567,2.295964286403071e-10,0.944,,0.95,0.938
0.02,0.03,1.5237427937005599,2.295964286403071e-10,0.89,,0.872,0.868
0.02,0.04,1.0259974685366282,2.295964286403071e-10,0.848,,0.852,0.848
0.02,0.05,0.5204973909530104,2.295964286403071e-10,0.88,0.758,0.866,0.834
0.02,0.06,0.0,2.295964286403071e-10,,,,
0.02,0.07,,2.295964286403071e-10,,,,
0.02,0.08,,2.295964286403071e-10,,,,
0.02,0.09,,2.295964286403071e-10,,,,
0.03,0.03,2.0263908845731886,2.3196340213144425e-10,0.884,,0.874,0.87
0.03,0.04,1.6999049458658522,2.3196340213144425e-10,0.862,,0.864,0.862
0.03,0.05,1.3713591436011812,2.3196340213144425e-10,0.838,,0.842,0.826
0.03,0.06,1.0395553856952602,2.3196340213144425e-10,0.806,,0.81,0.804
0.03,0.07,0.7026364437979777,2.3196340213144425e-10,0.814,0.746,0.794,0.806
0.03,0.08,0.35768388713612886,2.3196340213144425e-10,0.712,0.512,0.726,0.674
0.03,0.09,0.0,2.3196340213144425e-10,,,,
0.04,0.04,2.035393877584003,2.343796875703135e-10,0.84,,0.844,0.834
0.04,0.05,1.7925666279664088,2.343796875703135e-10,0.838,,0.848,0.838
0.04,0.06,1.5483971619696448,2.343796875703135e-10,0.792,,0.79,0.79
0.04,0.07,1.3023115139533066,2.343796875703135e-10,0.79,,0.794,0.794
0.04,0.08,1.0535094870288013,2.343796875703135e-10,0.792,,0.78,0.796
0.04,0.09,0.8008675502905084,2.343796875703135e-10,0.764,0.74,0.768,0.736
0.05,0.05,2.044503531868755,2.3684684217631674e-10,0.81,,0.816,0.808
0.05,0.06,1.851907956387527,2.3684684217631674e-10,0.79,,0.796,0.794
0.05,0.07,1.658337114899562,2.3684684217631674e-10,0.828,,0.812,0.808
0.05,0.08,1.4634566544539023,2.3684684217631674e-10,0.794,,0.794,0.798
0.05,0.09,1.2668290103704751,2.3684684217631674e-10,0.752,,0.764,0.756
0.06,0.06,2.0537221390097273,2.3936648943351166e-10,0.786,,0.794,0.792
0.06,0.07,1.8946493421047421,2.3936648943351166e-10,0.82,,0.808,0.802
0.06,0.08,1.734822900015158,2.3936648943351166e-10,0.754,,0.758,0.758
0.06,0.09,1.5740245831458248,2.3936648943351166e-10,0.768,,0.766,0.762
0.07,0.07,2.0630520642599994,2.419403226532267e-10,0.786,,0.78,0.784
0.07,0.08,1.9279563663670487,2.419403226532267e-10,0.762,,0.766,0.764
0.07,0.09,1.7922552867491117,2.419403226532267e-10,0.766,,0.76,0.764
0.08,0.08,2.0724957497301446,2.4457010876902273e-10,0.806,,0.8,0.798
0.08,0.09,1.9554125925657573,2.4457010876902273e-10,0.76,,0.764,0.758
0.09,0.09,2.0820557177490753,2.4725769238186914e-10,0.79,,0.782,0.792
0.11,0.11,2.101535013318088,2.5281404501966395e-10,0.74,,0.75,0.756
0.12,0.12,2.1114598195408156,2.556869318948873e-10,0.734,,0.742,0.734
0.13,0.13,2.121511873796272,2.586258621465528e-10,0.712,,0.724,0.726
0.14,0.14,2.1316941568743455,2.616331396133732e-10,0.732,,0.734,0.73
0.15,0.15,2.142009754320214,2.647111765500011e-10,0.692,,0.682,0.702
0.16,0.16,2.152461861394364,2.6786250008035834e-10,0.684,,0.68,0.696
0.17,0.17,2.1630537883296337,2.71089759117471e-10,0.668,,0.678,0.67
0.18,0.18,2.1737889659069087,2.743957317896352e-10,0.696,,0.708,0.7
0.19,0.19,2.1846709513729072,2.777833334166678e-10,0.708,,0.686,0.704
0.21,0.21,2.206890245394767,2.8481582287025427e-10,0.676,,0.664,0.666
0.22,0.22,2.2182353593486406,2.884673077788472e-10,0.598,,0.598,0.612
0.23,0.23,2.229742906658366,2.9221363645129984e-10,0.628,,0.616,0.624
0.24,0.24,2.24141717955747,2.9605855272039594e-10,0.594,,0.596,0.6
0.25,0.25,2.253262641034891,3.000060000900011e-10,0.636,,0.642,0.642
0.26,0.26,2.2652839340048287,3.040601352263525e-10,0.556,,0.55,0.556
0.27,0.27,2.277485891100447,3.082253425582204e-10,0.61,,0.61,0.608
0.28,0.28,2.2898735451430854,3.125062500937512e-10,0.586,,0.59,0.59
0.29,0.29,2.3024521403436493,3.16907746573945e-10,0.546,,0.55,0.554
0.31,0.31,2.3282042608485662,3.2609347835869696e-10,0.53,,0.526,0.536
0.32,0.32,2.3413894438768876,3.308889706875014e-10,0.544,,0.55,0.54
0.33,0.33,2.3547889121287118,3.358276120410461e-10,0.562,,0.56,0.558
0.34,0.34,2.368409165145718,3.4091590919318326e-10,0.54,,0.542,0.538
0.35,0.35,2.382257000416858,3.4616076933461673e-10,0.558,,0.552,0.566
0.36,0.36,2.396339531858863,3.5156953135547025e-10,0.578,,0.586,0.584
0.37,0.37,2.410664209752091,3.571500001071443e-10,0.56,,0.562,0.56
0.38,0.38,2.4252388422714533,3.6291048397984015e-10,0.516,,0.518,0.51
0.39,0.39,2.4400716187680507,3.6885983617623097e-10,0.488,,0.502,0.51
0.41,0.41,2.4705464203327727,3.8136355943644206e-10,0.502,,0.502,0.502
0.42,0.42,2.486206967647639,3.8793879321982907e-10,0.49,,0.484,0.49
0.43,0.43,2.5021627653331873,3.9474473696052783e-10,0.508,,0.504,0.512
0.44,0.44,2.5184243325027045,4.0179375012053735e-10,0.488,,0.482,0.488
0.45,0.45,2.5350027572246803,4.090990910318197e-10,0.478,,0.484,0.478
0.46,0.46,2.5519097382883658,4.166750001250016e-10,0.476,,0.474,0.482
0.47,0.47,2.5691576308733297,4.2453679258019024e-10,0.51,,0.504,0.504
0.48,0.48,2.5867594965692633,4.32700961668271e-10,0.446,,0.452,0.458
0.49,0.49,2.6047291582529537,4.411852942500018e-10,0.474,,0.474,0.488
0.51,0.51,2.6418313354877627,4.591928572806142e-10,0.462,,0.454,0.454
0.52,0.52,2.6609958772505924,4.68759375140627e-10,0.474,,0.472,0.476
0.53,0.53,2.68059242164071,4.787329788670233e-10,0.432,,0.438,0.436
0.54,0.54,2.7006396365018737,4.891402175380455e-10,0.426,,0.416,0.434
0.55,0.55,2.7211574210973763,5.000100001500021e-10,0.468,,0.464,0.456
0.56,0.56,2.7421670168240397,5.113738637897746e-10,0.432,,0.44,0.432
0.57,0.57,2.763691130655144,5.232662792267464e-10,0.42,,0.428,0.418
0.58,0.58,2.7857540731098784,5.357250001607165e-10,0.418,,0.418,0.414
0.59,0.59,2.8083819128502006,5.487914635792704e-10,0.422,,0.416,0.42
0.61,0.61,2.855446413672155,5.769346155576944e-10,0.41,,0.412,0.418
0.62,0.62,2.8799456793783946,5.921171054407919e-10,0.438,,0.44,0.438
0.63,0.63,2.905135523313814,6.08120270452705e-10,0.394,,0.406,0.408
0.64,0.64,2.931053905442829,6.250125001875024e-10,0.416,,0.424,0.418
0.65,0.65,2.95774199494668,6.428700001928598e-10,0.39,,0.406,0.398
0.66,0.66,2.9852445424330374,6.617779413750028e-10,0.402,,0.406,0.4
0.67,0.67,3.013610307722381,6.818318183863665e-10,0.42,,0.414,0.43
0.68,0.68,3.04289255347669,7.031390627109405e-10,0.406,,0.402,0.414
0.69,0.69,3.0731496172186197,7.258209679596801e-10,0.41,,0.404,0.406
0.71,0.71,3.136851031010733,7.758775864396581e-10,0.356,,0.356,0.35
0.72,0.72,3.1704440113231107,8.035875002410747e-10,0.336,,0.332,0.334
0.73,0.73,3.2053110676045673,8.333500002500032e-10,0.378,,0.378,0.384
0.74,0.74,3.241548552549508,8.65401923336542e-10,0.34,,0.336,0.342
0.75,0.75,3.2792641607279225,9.000180002700038e-10,0.384,,0.384,0.386
0.76,0.76,3.3185787815171826,9.37518750281254e-10,0.342,,0.34,0.332
0.77,0.77,3.359628746598796,9.78280435076091e-10,0.342,,0.338,0.336
0.78,0.78,3.402568577345139,1.0227477275795492e-09,0.302,,0.304,0.308
0.79,0.79,3.4475743717558465,1.0714500003214333e-09,0.318,,0.316,0.31
0.81,0.81,3.5446224918584,1.1842342108815838e-09,0.284,,0.286,0.284
0.82,0.82,3.59716858191566,1.2500250003750045e-09,0.29,,0.286,0.296
0.83,0.83,3.6528035471769607,1.3235558827500047e-09,0.282,,0.284,0.282
0.84,0.84,3.711902395977567,1.4062781254218806e-09,0.288,,0.294,0.288
0.85,0.85,3.774912812558156,1.5000300004500057e-09,0.264,,0.256,0.252
0.86,0.86,3.8423752408103886,1.6071750004821494e-09,0.25,,0.248,0.252
0.87,0.87,3.914950423882253,1.730803846673084e-09,0.264,,0.27,0.264
0.88,0.88,3.9934579894243716,1.875037500562508e-09,0.26,,0.266,0.264
0.89,0.89,4.078931863997383,2.0454954551590984e-09,0.246,,0.248,0.234
0.91,0.91,4.276520444660791,2.500050000750011e-09,0.236,,0.236,0.226
0.92,0.92,4.392758853295811,2.8125562508437628e-09,0.16,,0.168,0.162
0.93,0.93,4.5247432293348755,3.2143500009643005e-09,0.23,,0.226,0.228
0.94,0.94,4.677344495607727,3.750075001125011e-09,0.2,,0.21,0.22
0.95,0.95,4.858114234439014,4.500090001350014e-09,0.188,,0.19,0.196
0.96,0.96,5.079703555908276,5.6251125016875165e-09,0.144,,0.144,0.144
0.97,0.97,5.365828979123919,7.500150002250021e-09,0.142,,0.14,0.152
0.98,0.98,5.7697350110607255,1.1250225003375033e-08,0.12,,0.128,0.12
0.99,0.99,6.461320680934717,2.2500450006750066e-08,0.09,,0.092,0.086
