m,M,epsilon_of_M,delta_of_M,original_average,stat_AE_laplace,stat_AE_gaussian
0.1,0.1,0.2276317642164649,7.716049382716049e-07,7544.656481481482,248.32985818614821,1175.7403012032207
0.1,0.2,1.204751720390425,7.716049382716049e-07,7544.656481481482,50.81402737754377,226.0648900677521
0.1,0.3,2.181335897592665,7.716049382716049e-07,7544.656481481482,28.273651287823473,
0.1,0.4,3.1573586003831196,7.716049382716049e-07,7544.656481481482,18.82381130360003,
0.1,0.5,4.132792239318897,7.716049382716049e-07,7544.656481481482,14.975282173819998,
0.1,0.6,5.1076071401137195,7.716049382716049e-07,7544.656481481482,11.521659057247861,
0.1,0.7,6.08177132813837,7.716049382716049e-07,7544.656481481482,10.337717752946196,
0.1,0.8,7.055250284336993,7.716049382716049e-07,7544.656481481482,8.666262781374733,
0.1,0.9,8.029507033393072,7.716049382716049e-07,7544.656481481482,7.575561540768694,
0.2,0.2,0.20475172039042486,6.858710562414266e-07,7544.656481481482,306.5360290589506,1320.2934815080143
0.2,0.3,0.6813358975926657,6.858710562414266e-07,7544.656481481482,91.80361970317702,403.5403059798705
0.2,0.4,1.1573586003831198,6.858710562414266e-07,7544.656481481482,55.19245607924123,219.72500126232438
0.2,0.5,1.632792239318899,6.858710562414266e-07,7544.656481481482,37.170914935649186,170.05642155283175
0.2,0.6,2.1076071401137213,6.858710562414266e-07,7544.656481481482,31.40112500966677,
0.2,0.7,2.5817713281383705,6.858710562414266e-07,7544.656481481482,22.790718261007626,
0.2,0.8,3.0573522448022388,6.858710562414266e-07,7544.656481481482,19.93445870842647,
0.2,0.9,4.184423931697394,6.858710562414266e-07,7544.656481481482,15.24540983991582,
0.3,0.3,0.1813358975926658,6.001371742112485e-07,7544.656481481482,330.6744361036162,1547.8647391375198
0.3,0.4,0.49069193371645264,6.001371742112485e-07,7544.656481481482,137.10831022808682,576.9758577636887
0.3,0.5,0.7994589059855651,6.001371742112485e-07,7544.656481481482,83.31596198366236,348.658525268595
0.3,0.6,1.107607140113722,6.001371742112485e-07,7544.656481481482,58.05190631055634,230.03280309481138
0.3,0.7,1.4170752389268555,6.001371742112485e-07,7544.656481481482,45.988952221637376,177.59578988039127
0.3,0.8,1.8318256398571757,6.001371742112485e-07,7544.656481481482,33.23797911035994,144.28554868272062
0.3,0.9,3.1680653810118526,6.001371742112485e-07,7544.656481481482,18.439207516023814,
0.4,0.4,0.1573586003831194,5.144032921810701e-07,7544.656481481482,398.15946026084663,1759.125611828003
0.4,0.5,0.3827922393188983,5.144032921810701e-07,7544.656481481482,165.38063522556158,706.8504594467194
0.4,0.6,0.608842815911888,5.144032921810701e-07,7544.656481481482,114.55365879438301,451.35135047700345
0.4,0.7,0.8614405358423055,5.144032921810701e-07,7544.656481481482,64.65152744255543,311.1479700267715
0.4,0.8,1.2587587916218517,5.144032921810701e-07,7544.656481481482,47.01784434657183,222.46766117572815
0.4,0.9,2.5947726679531735,5.144032921810701e-07,7544.656481481482,24.33874210704359,
0.5,0.5,0.13279223931889822,4.286694101508917e-07,7544.656481481482,471.1812499736792,1984.8374977634867
0.5,0.6,0.31363298754965957,4.286694101508917e-07,7544.656481481482,175.47838054300252,835.4383508284162
0.5,0.7,0.5281196739639038,4.286694101508917e-07,7544.656481481482,114.18840745516185,512.3348901467565
0.5,0.8,0.8877165533807067,4.286694101508917e-07,7544.656481481482,73.10004468968657,292.9486872736708
0.5,0.9,2.0817713281383723,4.286694101508917e-07,7544.656481481482,32.534461345430856,
0.6,0.6,0.10760714011372241,3.429355281207133e-07,7544.656481481482,548.5621973875571,2559.2395668064933
0.6,0.7,0.3186641024073341,3.429355281207133e-07,7544.656481481482,192.73807689401045,850.6088762704375
0.6,0.8,0.5900686112809056,3.429355281207133e-07,7544.656481481482,105.60439497466018,483.8885665954728
0.6,0.9,1.5685987243816586,3.429355281207133e-07,7544.656481481482,39.10743801591125,174.0057721849191
0.7,0.7,0.08177132813837003,2.572016460905351e-07,7544.656481481482,766.8893760137842,3343.907957620973
0.7,0.8,0.37858161294290865,2.572016460905351e-07,7544.656481481482,173.04990255394833,703.149873070013
0.7,0.9,1.0552502843369957,2.572016460905351e-07,7544.656481481482,61.27506626109398,255.11333490426406
0.8,0.8,0.055250284336995255,1.714677640603566e-07,7544.656481481482,1093.8157359208938,4955.798605665115
0.8,0.9,0.5417212500717896,1.714677640603566e-07,7544.656481481482,113.52849651409561,526.7150390559538
0.9,0.9,0.028006667885320094,8.57338820301783e-08,7544.656481481482,2146.2189241496267,15859.500802299655
0.01,0.01,0.2477855577623473,8.487654320987657e-07,7544.656481481482,275.24696910942623,1057.43302976787
0.01,0.02,1.2455662008850723,8.487654320987657e-07,7544.656481481482,49.433415602919844,206.28731758890936
0.01,0.03,2.243341907504956,8.487654320987657e-07,7544.656481481482,29.73609514809451,
0.01,0.04,3.241112655612566,8.487654320987657e-07,7544.656481481482,18.794370665271334,
0.01,0.05,4.238878423050941,8.487654320987657e-07,7544.656481481482,14.140879615253903,
0.01,0.06,5.23663918751428,8.487654320987657e-07,7544.656481481482,12.172981854686196,
0.01,0.07,6.234394926546605,8.487654320987657e-07,7544.656481481482,9.663763842374232,
0.01,0.08,7.232145617540397,8.487654320987657e-07,7544.656481481482,8.416281817334747,
0.01,0.09,8.229891237735247,8.487654320987657e-07,7544.656481481482,7.936079434320949,
0.02,0.02,0.24556620088507244,8.40192043895748e-07,7544.656481481482,253.72468053297735,1057.646997606772
0.02,0.03,0.7433419075049564,8.40192043895748e-07,7544.656481481482,82.34405488363545,342.575098645715
0.02,0.04,1.2411126556125651,8.40192043895748e-07,7544.656481481482,52.301249281799045,216.75244948555087
0.02,0.05,1.7388784230509404,8.40192043895748e-07,7544.656481481482,36.10059661581232,144.73602105795914
0.02,0.06,2.236639187514281,8.40192043895748e-07,7544.656481481482,28.931764732073862,
0.02,0.07,2.734394926546604,8.40192043895748e-07,7544.656481481482,21.985275358436056,
0.02,0.08,3.232145617540396,8.40192043895748e-07,7544.656481481482,18.473567848694334,
0.02,0.09,3.7298912377352456,8.40192043895748e-07,7544.656481481482,17.22179957619204,
0.03,0.03,0.2433419075049566,8.316186556927297e-07,7544.656481481482,251.97739357393004,1107.6103262638119
