m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,7544.656481481482,-22098.986869652705,-129056.52880453656,4788.551252144025,124318.188040148,-15095.893984631824,69476.07371120469
0.1,0.2,7544.656481481482,-5515.777546095385,-21224.702765819966,,,-72709.63545709623,-660208.3679527184
0.1,0.3,7544.656481481482,-21706.641584600875,-186291.01924094744,,,-83347.02748043083,
0.1,0.4,7544.656481481482,-19650.53979965322,-205654.11081662576,,,-84328.14869780102,
0.1,0.5,7544.656481481482,-13402.502062052925,-296445.94130881666,,,-71451.83201934992,
0.1,0.6,7544.656481481482,-15554.802837322859,-281817.248231526,,,-89014.75237747142,
0.1,0.7,7544.656481481482,-40281.873516205014,-451790.879968468,,,-98479.02175268429,
0.1,0.8,7544.656481481482,-28647.897820766564,-253594.6997456767,,,-82818.46838723995,
0.1,0.9,7544.656481481482,-32839.19011947595,-561849.498555896,,,-84454.94043190742,
0.2,0.2,7544.656481481482,-11498.521390719252,-322827.4554845339,1712.9725889540714,2844.2951822695322,11929.50595475742,48606.62365975056
0.2,0.3,7544.656481481482,-43245.94040708081,-339892.26458601444,,,-78313.76515652865,-1061019.1978510215
0.2,0.4,7544.656481481482,-42813.43520632704,-472923.49546661414,,,-94919.25356166845,-1046911.9522972977
0.2,0.5,7544.656481481482,-49024.32506034192,-687906.9385947059,,,-95209.34147531641,-1300420.916467558
0.2,0.6,7544.656481481482,-55796.11685763822,-562461.4028295942,,,-106671.29051352214,
0.2,0.7,7544.656481481482,-71378.13066641828,-655259.9989116447,,,-125027.37943687358,
0.2,0.8,7544.656481481482,-33905.25125241729,-755251.0613864597,,,-99055.89253690344,
0.2,0.9,7544.656481481482,-36188.913457819595,-520066.82395728107,,,-97909.47220740576,
0.3,0.3,7544.656481481482,-72357.2037272442,-790733.2319994974,-5954.188409951152,-115607.69030500448,-16701.856971996618,-7978.427845607977
0.3,0.4,7544.656481481482,-37939.242430966544,-753551.7605079892,,,-87849.37591584751,-1194890.366085825
0.3,0.5,7544.656481481482,-63027.6169953417,-582177.5208331341,,,-124273.25113157855,-1183243.148733135
0.3,0.6,7544.656481481482,-91990.14083754597,-918664.8461530025,,,-150093.47715739772,-1576800.7655503685
0.3,0.7,7544.656481481482,-61082.62495724928,-1008687.2594364056,,,-124755.2747000772,-1685718.5398923417
0.3,0.8,7544.656481481482,-100117.818622831,-1122034.9233828802,,,-151901.24678913638,-1711739.8616487
0.3,0.9,7544.656481481482,-100914.77482037108,-1244031.0598206385,,,-161196.66856816385,
0.4,0.4,7544.656481481482,-126747.49563056647,-1138485.3031423243,-18634.55845225424,-52952.355000149924,-40269.716598342,-210498.462770049
0.4,0.5,7544.656481481482,-128645.79560017436,-1420307.7310342828,,,-158096.31034444063,-1798097.7353656082
0.4,0.6,7544.656481481482,-150584.39891653636,-1080215.7101799033,,,-188073.88108211925,-1628534.1991087894
0.4,0.7,7544.656481481482,-154750.3594259345,-1641970.0683834222,,,-202016.89435501595,-2188401.9578970964
0.4,0.8,7544.656481481482,-167374.0290934056,-1636572.1194695565,,,-218795.25070966186,-2222876.4740178734
0.4,0.9,7544.656481481482,-148908.03237414247,-1688293.3641778892,,,-205462.04489496374,
0.5,0.5,7544.656481481482,-149202.72808143124,-2393071.617768959,-30374.94427361033,-58939.67789174302,-10071.931128097087,-764182.7229247531
0.5,0.6,7544.656481481482,-153031.66075071026,-2770337.4134821133,-1192085.727228912,-13369640.838070078,-176351.62691619416,-2980993.0080860555
0.5,0.7,7544.656481481482,-189900.62506866796,-2322008.7336882106,,,-246799.39874742262,-2780626.98193069
0.5,0.8,7544.656481481482,-226923.97999556878,-2692301.256368872,,,-275543.1878470949,-3305161.360400081
0.5,0.9,7544.656481481482,-305368.364062322,-3342840.166781933,,,-354199.01415578363,
0.6,0.6,7544.656481481482,-315361.3423296002,-3952180.3193167755,-23080.68886947164,-115249.55387323466,-104300.81747206405,-715373.5286687543
0.6,0.7,7544.656481481482,-290021.7017762989,-4401286.458210513,,,-314493.6107480888,-4623118.347212951
0.6,0.8,7544.656481481482,-370664.4807524914,-4948877.893963421,,,-431099.82826961554,-5461243.7403375665
0.6,0.9,7544.656481481482,-408097.27206812805,-5592876.689925666,,,-458229.843531662,-6179732.657361685
