m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,7544.656481481482,-2510.272177016026,462.08975989351165,-2468.315118216644,5588.748357770601,372.8898227421614,9575.95346571537
0.1,0.2,7544.656481481482,-1626.9149663882436,-25601.97231973085,,,-5962.304053854069,-83021.28618712709
0.1,0.3,7544.656481481482,-5624.141567867729,-26774.3008469521,,,-11720.185721952348,
0.1,0.4,7544.656481481482,-6461.5228771576885,-25052.874263998747,,,-12536.072584759977,
0.1,0.5,7544.656481481482,-4678.219977605922,-32527.184730985202,,,-10640.333618785853,
0.1,0.6,7544.656481481482,-3888.095627221015,-35490.48880771993,,,-10098.35612871371,
0.1,0.7,7544.656481481482,-6998.798400371017,-54050.49886957953,,,-12801.557627160317,
0.1,0.8,7544.656481481482,-8391.024880366298,-37459.1931369267,,,-15393.995918307342,
0.1,0.9,7544.656481481482,-11969.130265398213,-49725.67638928541,,,-17157.514549909414,
0.2,0.2,7544.656481481482,-3038.085101199992,-33055.263793973674,-2627.833657911705,-15706.622226056235,-616.1056294726386,-3108.2852926470223
0.2,0.3,7544.656481481482,-8287.422965428254,-51634.976804479455,-39883.72638535405,-455344.9169746736,-11691.151150250314,-84608.10990041701
0.2,0.4,7544.656481481482,-5078.431639774684,-61291.01441748855,,,-10327.050770334268,-108833.47692076149
0.2,0.5,7544.656481481482,-8729.463320287465,-63826.52512602383,,,-13170.299234347633,-121892.7504188629
0.2,0.6,7544.656481481482,-7526.126353850553,-80660.6199625211,,,-12334.21920158759,
0.2,0.7,7544.656481481482,-11806.904381101702,-64998.005326985774,,,-17564.876413230253,
0.2,0.8,7544.656481481482,-13020.80358516362,-85598.40163989482,,,-18536.5363792986,
0.2,0.9,7544.656481481482,-12679.851733749852,-101551.46040394605,,,-18001.823406892257,
0.3,0.3,7544.656481481482,-10663.669579930032,-96494.84414586757,-5502.932184190279,-26340.566069898494,-7909.837992683171,-32068.089254590333
0.3,0.4,7544.656481481482,-12241.251180266845,-83158.25334336695,-18025.807607454968,-146342.8797679093,-12796.231392416536,-101743.71239712482
0.3,0.5,7544.656481481482,-8899.71832329051,-89514.97571759314,-240663.83510726062,-3379339.529111576,-11153.681104268868,-132720.12771299738
0.3,0.6,7544.656481481482,-14412.694181755678,-98460.91899205494,,,-18466.200950205177,-152896.19373912044
0.3,0.7,7544.656481481482,-14097.728726842077,-108074.02766801402,,,-19146.687417877452,-165445.1817385915
0.3,0.8,7544.656481481482,-21121.63263769333,-127543.30577822955,,,-26984.198148652245,
