m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.1,0.1,7544.656481481482,-12.06036777405464,-41.245772684884685,-8.209807805509683,-24.077090460697093,-13.846307480542904,-11.621936998966362
0.1,0.2,7544.656481481482,-18.354353448755774,-21.27113681890239,,,-48.1665947503277,-153.18908882977018
0.1,0.3,7544.656481481482,-29.741300625628128,-59.7412245405111,,,-70.88319495302262,
0.1,0.4,7544.656481481482,-32.21071551645744,-39.38794055882079,,,-81.17412828596643,
0.1,0.5,7544.656481481482,-39.82467227233321,-58.65618375631851,,,-88.76261606196107,
0.1,0.6,7544.656481481482,-45.89426437965052,-69.7817161836125,,,-96.3899981409314,
0.1,0.7,7544.656481481482,-63.13321501735406,-113.54333147599232,,,-115.67436572062996,
0.1,0.8,7544.656481481482,-62.03226809262218,-98.8377632361537,,,-116.93424085985865,
0.1,0.9,7544.656481481482,-90.95148729379252,-105.54606546719413,,,-142.43668424766358,
0.2,0.2,7544.656481481482,-41.04431123120672,-55.48000820016546,-30.79513250251516,-19.87238223550736,-28.389690791286725,-34.38146587930112
0.2,0.3,7544.656481481482,-34.939930356902934,-74.08162205140167,-67.59958887037658,-260.47284307021636,-53.39853201896679,-117.9505104091885
0.2,0.4,7544.656481481482,-46.81276001786191,-79.53938981856709,,,-70.8391419089786,-192.98305443934578
0.2,0.5,7544.656481481482,-53.14590248096468,-99.7639340438214,,,-83.8337613323315,
0.2,0.6,7544.656481481482,-70.72909255709708,-127.83013136852276,,,-107.29865274537894,
0.2,0.7,7544.656481481482,-69.74042315351224,-112.67576090128051,,,-109.23641331932679,
0.2,0.8,7544.656481481482,-82.75670034947552,-113.77994010015601,,,-125.02381496265667,
0.2,0.9,7544.656481481482,-99.53541074996195,-124.77326396533175,,,-143.1204804439038,
0.3,0.3,7544.656481481482,-64.76556762637912,-119.4504103347428,-50.90750837585566,-31.709892065855797,-54.13241509469279,-40.281308851161384
0.3,0.4,7544.656481481482,-75.09944647755992,-127.95168857683694,-76.8804065740346,-168.65741633880907,-77.68900619902757,-116.39766674291099
0.3,0.5,7544.656481481482,-70.830318788115,-155.72383756212434,-120.31641622237146,-415.0727752651246,-85.44972554477994,-200.1726925428294
0.3,0.6,7544.656481481482,-80.4543013156188,-153.24738062152716,,,-98.8626957301649,-251.59349807354585
0.3,0.7,7544.656481481482,-84.48684001799326,-160.4816625093237,,,-113.24768602796084,-286.3207930659772
0.3,0.8,7544.656481481482,-93.41273159012954,-187.09737923306864,,,-127.43573668552227,
0.3,0.9,7544.656481481482,-108.32758016475401,-220.31728313334023,,,-161.9228927851242,
0.4,0.4,7544.656481481482,-82.70871342009536,-177.959334978546,-73.47805080817895,-55.68881520016572,-59.65378199329244,-76.44748512178182
0.4,0.5,7544.656481481482,-87.8248677702914,-202.49696356185345,-80.13561550957937,-144.52405965778675,-74.54775819357307,-139.79257417699466
0.4,0.6,7544.656481481482,-86.03384617560505,-210.81186161003825,-94.40125677440187,-255.20291909805712,-98.06260021245875,-208.32645316564327
0.4,0.7,7544.656481481482,-87.34555140937873,-242.5550703989283,-177.0889171350277,-545.6140794064161,-103.14842186513374,-300.3161746550953
0.4,0.8,7544.656481481482,-120.99166018136432,-245.65553505706788,,,-142.86043405447285,-336.02865780905097
0.4,0.9,7544.656481481482,-126.69187298804258,-266.71117648566144,,,-164.32849836264126,
0.5,0.5,7544.656481481482,-113.15757099290701,-289.3560834933892,-84.18583096654856,-111.26929300314072,-83.10226670231698,-94.17705059253484
0.5,0.6,7544.656481481482,-126.93938467286566,-319.83334517694044,-103.00693936078898,-159.8486169073558,-100.44917374324126,-241.87219730381025
